,Sentences
0,"Thanks, Blake"
1,Our 2016 results demonstrated our team's speed and agility in responding to changes in business conditions and in making fundamental improvements to our operating model
2,"Throughout the year, we took aggressive actions to prioritize our resources and optimize inventory turns"
3,These efforts have translated into stabilized retail operating margins over the past three quarters combined
4,"We also generated operating cash flow of $1.6 billion for the year, well surpassing our five-year historical average of $1.2 billion when excluding the sale of our credit card portfolio"
5,This reflected working capital improvements largely driven by a 2.5% reduction in inventory
6,"We also delivered free cash flow of $550 million for the year, which also benefited from a 20% reduction in CapEx from last year"
7,"Our fourth quarter earnings exceeded our expectations, reflecting continued momentum in our inventory and expense execution"
8,"As Blake mentioned, our gross profit expansion of over 100 basis points had a meaningful positive impact on earnings"
9,"This reflects our strategies around product differentiation, which includes our ongoing efforts to grow limited distribution brands and private label"
10,"We believe that over the long run, these strategies support a sustainable regular-price selling business which mitigates the impact of promotional activity in the marketplace"
11,"We are encouraged that even through this current environment, we achieved record sales of $14.5 billion for the year"
12,"As we evolve with customers' changing expectations, we've made investments to fuel multiple growth areas"
13,"Starting with our expansion into Canada, our five full-line stores, including two which opened last fall, contributed total sales of $300 million in 2016."
14,"As we previously shared, we believe this market represents a $1 billion opportunity consisting of six full-line stores and 15 to 20 Rack stores"
15,"Second, our total online business reached over $3 billion, growing roughly 30% on an annualized basis since 2010."
16,"Third, our off-price business reached $4.5 billion, and continues to be our largest source of new customers, gaining around 6 million in 2016."
17,"And finally, we had a strong customer response to our expanded loyalty program with 3.7 million customers joining through our non-tender offer"
18,"We ended the year with a total of 7.8 million active Nordstrom Rewards customers, an increase of over 55% from last year"
19,"Looking forward, I'd like to spend some time discussing the evolution of our business model"
20,"As we evolve with changing customer expectations, our business has shifted from a four-wall model to one that supports multiple channels"
21,This reflected significant investments to fuel growth over the past five years in both e-commerce and new markets
22,E-commerce now represents nearly one-quarter of our business compared to 8% in 2010.
23,"While we improved profitability in our core business during this time, this accelerated shift to e-commerce has impacted our overall profitability"
24,This dynamic requires us to make fundamental changes in the way we operate
25,"In 2016, we made significant progress in improving our productivity, particularly around technology, supply chain, and marketing capabilities"
26,"Over the past five years, spending in these areas grew by 20% on average"
27,"In 2016, we were able to bend that trajectory, cutting the growth in half"
28,This is just the beginning of our progress
29,"As we head into 2017 and beyond, we will continue our efforts to reshape our business model to support long-term profitable growth"
30,The other element impacting our near-term profitability is our investments in new market opportunities such as Nordstromrack
31,"com and HauteLook, Canada, and Trunk Club"
32,We are beginning to realize benefits from these investments
33,"In 2016, they collectively contributed $1.2 billion to our top-line"
34,"Going forward, we expect improved operating performance as they begin to scale"
35,"In addition, 2017 includes pre-opening costs of roughly $30 million related to our Manhattan flagship store"
36,Now I'd like to discuss our outlook
37,"Starting with the capital plan, we expect to invest roughly $3.4 billion over the next five years"
38,"This is approximately 4% of sales, lower than the five-year historical average of 5%, due to moderating store investments"
39,"With technology and supply chain as a key enabler of delivering customer experiences, roughly 40% of our plan is allocated towards modernizing our tech platform, delivering digital and mobile enhancements, and expanding our fulfillment network"
40,"Also, as we shift to a cloud-based platform, the nature of our tech spending is transitioning from a build to a rent model"
41,"To get a holistic perspective on technology, we plan to incur in total a cash spend of roughly $540 million in 2017, or 3.5% of sales"
42,"While this is generally consistent with our run-rate over the past couple of years, our goal is to continually increase our productivity to support accelerated delivery of customer-facing features"
43,"In 2016, we were able to roll-out features three to four times faster versus a couple years ago with further opportunity for improvement"
44,"Finally, I'd like to discuss our 2017 financial outlook"
45,"We expect earnings per diluted share of $2.75 to $3.00, which incorporates total sales growth of 3% to 4% and flat comp sales"
46,This assumes a continuation of negative trends in our full-line stores offset by outsized online growth
47,Our outlook incorporates relatively stable gross margins while taking into account the negative mix impact from Rack's growth
48,"As we head into 2017, we are in a clean inventory position with plans to maintain inventory growth in-line with sales trends"
49,"Additionally, our focus on product differentiation, which includes limited distribution brands and our private label, supports our ongoing efforts to strengthen our regular-price selling business"
50,"From an SG&A rate perspective, our outlook includes continued technology and fulfillment investments supporting multi-channel growth in addition to incremental costs related to Manhattan"
51,Please also refer to our slides for further assumptions regarding our outlook
52,"We're pleased with our progress in prioritizing resources, improving our productivity, and increasing our speed of execution"
53,"As we position our organization for future success, we still have work to do as we realign our resources and capabilities to better serve new and existing customers, consistent with their evolving expectation of the Nordstrom brand"
