,Sentences
0,"Thanks, Pat, and good morning, good afternoon to everybody"
1,We appreciate you all joining us for our call here today
2,"As Pat said, Ron and I are really pleased actually to share our results both from Q4 2016, but also some commentary about 2017."
3,"I thought where would be good to start off is just share a few thoughts around the macro environment and some of the general industry trends, and talk a little bit how some of those play out specifically for us at BorgWarner"
4,"So I think the headline for us, and I think all of us on the call here, we're operating, we continue to operate in a sense of uncertain times globally, both I think from a political perspective and on an economic perspective"
5,"Whether it's the transitions in Europe and Brexit, China economic stability and growth, and obviously here in the U.S"
6,"with the new administration, it's somewhat of an uncertain time"
7,If I take the areas that I think are most relevant to us from a BorgWarner perspective and I'll talk about
8,", I think the two most meaningful things that are on people's mind"
9,"And I would say, it's the border adjustment or the NAFTA agreement here in the U.S"
10,and also CAFE
11,So I just want to spend a couple of minutes proactively sharing some of our thoughts on those two topics with you
12,So let me start off with border tax or NAFTA
13,"First thing is to calibrate us all, obviously about 25% of BorgWarner's revenue is in North America, so now puts it a little bit into context to you"
14,"The second thing when you looked, when you break down that revenue, it's really critical that we all kind of understand that we produced most of our products, the vast majority of our products both in the United States and in Mexico"
15,"So we're very well balanced, which gives us the flexibility to adjust production levels between the two countries"
16,"If you actually look at border flow, a traffic of our products and what products that move North or South of the border, the net-net of all of that is about $200 million"
17,"So our view of the world is, now you heard about $200 million on a $9 billion annual revenue total, that's quote for us"
18,", that's manageable, that's a manageable situation, particular with our flexibility of our footprint"
19,"So we continue to track the topic closely of course, but I â€"
20,“ my message to you from a BorgWarner perspective
21,", we feel well-positioned around border tax and NAFTA"
22,"The second subject that relates strongly to us, obviously, is around CAFE, and you know what if anything may evolve in that space"
23,"And I think, we're all aware that there's been, you know some discussion in the â€“ particularly in the fourth quarter around revisiting the standards and adjusting the standards through the auto alliance recommendations"
24,I think our view very simplistically produced that the line is going to continue to creep up
25,We're going to see more stringent fuel economy and emissions regulation
26,"I think there could be some tweaking and adjustments of the line and the acceleration of the line, but there is no doubt in our mind, there would be a continued push for increased efficiency around fuel economy and emissions, and that plays really well"
27,What is critical is as that slope evolves
28,", it may or it will influence that the mix of hybrid, electric and combustion"
29,"That's really what fundamentally will go on, and that's why it's been so important for us as a company over the last couple of years, to position our portfolio that is well balanced for combustion, hybrid and electric"
30,", so we'll become agnostic to the change"
31,"So, more to come on CAFE, but our belief is the standards will continue to drive forward, and we're well positioned"
32,"So net-net these two big issues, that we track I think are very manageable for BorgWarner"
33,The only other comment I would just highlight from a macro or industry perspective is â€“ and I'll give a little color around market growth projections for 2017.
34,I think we all should remind as of
35,", we're operating in a pretty healthy environment from an auto perspective,"
36,something close to 94 million light vehicles produced this year
37,", that's a pretty good number and a healthy basis to run our business from"
38,"So staying with slide five, where I started, let me give a little bit of color on the market outlook, as we see it into 2017."
39,"So from a light vehicle perspective, I would characterize our view is very much aligned and similar to IHS's view"
40,So we're seeing 1% or 2% growth projection for China
41,"We see Europe growing modestly at about 1%, and then North American production down about 1%"
42,"So it's a low to no-growth environment overall, but as I said, that's off a very, very healthy base of 93-plus million light vehicles"
43,"From a commercial vehicle perspective, I would characterize it as still a challenged space"
44,We still see North America and Europe in a little bit of a down environment
45,"We do see stabilization and a little bit of positiveness in South America, and we do see China getting better"
46,"But net-net, overall it's still a pretty challenging environment around commercial vehicle"
47,"Now as we go into the year and we follow the year, I always like to share on these calls"
48,One of the areas of watch that we're particularly paying a lot of attention to at BorgWarner that can move our numbers around
49,", I would characterize three key areas of watch for the company"
50,"One is, we recognize we're in the mature cycle in North America"
51,"So what's going to transpire around inventories and schedules, thus far we're seeing schedules playing out pretty much as we had hoped for"
52,"But we will obviously, like everybody, keep a close eye on the inventory levels as the year unfolds"
53,I would say the second area of watch is diesel penetration share in Europe
54,"We did see from 2015 to 2016, we saw about a 2% downshift in that mix between diesel and gas, and we do expect the penetration to continue to decline of diesel share in Western Europe versus gasoline"
55,"The good news for us as a company, even with that little bit of a downshift last year, we still delivered our growth numbers and we're finding a way to offset that shift down in diesel"
56,"And as you look forward for us as a company, with the advent of our product evolution around content on gasoline and hybrid vehicles, that's going to put us in a very good position as diesel shifts down"
57,"Last but not least, the other area we focus on, particularly with our strong backlog in China, is we're expecting modest growth in China"
58,And we need to keep paying attention to that market a lot as well with â€“ which is coming off the Chinese New Year
59,"we keep a close eye on China, but I would say so far the signs are early but the signs are encouraging from a China market perspective"
60,"All of that said, summarizing that view of the market outlook, we're very confident in our growth that we projected for 2017 by some of the demand for our products and"
61,what we're seeing in releases
62,Let me just make a couple of comments on the regulatory or technology trend area
63,"As I said earlier, we continue to see a very strong drive around fuel economy and emissions regulations, and the pull for advanced propulsion technology is as strong as I've ever seen it"
64,"So no change, no backing off on the drive and the pull for advanced technology"
65,"We see that around gas, hybrids, and EVs"
66,I would also like to just highlight that I think one of the really critical things that we see is that drive for advanced propulsion is very much globally playing out
67,So we see big pull in Europe
68,"and we see a very strong pull around hybrids and electrics also in China, but we also see continued advancements around combustion technology as well"
69,"So as we look at our focus on electrification, our Q4 new business bookings continued to show a very positive trend for us in terms of the business we were winning with a wide range of customers and regions"
70,"And we did receive new awards in all three categories of propulsion systems, combustion, hybrids, and electrics"
71,"Now I know many of you on the call like to keep score and keep track of numbers, so let me share a couple of numbers with you around awards"
72,"If you could cast your mind back to last year when we did our Investor Day, we talked about that we had 19 awards as a company for hybrids and electric programs that would be rolling out"
73,"And I would say to you in the fourth quarter, we added another handful to that list, so we're now sitting comfortably in the mid-20s type number of hybrid and electric vehicle program awards for the company"
74,And our quoting activity remains very strong for other additional programs and customers
75,So the message there is still the strong pull for advanced technology and BorgWarner is winning
76,Let me turn now for a little bit if I can and talk about financial recap
77,"I think I would characterize for Ron and I both and the rest of the management team, we were very pleased both with our Q4 performance and full-year 2016."
78,"For 2016, our growth came in toward the high end of our guidance range and very solid operating performance"
79,So we feel very good about how we delivered 2016.
80,"If I give a little more color, if I can on Q4, and obviously Ron will provide a lot more detail here"
81,"So for Q4, $2.3 billion was our sales number"
82,That's up 6.6% organic excluding FX and Remy
83,"If I compare that to how we did versus the market, when I do comparable end markets for us, it was about 3.6%, which is solid outperformance of about 3% growth for us in the quarter"
84,"Regionally, it was pretty much as we had expected"
85,"We benefited from very strong growth in China, as we saw a very strong environment in China for light vehicle"
86,And we had very strong growth in North America also
87,"I would say Europe for us was pretty flat, and this was a little bit offset also by some modest declines around the rest of Asia excluding China, aftermarket, and commercial vehicle off-road"
88,"All of that transpired into us delivering EPS of $0.85 when we exclude the non-comparable items, and that does include Remy"
