,Word,Lemma,POSTag,Shape
0,And,and,CC,Xxx
1,good,good,JJ,xxxx
2,morning,morning,NN,xxxx
3,",",",",",",","
4,everyone,everyone,NN,xxxx
5,"
","
",_SP,"
"
6,As,as,IN,Xx
7,announced,announce,VBN,xxxx
8,earlier,earlier,RBR,xxxx
9,today,today,NN,xxxx
10,",",",",",",","
11,Garmin,Garmin,NNP,Xxxxx
12,finished,finish,VBD,xxxx
13,2016,2016,CD,dddd
14,on,on,IN,xx
15,a,a,DT,x
16,strong,strong,JJ,xxxx
17,note,note,NN,xxxx
18,"
","
",_SP,"
"
19,Revenue,revenue,NN,Xxxxx
20,for,for,IN,xxx
21,the,the,DT,xxx
22,quarter,quarter,NN,xxxx
23,increased,increase,VBD,xxxx
24,10,10,CD,dd
25,%,%,NN,%
26,over,over,IN,xxxx
27,the,the,DT,xxx
28,prior,prior,JJ,xxxx
29,year,year,NN,xxxx
30,to,to,IN,xx
31,$,$,$,$
32,861,861,CD,ddd
33,million,million,CD,xxxx
34,"
","
",_SP,"
"
35,Outdoor,outdoor,JJ,Xxxxx
36,",",",",",",","
37,Fitness,Fitness,NNP,Xxxxx
38,",",",",",",","
39,Marine,Marine,NNP,Xxxxx
40,and,and,CC,xxx
41,Aviation,Aviation,NNP,Xxxxx
42,collectively,collectively,RB,xxxx
43,increased,increase,VBD,xxxx
44,25,25,CD,dd
45,%,%,NN,%
46,year,year,NN,xxxx
47,-,-,HYPH,-
48,over,over,IN,xxxx
49,-,-,HYPH,-
50,year,year,NN,xxxx
51,and,and,CC,xxx
52,contributed,contribute,VBD,xxxx
53,74,74,CD,dd
54,%,%,NN,%
55,of,of,IN,xx
56,total,total,JJ,xxxx
57,revenues,revenue,NNS,xxxx
58,"
","
",_SP,"
"
59,Gross,gross,JJ,Xxxxx
60,margin,margin,NN,xxxx
61,improved,improve,VBD,xxxx
62,year,year,NN,xxxx
63,-,-,HYPH,-
64,over,over,IN,xxxx
65,-,-,HYPH,-
66,year,year,NN,xxxx
67,to,to,IN,xx
68,54.7,54.7,CD,dd.d
69,%,%,NN,%
70,"
","
",_SP,"
"
71,Operating,operate,VBG,Xxxxx
72,margin,margin,NN,xxxx
73,was,be,VBD,xxx
74,essentially,essentially,RB,xxxx
75,flat,flat,JJ,xxxx
76,at,at,IN,xx
77,18.6,18.6,CD,dd.d
78,%,%,NN,%
79,",",",",",",","
80,while,while,IN,xxxx
81,operating,operate,VBG,xxxx
82,income,income,NN,xxxx
83,increased,increase,VBD,xxxx
84,10,10,CD,dd
85,%,%,NN,%
86,"
","
",_SP,"
"
87,These,these,DT,Xxxxx
88,strong,strong,JJ,xxxx
89,results,result,NNS,xxxx
90,generated,generate,VBD,xxxx
91,GAAP,GAAP,NNP,XXXX
92,EPS,EPS,NNP,XXX
93,of,of,IN,xx
94,$,$,$,$
95,0.72,0.72,CD,d.dd
96,and,and,CC,xxx
97,pro,pro,JJ,xxx
98,forma,forma,FW,xxxx
99,EPS,EPS,NNP,XXX
100,of,of,IN,xx
101,$,$,$,$
102,0.73,0.73,CD,d.dd
103,in,in,IN,xx
104,the,the,DT,xxx
105,quarter,quarter,NN,xxxx
106,"
","
",_SP,"
"
107,Looking,look,VBG,Xxxxx
108,briefly,briefly,NN,xxxx
109,at,at,IN,xx
110,our,-PRON-,PRP$,xxx
111,full,full,JJ,xxxx
112,year,year,NN,xxxx
113,performance,performance,NN,xxxx
114,",",",",",",","
115,2016,2016,CD,dddd
