,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Brian,Brian,NNP,Xxxxx
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,",",",",",",","
8,everyone,everyone,NN,xxxx
9,"
","
",_SP,"
"
10,Our,-PRON-,PRP$,Xxx
11,first,first,JJ,xxxx
12,quarter,quarter,NN,xxxx
13,performance,performance,NN,xxxx
14,was,be,VBD,xxx
15,in,in,IN,xx
16,line,line,NN,xxxx
17,with,with,IN,xxxx
18,our,-PRON-,PRP$,xxx
19,expectations,expectation,NNS,xxxx
20,",",",",",",","
21,and,and,CC,xxx
22,reinforces,reinforce,VBZ,xxxx
23,our,-PRON-,PRP$,xxx
24,full,full,JJ,xxxx
25,year,year,NN,xxxx
26,outlook,outlook,NN,xxxx
27,"
","
",_SP,"
"
28,As,as,IN,Xx
29,expected,expect,VBN,xxxx
30,",",",",",",","
31,2017,2017,CD,dddd
32,began,begin,VBD,xxxx
33,with,with,IN,xxxx
34,a,a,DT,x
35,difficult,difficult,JJ,xxxx
36,comparison,comparison,NN,xxxx
37,",",",",",",","
38,yet,yet,CC,xxx
39,we,-PRON-,PRP,xx
40,grew,grow,VBD,xxxx
41,revenues,revenue,NNS,xxxx
42,2,2,CD,d
43,%,%,NN,%
44,",",",",",",","
45,and,and,CC,xxx
46,earnings,earning,NNS,xxxx
47,per,per,IN,xxx
48,share,share,NN,xxxx
49,40,40,CD,dd
50,%,%,NN,%
51,"
","
",_SP,"
"
52,Operating,operate,VBG,Xxxxx
53,profit,profit,NN,xxxx
54,was,be,VBD,xxx
55,negatively,negatively,RB,xxxx
56,impacted,impact,VBN,xxxx
57,by,by,IN,xx
58,anticipated,anticipated,JJ,xxxx
59,events,event,NNS,xxxx
60,in,in,IN,xx
61,the,the,DT,xxx
62,quarter,quarter,NN,xxxx
63,",",",",",",","
64,including,include,VBG,xxxx
65,an,an,DT,xx
66,extra,extra,JJ,xxxx
67,week,week,NN,xxxx
68,of,of,IN,xx
69,expenses,expense,NNS,xxxx
70,and,and,CC,xxx
71,a,a,DT,x
72,shift,shift,NN,xxxx
73,in,in,IN,xx
74,product,product,NN,xxxx
75,mix,mix,NN,xxx
76,"
","
",_SP,"
"
77,Given,give,VBN,Xxxxx
78,the,the,DT,xxx
79,first,first,JJ,xxxx
80,quarter,quarter,NN,xxxx
81,'s,'s,POS,'x
82,smaller,small,JJR,xxxx
83,relative,relative,JJ,xxxx
84,size,size,NN,xxxx
85,to,to,IN,xx
86,other,other,JJ,xxxx
87,quarters,quarter,NNS,xxxx
88,of,of,IN,xx
89,the,the,DT,xxx
90,year,year,NN,xxxx
91,",",",",",",","
92,these,these,DT,xxxx
93,changes,change,NNS,xxxx
94,are,be,VBP,xxx
95,amplified,amplified,JJ,xxxx
96,and,and,CC,xxx
97,are,be,VBP,xxx
98,expected,expect,VBN,xxxx
99,to,to,TO,xx
100,smooth,smooth,VB,xxxx
101,out,out,RP,xxx
102,over,over,IN,xxxx
103,the,the,DT,xxx
104,course,course,NN,xxxx
105,of,of,IN,xx
106,the,the,DT,xxx
107,year,year,NN,xxxx
108,"
","
",_SP,"
"
109,Net,net,JJ,Xxx
110,earnings,earning,NNS,xxxx
111,increased,increase,VBD,xxxx
112,to,to,IN,xx
113,$,$,$,$
114,68.6,68.6,CD,dd.d
115,million,million,CD,xxxx
116,",",",",",",","
117,and,and,CC,xxx
118,earnings,earning,NNS,xxxx
119,per,per,IN,xxx
120,share,share,NN,xxxx
121,increased,increase,VBD,xxxx
122,to,to,IN,xx
123,$,$,$,$
124,0.54,0.54,CD,d.dd
125,.,.,.,.
126,We,-PRON-,PRP,Xx
127,experienced,experience,VBD,xxxx
128,a,a,DT,x
129,$,$,$,$
130,0.03,0.03,CD,d.dd
131,favorable,favorable,JJ,xxxx
132,foreign,foreign,JJ,xxxx
133,currency,currency,NN,xxxx
134,gain,gain,NN,xxxx
135,recorded,record,VBN,xxxx
136,in,in,IN,xx
137,the,the,DT,xxx
