,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Ted,Ted,NNP,Xxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,morning,morning,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,In,in,IN,Xx
12,the,the,DT,xxx
13,first,first,JJ,xxxx
14,quarter,quarter,NN,xxxx
15,",",",",",",","
16,sales,sale,NNS,xxxx
17,were,be,VBD,xxxx
18,$,$,$,$
19,23.9,23.9,CD,dd.d
20,billion,billion,CD,xxxx
21,",",",",",",","
22,a,a,DT,x
23,4.9,4.9,CD,d.d
24,%,%,NN,%
25,increase,increase,NN,xxxx
26,from,from,IN,xxxx
27,last,last,JJ,xxxx
28,year,year,NN,xxxx
29,"
","
",_SP,"
"
30,Our,-PRON-,PRP$,Xxx
31,total,total,JJ,xxxx
32,company,company,NN,xxxx
33,comps,comp,NNS,xxxx
34,or,or,CC,xx
35,same,same,JJ,xxxx
36,store,store,NN,xxxx
37,sales,sale,NNS,xxxx
38,were,be,VBD,xxxx
39,positive,positive,JJ,xxxx
40,5.5,5.5,CD,d.d
41,%,%,NN,%
42,for,for,IN,xxx
43,the,the,DT,xxx
44,quarter,quarter,NN,xxxx
45,with,with,IN,xxxx
46,positive,positive,JJ,xxxx
47,comps,comp,NNS,xxxx
48,of,of,IN,xx
49,5.8,5.8,CD,d.d
50,%,%,NN,%
51,in,in,IN,xx
52,February,February,NNP,Xxxxx
53,",",",",",",","
54,4.3,4.3,CD,d.d
55,%,%,NN,%
56,in,in,IN,xx
57,March,March,NNP,Xxxxx
58,and,and,CC,xxx
59,6.2,6.2,CD,d.d
60,%,%,NN,%
61,in,in,IN,xx
62,April,April,NNP,Xxxxx
63,"
","
",_SP,"
"
64,Comps,Comps,NNP,Xxxxx
65,for,for,IN,xxx
66,U.S,U.S,NNP,X.X
67,"
","
",_SP,"
"
68,stores,store,NNS,xxxx
69,were,be,VBD,xxxx
70,positive,positive,JJ,xxxx
71,6,6,CD,d
72,%,%,NN,%
73,for,for,IN,xxx
74,the,the,DT,xxx
75,quarter,quarter,NN,xxxx
76,",",",",",",","
77,with,with,IN,xxxx
78,positive,positive,JJ,xxxx
79,comps,comp,NNS,xxxx
80,up,up,RB,xx
81,6.3,6.3,CD,d.d
82,%,%,NN,%
83,in,in,IN,xx
84,February,February,NNP,Xxxxx
85,",",",",",",","
86,4.6,4.6,CD,d.d
87,%,%,NN,%
88,in,in,IN,xx
89,March,March,NNP,Xxxxx
90,and,and,CC,xxx
91,6.8,6.8,CD,d.d
92,%,%,NN,%
93,in,in,IN,xx
94,April,April,NNP,Xxxxx
95,"
","
",_SP,"
"
96,The,the,DT,Xxx
97,cadence,cadence,NN,xxxx
98,of,of,IN,xx
99,our,-PRON-,PRP$,xxx
100,monthly,monthly,JJ,xxxx
101,comps,comp,NNS,xxxx
102,was,be,VBD,xxx
103,impacted,impact,VBN,xxxx
104,a,a,DT,x
105,bit,bit,NN,xxx
106,by,by,IN,xx
107,weather,weather,NN,xxxx
108,and,and,CC,xxx
109,by,by,IN,xx
110,the,the,DT,xxx
111,timing,timing,NN,xxxx
112,of,of,IN,xx
113,Easter,Easter,NNP,Xxxxx
114,this,this,DT,xxxx
115,year,year,NN,xxxx
116,versus,versus,IN,xxxx
117,last,last,JJ,xxxx
118,year,year,NN,xxxx
119,"
","
",_SP,"
"
120,Adjusting,adjust,VBG,Xxxxx
121,for,for,IN,xxx
122,Easter,Easter,NNP,Xxxxx
123,",",",",",",","
124,on,on,IN,xx
125,a,a,DT,x
126,like,like,JJ,xxxx
127,-,-,HYPH,-
128,for,for,IN,xxx
129,-,-,HYPH,-
130,like,like,JJ,xxxx
131,basis,basis,NN,xxxx
132,",",",",",",","
133,our,-PRON-,PRP$,xxx
134,U.S,U.S,NNP,X.X
135,"
","
",_SP,"
"
136,comps,comp,NNS,xxxx
137,were,be,VBD,xxxx
138,2.9,2.9,CD,d.d
139,%,%,NN,%
140,in,in,IN,xx
