,Sentences
0,"Thank you, Katharine, and good morning, everyone"
1,We are pleased to report another strong quarter
2,"As always, I will talk about the quarterly results including the impact of Hurricane Harvey, then I will turn the call over to Tom to review financing after which I will comment on our initiatives as well as share some information on Hurricane Irma"
3,Our used unit comps for the second quarter increased by 5.3% and total used units grew by 11.1%
4,"Used unit comps continue to be driven by strong store execution as well as enhancements to the online customer experience, both of which support an increase in conversion"
5,The impact of higher conversion on comps was partially offset by the effects of lower store traffic
6,"As you may recall, Harvey hit Houston during the last week of our second quarter"
7,CarMaxâ€™s first priority will always be the safety and wellbeing of our associates
8,"We have approximately 1,000 associates in the Houston area and while all of them are safe now, many were affected by the hurricane"
9,We supported them with financial assistance through our Associate Disaster Relief Fund and provided them pay for the regularly scheduled shifts while the stores were closed
10,"In addition, we sent emergency supply to Houston as soon as possible to support associates and their families"
11,All six of our stores in the Houston market were closed for the last 5.5 working days of the quarter
12,Five of the Houston stores reopened on Friday September 1st with relatively little damage
13,Our Gulf Freeway store remained closed until Friday September 8th
14,"We estimate the impact to our comps to these closures was small and as we said in the past, weather can delay sales but we generally expect to make them up in future periods"
15,This event reminded me once again of the incredible value of our national footprint and our nationwide transportation network
16,We have been able to leverage both as damaged vehicles needed to be removed and replaced with vehicles from other markets to quickly support the needs of our customers
17,"Now, Iâ€™ll update you on some more of the numbers"
18,"In the quarter, we were pleased to see website traffic growth of 17%, which we believe was partially result of our efforts in SEO"
19,"Gross profit per used unit remained consistent at $2,178 compared to $2,160 in the second quarter of last year"
20,Our wholesale units grew slightly in the second quarter
21,The growth in our store base and an increase in buy rates were offset by the continuation of lower appraisal traffic
22,"Gross profit for wholesale unit increased to $950 compared to $870 in last yearâ€™s second quarter, largely due to a favorable depreciation environment in this second quarter"
23,A few other topics and Iâ€™
24,ll turn the call over to Tom
25,"As a percentage of our sales mix, zero to four-year old vehicles increased to 80% versus about 76% in last yearâ€™s second quarter"
26,"As a percent of sales, large and medium SUVs and trucks rose to 27%, which is similar to last quarter but up from about 25% in last yearâ€™s second quarter"
27,"On SG&A, expenses for the quarter increased almost 11% to $405 million"
28,This represents a year-over-year reduction of $9 per unit in SG&A
29,"Several factors impacted SG&A growth including the 12% or 19-store increase in our base since the beginning of second quarter of last year, higher variable cost due to our increased sales, and an increase of about $16 million in our accrual for incentive pay"
30,"Remember that last year, we disclosed the measurable reduction in SG&A related to incentive pay"
31,"These were partially offset by an $11.4 million decrease in share-based compensation expense which was largely due to comping over the $10.9 million retirement related expense for our former CEO, recorded in last yearâ€™s second quarter"
32,"As we previously discussed, we continue to invest heavily in technology and digital initiatives to improve the customer experience"
33,"SG&A expense was in line with our expectations in the second quarter but recall that the first quarter saw the benefit from favorable expense timing, some of which could materialize later in the year"
