,Sentences
0,"Thank you Keith and good morning, everyone"
1,"Given the weather that I see in the Northeast this morning, I am pleased that you could join us today as we share with you a review of our results and discuss the future opportunities for Yum!"
2,Brands
3,2016 was truly a landmark year
4,"On October 31, we completed the spinoff of the China business"
5,This marked the largest strategic initiative undertaken by Yum!
6,since our spinoff from Pepsi 20 years ago
7,"I'd like to recognize the work, effort, and diligence across the organization that enabled us to complete the spinoff on time and with such success"
8,The spinoff and concurrent return of $6.2 billion to shareholders in 2016 concluded step one in our transformation
9,We all want to extend a heartfelt congratulations to the Yum!
10,China team on completing their first quarter as an independent public company
11,"Micky, Ted, and the China team did a great job on their call Tuesday evening"
12,and we congratulate Joey on her promotion to President and Chief Operating Officer
13,"Step two of our transformation centers around executing our multiyear strategy to accelerate growth, reduce volatility and increase capital returns to shareholders"
14,We are taking our franchise ownership to the next level and are on track to increase our franchise mix to at least 98% by the end of 2018.
15,"By the end of this transformation, we'll own less than 1,000 stores, reduce annual run rate capital expenditures to approximately $100 million and improve our efficiency by lowering G&A as a percent of system sales to 1.7%"
16,"In combination, these efforts will not only enable us to reduce the volatility of our cash flows, but improve absolute cash flow at the same time"
17,"I'm really happy to reaffirm the long-term targets we set out at our October investor and analyst conference, and I look forward to sharing highlights with you, as we progress"
18,"Simultaneously, we're strengthening the foundation underlying each of our businesses, changing our mentality to align with our growth transformation and taking the necessary bold actions to position Yum!"
19,Brands for even stronger same-store sales and net new unit growth
20,These are the building blocks of shareholder value creation for a world-class franchisor
21,"We're championing the customer experience like never before, and putting a fierce emphasis on building brands"
22,"The linchpin in all of this, of course, is our focused strategy"
23,"I'm a firm believer in the power of focus and believe that we can deliver long-term, sustainable results by honing in on the key drivers of our business"
24,"Our four growth capabilities define every decision and action we undertake and make no mistake, they are driving our business every single day"
25,"We will win consistently by concentrating on being the best in the world with distinctive relevant brands, unmatched franchise operating capability, bold restaurant development and unrivaled culture and talent"
26,I am energized to lead such a talented team that is spearheading tangible change across our organization
27,"As we outlined at our October investor conference, we're building a stronger growth machine and are well on our way towards our bold goal of 7% annual system sales growth"
28,"Now turning to our financial results, across many metrics, Yum! delivered a strong tier 2016."
29,Core operating profit increased 27% in the quarter and 13% in the year
30,This exceeded both our October 2016 investor and analyst conference guidance and our long-term target of high single-digit annual growth
31,"Now with this in mind, let's review each division's results"
32,"First, KFC, whose consistent global performance is impressive"
33,"The division grew total system sales 7% in 2016, including the 53rd week, driven by 3% same-store sales growth and 3% net new unit growth"
34,"In the quarter, same-store sales grew 3% or 6% on a two-year stack and core operating profit grew 15%, including the 53rd week"
35,"Total system sales grew 8% in emerging markets for the year, with particular strength in Russia and Continental Europe"
36,"In international developed markets, total system sales grew 6% with strength in Canada, Australia and Continental Europe"
37,I'd like to point out that the U.S
38,"continued its positive momentum, recording its 10th consecutive quarter of same-store sales growth"
39,The team deserves a lot of credit for delivering remarkable fourth-quarter comps of plus 4% or plus 7% on a two-year stack despite difficult industry backdrop
40,KFC global strategy to return to the fundamentals across the spectrum is paying off
41,"Our strong pride in the core original recipe is at the center of everything we do and this translates to a focus on the basics in terms of recipe, a well-defined brand positioning, globally based on always original and clear value at memorable price points"
42,Innovation closest to the core is resonating with the consumer
43,Just look at Nashville Hot and the recently launched Georgia Gold
44,"We did not change the form of our product, only the flavor profile and our customers love it"
45,"As we look into 2017 and the future of KFC, I am encouraged by the opportunities we see worldwide"
46,"The brand is focused on convenience, making it easier to access KFC anyplace and in any way"
47,"For example, we are using flexible footprints, which increase the ease of unit development"
48,"With smaller asset types, we can build restaurants in places such as transportation hubs and urban centers"
49,And KFC is also making a big push on the digital front in 2017 with self-ordering kiosks and a mobile site
50,"Finally, the brand is expanding delivery around the world"
51,"Our product has a very shareable occasion and travels incredibly well, which gives us confidence in the upside of this opportunity"
52,"In fact, delivery is the fastest growing channel in the business, and while we offer delivery out of more than 5,000 restaurants today, we plan to expand this even further"
53,"Now turning to Pizza Hut, which grew total system sales 2% in 2016, including the 53rd week, driven by 2% net new unit growth, but offset by a 1% contraction in the same-store sales"
54,"Pizza Hut is a strong global brand, but the U.S"
55,and international are two distinct stories
56,"We're pleased that our international division is laying the groundwork for prolonged growth, and we're particularly invigorated by the team's ability to drive development"
57,Net new units grew 6% in 2016 and we expect continued growth as the development agreements signed last year take hold
58,You have already heard from Yum!
