,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,"
","
",_SP,"
"
3,Good,good,JJ,Xxxx
4,day,day,NN,xxx
5,",",",",",",","
6,everyone,everyone,NN,xxxx
7,"
","
",_SP,"
"
8,On,on,IN,Xx
9,today,today,NN,xxxx
10,'s,'s,POS,'x
11,conference,conference,NN,xxxx
12,call,call,NN,xxxx
13,",",",",",",","
14,Mark,Mark,NNP,Xxxx
15,Erceg,Erceg,NNP,Xxxxx
16,and,and,CC,xxx
17,I,-PRON-,PRP,X
18,will,will,MD,xxxx
19,comment,comment,VB,xxxx
20,on,on,IN,xx
21,the,the,DT,xxx
22,first,first,JJ,xxxx
23,quarter,quarter,NN,xxxx
24,financial,financial,JJ,xxxx
25,results,result,NNS,xxxx
26,",",",",",",","
27,our,-PRON-,PRP$,xxx
28,growth,growth,NN,xxxx
29,strategies,strategy,NNS,xxxx
30,and,and,CC,xxx
31,the,the,DT,xxx
32,full,full,JJ,xxxx
33,year,year,NN,xxxx
34,outlook,outlook,NN,xxxx
35,"
","
",_SP,"
"
36,Of,of,RB,Xx
37,course,course,RB,xxxx
38,",",",",",",","
39,before,before,IN,xxxx
40,proceeding,proceed,VBG,xxxx
41,",",",",",",","
42,please,please,UH,xxxx
43,note,note,VB,xxxx
44,that,that,IN,xxxx
45,statements,statement,NNS,xxxx
46,made,make,VBN,xxxx
47,on,on,IN,xx
48,this,this,DT,xxxx
49,call,call,NN,xxxx
50,that,that,WDT,xxxx
51,are,be,VBP,xxx
52,not,not,RB,xxx
53,historical,historical,JJ,xxxx
54,facts,fact,NNS,xxxx
55,are,be,VBP,xxx
56,forward,forward,RB,xxxx
57,-,-,HYPH,-
58,looking,look,VBG,xxxx
59,statements,statement,NNS,xxxx
60,"
","
",_SP,"
"
61,Actual,actual,JJ,Xxxxx
62,results,result,NNS,xxxx
63,might,may,MD,xxxx
64,differ,differ,VB,xxxx
65,materially,materially,RB,xxxx
66,from,from,IN,xxxx
67,the,the,DT,xxx
68,planned,plan,VBN,xxxx
69,",",",",",",","
70,assumed,assume,VBN,xxxx
71,or,or,CC,xx
72,expected,expect,VBN,xxxx
73,results,result,NNS,xxxx
74,expressed,express,VBN,xxxx
75,in,in,IN,xx
76,or,or,CC,xx
77,implied,imply,VBN,xxxx
78,by,by,IN,xx
79,these,these,DT,xxxx
80,forward,forward,RB,xxxx
81,-,-,HYPH,-
82,looking,look,VBG,xxxx
83,statements,statement,NNS,xxxx
84,"
","
",_SP,"
"
85,Additional,additional,JJ,Xxxxx
86,information,information,NN,xxxx
87,concerning,concern,VBG,xxxx
88,factors,factor,NNS,xxxx
89,",",",",",",","
90,risks,risk,NNS,xxxx
91,and,and,CC,xxx
92,uncertainties,uncertainty,NNS,xxxx
93,that,that,WDT,xxxx
94,could,could,MD,xxxx
95,cause,cause,VB,xxxx
96,actual,actual,JJ,xxxx
97,results,result,NNS,xxxx
98,to,to,TO,xx
99,differ,differ,VB,xxxx
100,materially,materially,RB,xxxx
101,is,be,VBZ,xx
102,set,set,VBN,xxx
103,forth,forth,RP,xxxx
104,in,in,IN,xx
105,Tiffany,Tiffany,NNP,Xxxxx
106,'s,'s,POS,'x
107,Form,Form,NNP,Xxxx
108,10-K,10-k,CD,dd-X
109,",",",",",",","
110,10-Q,10-q,CD,dd-X
111,and,and,CC,xxx
112,8-K,8-k,CD,d-X
113,reports,report,NNS,xxxx
114,filed,file,VBN,xxxx
115,with,with,IN,xxxx
116,the,the,DT,xxx
117,Securities,Securities,NNPS,Xxxxx
118,and,and,CC,xxx
119,Exchange,Exchange,NNP,Xxxxx
120,Commission,Commission,NNP,Xxxxx
121,including,include,VBG,xxxx
122,the,the,DT,xxx
123,news,news,NN,xxxx
124,release,release,NN,xxxx
125,filed,file,VBD,xxxx
126,today,today,NN,xxxx
127,under,under,IN,xxxx
128,cover,cover,NN,xxxx
129,of,of,IN,xx
130,Form,form,NN,Xxxx
131,8-K,8-k,CD,d-X
132,"
","
",_SP,"
"
133,The,the,DT,Xxx
134,company,company,NN,xxxx
