,Word,Lemma,POSTag,Shape
0,Thanks,thank,NNS,Xxxxx
1,for,for,IN,xxx
2,taking,take,VBG,xxxx
3,my,-PRON-,PRP$,xx
4,questions,question,NNS,xxxx
5,and,and,CC,xxx
6,all,all,PDT,xxx
7,the,the,DT,xxx
8,color,color,NN,xxxx
9,so,so,RB,xx
10,far,far,RB,xxx
11,",",",",",",","
12,voice,voice,NN,xxxx
13,is,be,VBZ,xx
14,a,a,DT,x
15,bit,bit,NN,xxx
16,raspy,raspy,JJ,xxxx
17,"
","
",_SP,"
"
18,Wanted,want,VBN,Xxxxx
19,to,to,TO,xx
20,ask,ask,VB,xxx
21,about,about,IN,xxxx
22,your,-PRON-,PRP$,xxxx
23,owned,own,VBN,xxxx
24,option,option,NN,xxxx
25,mix,mix,NN,xxx
26,and,and,CC,xxx
27,you,-PRON-,PRP,xxx
28,'ve,have,VB,'xx
29,been,be,VBN,xxxx
30,one,one,CD,xxx
31,of,of,IN,xx
32,the,the,DT,xxx
33,few,few,JJ,xxx
34,builders,builder,NNS,xxxx
35,that,that,WDT,xxxx
36,'s,be,VBZ,'x
37,successfully,successfully,RB,xxxx
38,pushed,push,VBN,xxxx
39,pretty,pretty,RB,xxxx
40,meaningfully,meaningfully,RB,xxxx
41,back,back,RB,xxxx
42,towards,towards,IN,xxxx
43,option,option,NN,xxxx
44,"
","
",_SP,"
"
45,And,and,CC,Xxx
46,this,this,DT,xxxx
47,quarter,quarter,NN,xxxx
48,seems,seem,VBZ,xxxx
49,stabilized,stabilize,VBD,xxxx
50,a,a,DT,x
51,bit,bit,NN,xxx
52,recognize,recognize,VB,xxxx
53,that,that,IN,xxxx
54,it,-PRON-,PRP,xx
55,'s,be,VBZ,'x
56,not,not,RB,xxx
57,going,go,VBG,xxxx
58,to,to,TO,xx
59,be,be,VB,xx
60,so,so,RB,xx
61,linear,linear,JJ,xxxx
62,"
","
",_SP,"
"
63,But,but,CC,Xxx
64,over,over,IN,xxxx
65,time,time,NN,xxxx
66,",",",",",",","
67,you,-PRON-,PRP,xxx
68,can,can,MD,xxx
69,continue,continue,VB,xxxx
70,to,to,TO,xx
71,mix,mix,VB,xxx
72,that,that,IN,xxxx
73,higher,high,JJR,xxxx
74,"
","
",_SP,"
"
75,Curious,curious,JJ,Xxxxx
76,to,to,TO,xx
77,hear,hear,VB,xxxx
78,if,if,IN,xx
79,there,there,EX,xxxx
80,'s,be,VBZ,'x
81,anything,anything,NN,xxxx
82,reasonably,reasonably,RB,xxxx
83,you,-PRON-,PRP,xxx
84,can,can,MD,xxx
85,speak,speak,VB,xxxx
86,to,to,IN,xx
87,in,in,IN,xx
88,terms,term,NNS,xxxx
89,of,of,IN,xx
90,either,either,DT,xxxx
91,incremental,incremental,JJ,xxxx
92,successes,success,NNS,xxxx
93,or,or,CC,xx
94,challenges,challenge,NNS,xxxx
95,that,that,WDT,xxxx
96,you,-PRON-,PRP,xxx
97,found,find,VBD,xxxx
98,and,and,CC,xxx
99,striking,strike,VBG,xxxx
100,your,-PRON-,PRP$,xxxx
101,option,option,NN,xxxx
102,deals,deal,NNS,xxxx
103,?,?,.,?
104,Michael,Michael,NNP,Xxxxx
105,Murray,Murray,NNP,Xxxxx
106,Mike,Mike,NNP,Xxxx
107,",",",",",",","
108,we,-PRON-,PRP,xx
109,'re,be,VBP,'xx
110,still,still,RB,xxxx
111,not,not,RB,xxx
112,to,to,IN,xx
113,our,-PRON-,PRP$,xxx
114,goal,goal,NN,xxxx
115,of,of,IN,xx
116,50,50,CD,dd
117,-,-,SYM,-
118,50,50,CD,dd
119,balance,balance,NN,xxxx
120,in,in,IN,xx
121,our,-PRON-,PRP$,xxx
122,total,total,JJ,xxxx
123,portfolio,portfolio,NN,xxxx
124,of,of,IN,xx
125,option,option,NN,xxxx
126,and,and,CC,xxx
127,controls,control,NNS,xxxx
128,"
","
",_SP,"
"
129,Very,very,RB,Xxxx
130,happy,happy,JJ,xxxx
131,with,with,IN,xxxx
132,the,the,DT,xxx
133,relationships,relationship,NNS,xxxx
134,we,-PRON-,PRP,xx
135,'ve,have,VB,'xx
136,been,be,VBN,xxxx
137,able,able,JJ,xxxx
138,to,to,TO,xx
139,expand,expand,VB,xxxx
140,upon,upon,IN,xxxx
141,with,with,IN,xxxx
