,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Jenn,Jenn,NNP,Xxxx
3,",",",",",",","
4,and,and,CC,xxx
5,hello,hello,UH,xxxx
6,to,to,IN,xx
7,everybody,everybody,NN,xxxx
8,on,on,IN,xx
9,the,the,DT,xxx
10,call,call,NN,xxxx
11,",",",",",",","
12,and,and,CC,xxx
13,thanks,thank,NNS,xxxx
14,for,for,IN,xxx
15,joining,join,VBG,xxxx
16,us,-PRON-,PRP,xx
17,today,today,NN,xxxx
18,"
","
",_SP,"
"
19,So,so,RB,Xx
20,I,-PRON-,PRP,X
21,'m,be,VBP,'x
22,sure,sure,JJ,xxxx
23,you,-PRON-,PRP,xxx
24,'re,be,VBP,'xx
25,all,all,RB,xxx
26,observing,observe,VBG,xxxx
27,what,what,WP,xxxx
28,'s,be,VBZ,'x
29,going,go,VBG,xxxx
30,on,on,RP,xx
31,in,in,IN,xx
32,the,the,DT,xxx
33,sector,sector,NN,xxxx
34,right,right,RB,xxxx
35,now,now,RB,xxx
36,"
","
",_SP,"
"
37,We,-PRON-,PRP,Xx
38,are,be,VBP,xxx
39,as,as,RB,xx
40,all,all,RB,xxx
41,"
","
",_SP,"
"
42,And,and,CC,Xxx
43,obviously,obviously,RB,xxxx
44,",",",",",",","
45,we,-PRON-,PRP,xx
46,'re,be,VBP,'xx
47,continuing,continue,VBG,xxxx
48,to,to,TO,xx
49,see,see,VB,xxx
50,downsizing,downsize,VBG,xxxx
51,",",",",",",","
52,bankruptcies,bankruptcy,NNS,xxxx
53,",",",",",",","
54,commentary,commentary,NN,xxxx
55,about,about,IN,xxxx
56,store,store,NN,xxxx
57,traffic,traffic,NN,xxxx
58,being,be,VBG,xxxx
59,soft,soft,JJ,xxxx
60,and,and,CC,xxx
61,consumer,consumer,NN,xxxx
62,spending,spending,NN,xxxx
63,really,really,RB,xxxx
64,lagging,lag,VBG,xxxx
65,the,the,DT,xxx
66,overall,overall,JJ,xxxx
67,consumer,consumer,NN,xxxx
68,sentiment,sentiment,NN,xxxx
69,in,in,IN,xx
70,the,the,DT,xxx
71,marketplace,marketplace,NN,xxxx
72,"
","
",_SP,"
"
73,We,-PRON-,PRP,Xx
