,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Ted,Ted,NNP,Xxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,morning,morning,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,In,in,IN,Xx
12,the,the,DT,xxx
13,fourth,fourth,JJ,xxxx
14,quarter,quarter,NN,xxxx
15,",",",",",",","
16,sales,sale,NNS,xxxx
17,were,be,VBD,xxxx
18,$,$,$,$
19,22.2,22.2,CD,dd.d
20,billion,billion,CD,xxxx
21,",",",",",",","
22,a,a,DT,x
23,5.8,5.8,CD,d.d
24,%,%,NN,%
25,increase,increase,NN,xxxx
26,from,from,IN,xxxx
27,last,last,JJ,xxxx
28,year,year,NN,xxxx
29,"
","
",_SP,"
"
30,Versus,Versus,NNP,Xxxxx
31,last,last,JJ,xxxx
32,year,year,NN,xxxx
33,",",",",",",","
34,foreign,foreign,JJ,xxxx
35,currency,currency,NN,xxxx
36,rates,rate,NNS,xxxx
37,",",",",",",","
38,primarily,primarily,RB,xxxx
39,a,a,DT,x
40,weaker,weak,JJR,xxxx
41,Mexican,mexican,JJ,Xxxxx
42,peso,peso,NN,xxxx
43,",",",",",",","
44,negatively,negatively,RB,xxxx
45,impacted,impact,VBN,xxxx
46,total,total,JJ,xxxx
47,sales,sale,NNS,xxxx
48,growth,growth,NN,xxxx
49,by,by,IN,xx
50,approximately,approximately,RB,xxxx
51,$,$,$,$
52,96,96,CD,dd
53,million,million,CD,xxxx
54,or,or,CC,xx
55,0.5,0.5,CD,d.d
56,%,%,NN,%
57,"
","
",_SP,"
"
58,Our,-PRON-,PRP$,Xxx
59,total,total,JJ,xxxx
60,company,company,NN,xxxx
61,comps,comp,NNS,xxxx
62,",",",",",",","
63,or,or,CC,xx
64,same,same,JJ,xxxx
65,-,-,HYPH,-
66,store,store,NN,xxxx
67,sales,sale,NNS,xxxx
68,",",",",",",","
69,were,be,VBD,xxxx
70,positive,positive,JJ,xxxx
71,5.8,5.8,CD,d.d
72,%,%,NN,%
73,for,for,IN,xxx
74,the,the,DT,xxx
75,quarter,quarter,NN,xxxx
76,with,with,IN,xxxx
77,positive,positive,JJ,xxxx
78,comps,comp,NNS,xxxx
79,of,of,IN,xx
80,5.7,5.7,CD,d.d
81,%,%,NN,%
82,in,in,IN,xx
83,November,November,NNP,Xxxxx
84,",",",",",",","
85,7.1,7.1,CD,d.d
86,%,%,NN,%
87,in,in,IN,xx
88,December,December,NNP,Xxxxx
89,and,and,CC,xxx
90,4.7,4.7,CD,d.d
91,%,%,NN,%
92,in,in,IN,xx
93,January,January,NNP,Xxxxx
94,"
","
",_SP,"
"
95,stores,store,NNS,xxxx
96,were,be,VBD,xxxx
97,positive,positive,JJ,xxxx
98,6.3,6.3,CD,d.d
99,%,%,NN,%
100,for,for,IN,xxx
101,the,the,DT,xxx
102,quarter,quarter,NN,xxxx
103,",",",",",",","
104,with,with,IN,xxxx
105,positive,positive,JJ,xxxx
106,comps,comp,NNS,xxxx
107,of,of,IN,xx
108,6,6,CD,d
109,%,%,NN,%
110,in,in,IN,xx
111,November,November,NNP,Xxxxx
112,",",",",",",","
113,8,8,CD,d
114,%,%,NN,%
115,in,in,IN,xx
116,December,December,NNP,Xxxxx
117,and,and,CC,xxx
118,5.1,5.1,CD,d.d
119,%,%,NN,%
120,in,in,IN,xx
121,January,January,NNP,Xxxxx
122,"
","
",_SP,"
"
123,For,for,IN,Xxx
124,fiscal,fiscal,JJ,xxxx
125,2016,2016,CD,dddd
126,",",",",",",","
127,our,-PRON-,PRP$,xxx
128,sales,sale,NNS,xxxx
129,increased,increase,VBD,xxxx
130,6.9,6.9,CD,d.d
131,%,%,NN,%
132,to,to,IN,xx
133,$,$,$,$
134,94.6,94.6,CD,dd.d
135,billion,billion,CD,xxxx
136,and,and,CC,xxx
137,total,total,JJ,xxxx
138,company,company,NN,xxxx
139,comp,comp,IN,xxxx
140,sales,sale,NNS,xxxx
