,Sentences
0,"Thank you, Brian and good morning, everyone"
1,"Our first quarter performance was in line with our expectations, and reinforces our full year outlook"
2,"As expected, 2017 began with a difficult comparison, yet we grew revenues 2%, and earnings per share 40%"
3,"Operating profit was negatively impacted by anticipated events in the quarter, including an extra week of expenses and a shift in product mix"
4,"Given the first quarter's smaller relative size to other quarters of the year, these changes are amplified and are expected to smooth out over the course of the year"
5,"Net earnings increased to $68.6 million, and earnings per share increased to $0.54."
6,"We experienced a $0.03 favorable foreign currency gain recorded in the other income line, as well as an $0.11 benefit from Hasbro's adoption of the new accounting standard governing stock-based compensation"
7,This tax benefit was $0.03 higher than we forecasted in February due to the stock price appreciation over that time
8,"Hasbro is in a very strong financial position, with positive consumer takeaway, strong earnings, and a healthy balance sheet"
9,"For the quarter, revenues in the U.S"
10,and Canada segment increased 2%
11,"Revenue growth in Hasbro Gaming and Emerging Brands offset lower Partner Brand revenues and a 1% decline in Franchise Brands, primarily due to the decline in MAGIC:"
12,THE GATHERING
13,"In total, U.S"
14,and Canada point of sale increased in the high single digits and remaining retail inventory is of good quality
15,Allowances during the quarter remained consistent with last year
16,Operating profit in the U.S
17,"and Canada segment decreased 17%, or $13.6 million, due to the anticipated decline in MAGIC:"
18,THE GATHERING revenue and certain higher expenses
19,"International segment revenues were flat, including a positive $3 million impact from foreign exchange"
20,"Within the international segment, Franchise Brands, Hasbro Gaming, and Emerging Brands revenue increased"
21,Partner Brand revenues declined
22,"Point of sale grew across all three regions: Europe, Latin America, and Asia Pacific"
23,"Retailer inventories are overall of good quality and while there are always certain regions with pockets of inventory, our overall inventory continues to be concentrated in new and growing brands"
24,"Operating profit in the segment was $0.5 million, compared to $2.9 million last year"
25,The $2.4 million decrease was the result of product mix and higher expenses in the quarter
26,"Entertainment and Licensing segment revenues increased 24%, driven by growth in digital gaming, including Backflip Studios"
27,"Segment operating profit increased over 100%, or $5.9 million to $11.3 million in the quarter"
28,The improvement came primarily from the growth in higher margin digital gaming revenues
29,"Overall, Hasbro operating profit decreased 9%, and operating profit margin was 9.2% versus 10.1% last year"
30,"In addition to a shift in product mix, the first quarter of this year had 14 weeks versus 13 weeks last year"
31,"Falling in the last week of the 2016 calendar year, the extra week does not drive much incremental revenue, but did drive incremental expense of approximately $7 million"
32,Cost of sales increased 6% to 36% of revenues
33,"This reflected the shift in product mix, including in Partner Brands and MAGIC: THE GATHERING revenues and the timing of lower margin closeouts"
34,"These closeout sales have a lower gross margin and are part of our normal annual activity, but were more highly concentrated in the first quarter this year compared to a year ago, as we aligned around marketing for entertainment windows"
35,The decline in Partner Brands drove an associated 8% decline in royalty expense
36,"Combined, cost of sales and royalties increased 30 basis points"
37,"Product development increased as a percent of revenues in the quarter, in part due to the incremental expense associated with the extra week and, more strategically, as we continue investing to drive innovation"
38,SD&A increased as a percent of sales to 28.7%
39,"We experienced higher expenses due to the extra week as well as investments in IT systems, higher IT depreciation, and higher compensation expense"
40,We continue to expect full year SD&A to be in line with 2016 excluding the impairment charge as a percent of revenue
41,"Turning to our results below operating profit, other income was $17 million versus an expense of $2.7 million last year"
42,"Other income was driven primarily by foreign currency transaction gains this year, versus a loss last year, and to a lesser extent, higher interest income"
43,"The underlying tax rate was 24.9%, down from 26.5% in the first quarter last year, and versus the 24.5% for the full year 2016."
44,"The quarter included $15.4 million in discrete tax benefits, primarily from our adoption of the new accounting standard governing stock compensation"
45,"As we discussed at Toy Fair, given the timing of Hasbro's equity grants, this impact is greatest in the first quarter"
46,The $0.11 benefit was higher than we had forecasted in February and reflects the incremental benefit of our stock price appreciation over that timeframe
47,The anticipated EPS impact for the remaining quarters of 2017 is approximately $0.015 per quarter
48,"However, as we experienced in Q1, that impact is ultimately dependent on our stock price"
49,Diluted earnings per share for the quarter were $0.54.
50,"Our financial position is strong, including a healthy balance sheet with robust cash generation"
51,"We generated $411.9 million in operating cash flow in the quarter, and $916 million over the trailing 12-month period, ending the quarter with $1.5 billion in cash"
52,"Our capital priorities remain investing in our business, in particular, to enhance capabilities around the Brand Blueprint and returning excess cash to shareholders"
53,"In the quarter, we returned $81.5 million to shareholders through our dividend and repurchase program"
54,"On May 15, the first dividend at the 12% higher quarterly dividend rate of $0.57 per share will be paid"
55,"We repurchased 218,000 shares of common stock during the quarter at a total cost of $18.1 million"
56,We continue to target repurchase levels for the full year in line with the $150 million we purchased last year
57,Repurchases are subject to market conditions and availability of U.S
58,cash
59,"Receivables at quarter end increased 1%, and day sales outstanding decreased one day to 72 days"
60,Our accounts receivable are in good condition and collections continue to be strong
61,Inventories declined 10% in the quarter to $416 million
62,"Overall, our inventories are in good shape, supported by disciplined execution from our team"
63,"With new merchandise coming in now, we're well-positioned for our second quarter focused on entertainment and new initiatives"
64,"In closing, our first quarter positions us well for 2017, with strong consumer engagement and takeaway, investments to drive long-term growth of our business, and new entertainment and innovations slated throughout the year"
65,"Now, I'll turn the call back to Brian"
66,"Morning, Felicia"
