,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Rob,Rob,NNP,Xxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,to,to,IN,xx
8,everybody,everybody,NN,xxxx
9,on,on,IN,xx
10,the,the,DT,xxx
11,call,call,NN,xxxx
12,"
","
",_SP,"
"
13,I,-PRON-,PRP,X
14,am,be,VBP,xx
15,delighted,delighted,JJ,xxxx
16,to,to,TO,xx
17,run,run,VB,xxx
18,you,-PRON-,PRP,xxx
19,through,through,IN,xxxx
20,the,the,DT,xxx
21,financial,financial,JJ,xxxx
22,summary,summary,NN,xxxx
23,for,for,IN,xxx
24,the,the,DT,xxx
25,quarter,quarter,NN,xxxx
26,before,before,IN,xxxx
27,touching,touch,VBG,xxxx
28,on,on,IN,xx
29,the,the,DT,xxx
30,balance,balance,NN,xxxx
31,sheet,sheet,NN,xxxx
32,and,and,CC,xxx
33,then,then,RB,xxxx
34,addressing,address,VBG,xxxx
35,our,-PRON-,PRP$,xxx
36,upward,upward,RB,xxxx
37,-,-,HYPH,-
38,revised,revise,VBN,xxxx
39,guidance,guidance,NN,xxxx
40,for,for,IN,xxx
41,2017,2017,CD,dddd
42,.,.,.,.
43,When,when,WRB,Xxxx
44,taken,take,VBN,xxxx
45,as,as,IN,xx
46,a,a,DT,x
47,whole,whole,NN,xxxx
48,",",",",",",","
49,our,-PRON-,PRP$,xxx
50,financial,financial,JJ,xxxx
51,performance,performance,NN,xxxx
52,in,in,IN,xx
53,the,the,DT,xxx
54,first,first,JJ,xxxx
55,quarter,quarter,NN,xxxx
56,of,of,IN,xx
57,2017,2017,CD,dddd
58,was,be,VBD,xxx
59,excellent,excellent,JJ,xxxx
60,and,and,CC,xxx
61,slightly,slightly,RB,xxxx
62,ahead,ahead,RB,xxxx
63,of,of,IN,xx
64,our,-PRON-,PRP$,xxx
65,expectations,expectation,NNS,xxxx
66,"
","
",_SP,"
"
67,We,-PRON-,PRP,Xx
68,experienced,experience,VBD,xxxx
69,solid,solid,JJ,xxxx
70,revenue,revenue,NN,xxxx
71,and,and,CC,xxx
72,earnings,earning,NNS,xxxx
