,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Gerald,Gerald,NNP,Xxxxx
3,"
","
",_SP,"
"
4,I,-PRON-,PRP,X
5,'ve,have,VB,'xx
6,thoroughly,thoroughly,RB,xxxx
7,enjoyed,enjoy,VBN,xxxx
8,my,-PRON-,PRP$,xx
9,time,time,NN,xxxx
10,at,at,IN,xx
11,Hanesbrands,Hanesbrands,NNP,Xxxxx
12,"
","
",_SP,"
"
13,It,-PRON-,PRP,Xx
14,truly,truly,RB,xxxx
15,is,be,VBZ,xx
16,a,a,DT,x
17,world,world,NN,xxxx
18,class,class,NN,xxxx
19,organization,organization,NN,xxxx
20,with,with,IN,xxxx
21,great,great,JJ,xxxx
22,brands,brand,NNS,xxxx
23,and,and,CC,xxx
24,an,an,DT,xx
25,unmatched,unmatched,JJ,xxxx
26,culture,culture,NN,xxxx
27,"
","
",_SP,"
"
28,I,-PRON-,PRP,X
29,'m,be,VBP,'x
30,honored,honor,VBN,xxxx
31,to,to,TO,xx
32,have,have,VB,xxxx
33,had,have,VBN,xxx
34,a,a,DT,x
35,hand,hand,NN,xxxx
36,in,in,IN,xx
37,our,-PRON-,PRP$,xxx
38,successful,successful,JJ,xxxx
39,strategies,strategy,NNS,xxxx
40,over,over,IN,xxxx
41,the,the,DT,xxx
42,past,past,JJ,xxxx
43,12,12,CD,dd
44,years,year,NNS,xxxx
45,from,from,IN,xxxx
46,Innovate,innovate,NN,Xxxxx
47,-,-,HYPH,-
48,to,to,IN,xx
49,-,-,HYPH,-
50,Elevate,elevate,NN,Xxxxx
51,to,to,IN,xx
52,our,-PRON-,PRP$,xxx
53,acquisition,acquisition,NN,xxxx
54,and,and,CC,xxx
55,capital,capital,NN,xxxx
56,allocation,allocation,NN,xxxx
57,strategy,strategy,NN,xxxx
58,to,to,IN,xx
59,Project,Project,NNP,Xxxxx
60,Booster,Booster,NNP,Xxxxx
61,"
","
",_SP,"
"
62,These,these,DT,Xxxxx
63,strategies,strategy,NNS,xxxx
64,have,have,VBP,xxxx
65,driven,drive,VBN,xxxx
66,significant,significant,JJ,xxxx
67,returns,return,NNS,xxxx
68,for,for,IN,xxx
69,our,-PRON-,PRP$,xxx
