,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Jill,Jill,NNP,Xxxx
4,",",",",",",","
5,and,and,CC,xxx
6,thanks,thank,NNS,xxxx
7,everybody,everybody,NN,xxxx
8,for,for,IN,xxx
9,joining,join,VBG,xxxx
10,us,-PRON-,PRP,xx
11,this,this,DT,xxxx
12,morning,morning,NN,xxxx
13,"
","
",_SP,"
"
14,We,-PRON-,PRP,Xx
15,'re,be,VBP,'xx
16,pleased,pleased,JJ,xxxx
17,to,to,TO,xx
18,report,report,VB,xxxx
19,our,-PRON-,PRP$,xxx
20,first,first,JJ,xxxx
21,quarter,quarter,NN,xxxx
22,as,as,IN,xx
23,the,the,DT,xxx
24,new,new,JJ,xxx
25,simplified,simplify,VBD,xxxx
26,Hilton,Hilton,NNP,Xxxxx
27,with,with,IN,xxxx
28,the,the,DT,xxx
29,RevPAR,revpar,NN,XxxXXX
30,growth,growth,NN,xxxx
31,",",",",",",","
32,at,at,IN,xx
33,the,the,DT,xxx
34,top,top,JJ,xxx
35,end,end,NN,xxx
36,of,of,IN,xx
37,our,-PRON-,PRP$,xxx
38,guidance,guidance,NN,xxxx
39,range,range,NN,xxxx
40,",",",",",",","
41,adjusted,adjust,VBN,xxxx
42,EBITDA,EBITDA,NNP,XXXX
43,and,and,CC,xxx
44,adjusted,adjust,VBN,xxxx
45,EPS,EPS,NNP,XXX
46,results,result,NNS,xxxx
47,above,above,IN,xxxx
48,expectations,expectation,NNS,xxxx
49,and,and,CC,xxx
50,with,with,IN,xxxx
51,good,good,JJ,xxxx
52,progress,progress,NN,xxxx
53,on,on,IN,xx
54,our,-PRON-,PRP$,xxx
55,recently,recently,RB,xxxx
56,announced,announce,VBN,xxxx
57,share,share,NN,xxxx
58,repurchase,repurchase,NN,xxxx
59,program,program,NN,xxxx
60,"
","
",_SP,"
"
61,As,as,IN,Xx
62,a,a,DT,x
63,result,result,NN,xxxx
64,of,of,IN,xx
65,the,the,DT,xxx
66,strong,strong,JJ,xxxx
67,start,start,NN,xxxx
68,to,to,IN,xx
69,the,the,DT,xxx
70,year,year,NN,xxxx
71,",",",",",",","
72,we,-PRON-,PRP,xx
73,'re,be,VBP,'xx
74,also,also,RB,xxxx
75,raising,raise,VBG,xxxx
76,our,-PRON-,PRP$,xxx
77,adjusted,adjusted,JJ,xxxx
78,EBITDA,EBITDA,NNP,XXXX
79,guidance,guidance,NN,xxxx
80,for,for,IN,xxx
81,the,the,DT,xxx
82,full,full,JJ,xxxx
83,year,year,NN,xxxx
84,"
","
",_SP,"
"
85,We,-PRON-,PRP,Xx
86,continue,continue,VBP,xxxx
87,to,to,TO,xx
88,see,see,VB,xxx
89,tremendous,tremendous,JJ,xxxx
90,momentum,momentum,NN,xxxx
91,in,in,IN,xx
92,unit,unit,NN,xxxx
93,growth,growth,NN,xxxx
94,as,as,IN,xx
95,our,-PRON-,PRP$,xxx
96,share,share,NN,xxxx
97,of,of,IN,xx
98,global,global,JJ,xxxx
99,hotel,hotel,NN,xxxx
100,development,development,NN,xxxx
101,continues,continue,VBZ,xxxx
102,to,to,TO,xx
103,increase,increase,VB,xxxx
104,"
","
",_SP,"
"
105,We,-PRON-,PRP,Xx
106,opened,open,VBD,xxxx
107,nearly,nearly,RB,xxxx
108,"8,000","8,000",CD,"d,ddd"
109,net,net,JJ,xxx
110,rooms,room,NNS,xxxx
111,in,in,IN,xx
112,the,the,DT,xxx
113,quarter,quarter,NN,xxxx
114,and,and,CC,xxx
115,we,-PRON-,PRP,xx
116,remain,remain,VBP,xxxx
117,on,on,IN,xx
118,track,track,NN,xxxx
119,to,to,TO,xx
120,deliver,deliver,VB,xxxx
121,approximately,approximately,RB,xxxx
122,6.5,6.5,CD,d.d
123,%,%,NN,%
124,net,net,JJ,xxx
125,unit,unit,NN,xxxx
126,growth,growth,NN,xxxx
127,this,this,DT,xxxx
128,year,year,NN,xxxx
129,",",",",",",","
130,while,while,IN,xxxx
131,adding,add,VBG,xxxx
132,over,over,IN,xxxx
133,a,a,DT,x
