,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Inge,inge,UH,Xxxx
3,",",",",",",","
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,",",",",",",","
8,everyone,everyone,NN,xxxx
9,"
","
",_SP,"
"
10,I,-PRON-,PRP,X
11,'ll,will,MD,'xx
12,start,start,VB,xxxx
13,on,on,IN,xx
14,slide,slide,NN,xxxx
15,7,7,CD,d
16,with,with,IN,xxxx
17,a,a,DT,x
18,recap,recap,NN,xxxx
19,of,of,IN,xx
20,our,-PRON-,PRP$,xxx
21,first,first,JJ,xxxx
22,quarter,quarter,NN,xxxx
23,sales,sale,NNS,xxxx
24,performance,performance,NN,xxxx
25,"
","
",_SP,"
"
26,As,as,IN,Xx
27,Inge,Inge,NNP,Xxxx
28,mentioned,mention,VBN,xxxx
29,",",",",",",","
30,we,-PRON-,PRP,xx
31,posted,post,VBD,xxxx
32,strong,strong,JJ,xxxx
33,organic,organic,JJ,xxxx
34,growth,growth,NN,xxxx
35,in,in,IN,xx
36,the,the,DT,xxx
37,quarter,quarter,NN,xxxx
38,of,of,IN,xx
39,4.6,4.6,CD,d.d
40,%,%,NN,%
41,",",",",",",","
42,with,with,IN,xxxx
43,volumes,volume,NNS,xxxx
44,up,up,IN,xx
45,4.5,4.5,CD,d.d
46,%,%,NN,%
47,and,and,CC,xxx
48,selling,sell,VBG,xxxx
49,prices,price,NNS,xxxx
50,up,up,RB,xx
51,0.1,0.1,CD,d.d
52,%,%,NN,%
53,"
","
",_SP,"
"
54,Divestitures,divestiture,NNS,Xxxxx
55,of,of,IN,xx
56,non,non,JJ,xxx
57,-,-,JJ,-
58,strategic,strategic,JJ,xxxx
59,businesses,business,NNS,xxxx
60,reduced,reduce,VBD,xxxx
61,sales,sale,NNS,xxxx
62,by,by,IN,xx
63,0.4,0.4,CD,d.d
64,percentage,percentage,NN,xxxx
65,points,point,NNS,xxxx
66,",",",",",",","
67,and,and,CC,xxx
68,foreign,foreign,JJ,xxxx
69,currency,currency,NN,xxxx
70,translation,translation,NN,xxxx
71,decreased,decrease,VBD,xxxx
72,sales,sale,NNS,xxxx
73,by,by,IN,xx
