,Sentences
0,"Thanks Cathy, and welcome to everyone on the call"
1,We appreciate your participation this morning
2,"I'd like to take a moment to congratulate Cathy on her new role as Chief Financial Officer, which we announced earlier this month"
3,"We will certainly miss Jon Marten, who announced his retirement; we thank Jon for his great leadership and service during his 30 years with the company"
4,"We're very fortunate to have someone of Cathy's leadership and experience to step into this important role, Cathy has 30 years of experience in operational and financial roles at Parker, and has been acting CFO since November of last year"
5,This seamless transition is an indicator of the effectiveness of our leadership succession planning at Parker
6,"Now, moving onto the results, I'd like to share highlights of our third quarter results, which were strong across many measures, give you an update on the CLARCOR integration, and comment on our changes to the fiscal year 2017 guidance"
7,"Before I get into the financials, I'd like to first report on our safety performance since keeping our people safe"
8,is our highest priority and our most important measure
9,"During the third quarter of 2017, we were able to reduce our recordable injuries by 28% compared to the prior year"
10,"Importantly, we reduced our lost time due to injuries by 39% compared with the prior year period"
11,"This builds on a significant year-over-year improvement in the last several years, and it's even more impressive considering the increase in volume we've experienced this quarter"
12,"This improvement is being driven by strong leadership, training, and engagement of our team members globally through high-performance teams that are focused on achieving the goal of zero accidents"
13,"Now onto the financial highlights for our third quarter results: This was another strong quarter for Parker across many measures, third quarter sales were $3.12 billion, a 10% increase compared with the same quarter a year ago"
14,"Organic sales increased 6%, and acquisitions contributed 5%, while currency was a negative 1%"
15,"We are particularly pleased with the strong organic growth, driven by improving conditions across many of our end markets"
16,This is noteworthy as it is the first quarter of organic growth since the December 2014 quarter
17,"As you know, we closed the CLARCOR acquisition in late February, and had one month results included in the quarter, which drove the 5% increase from acquisitions"
18,"Order rates, which do not include the impact of acquisitions, also continued to move in a positive direction for the third consecutive quarter"
19,Total orders increased 8% compared with the same quarter last year
20,"Industrial North America orders increased 9%, Industrial International orders were double-digits at 13%, and our Aerospace Systems Segment orders were flat"
21,"Again, we see encouraging signs of recovery in demand levels"
22,We'll provide more color on the markets in our Q&A portion of the call
23,"Net income for the third quarter increased 28% to $238.8 million, as reported compared with the same period last year"
24,"Earnings per share were $1.75 as reported or $2.11 on an adjusted basis, a 40% increase in adjusted earnings per share compared with adjusted earnings in the same quarter last year"
25,"Our overall segment operating margin performance this quarter was very strong at 14.8%, as reported, or 16.1% on an adjusted basis"
26,"Adjusted segment operating margins increased 140 basis points compared with the third quarter of fiscal 2016, an excellent year-over-year improvement"
27,"Year-to-date cash from operations excluding a discretionary pension contribution was 11.8% of sales, demonstrating our ability to be a strong generator of cash on a consistent basis"
28,"Now just a few highlights, updates on capital allocation"
29,"As we announced at the end of February, we closed the transaction to acquire CLARCOR"
30,"Since the transaction closed, we've welcomed the global CLARCOR team to Parker and have begun the process of integrating our businesses"
31,Filtration Group President Rob Malone has formed a leadership team for the newly combined business
32,We have also formed a dedicated integration team staffed with some of our most experienced and talented operational and functional leaders
33,I feel very good about the progress we've made with the integration
