,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Akhil,Akhil,NNP,Xxxxx
3,"
","
",_SP,"
"
4,I,-PRON-,PRP,X
5,'m,be,VBP,'x
6,on,on,IN,xx
7,slide,slide,NN,xxxx
8,4,4,CD,d
9,.,.,.,.
10,I,-PRON-,PRP,X
11,'ll,will,MD,'xx
12,be,be,VB,xx
13,speaking,speak,VBG,xxxx
14,to,to,IN,xx
15,the,the,DT,xxx
16,segments,segment,NNS,xxxx
17,at,at,IN,xx
18,constant,constant,JJ,xxxx
19,currency,currency,NN,xxxx
20,as,as,IN,xx
21,we,-PRON-,PRP,xx
22,usually,usually,RB,xxxx
23,do,do,VBP,xx
24,"
","
",_SP,"
"
25,And,and,CC,Xxx
26,as,as,IN,xx
27,a,a,DT,x
28,reminder,reminder,NN,xxxx
29,",",",",",",","
30,there,there,EX,xxxx
31,'s,be,VBZ,'x
32,an,an,DT,xx
33,appendix,appendix,NN,xxxx
34,on,on,IN,xx
35,slide,slide,NN,xxxx
36,12,12,CD,dd
37,with,with,IN,xxxx
38,additional,additional,JJ,xxxx
39,segment,segment,NN,xxxx
40,data,datum,NNS,xxxx
41,you,-PRON-,PRP,xxx
42,can,can,MD,xxx
43,use,use,VB,xxx
44,as,as,IN,xx
45,a,a,DT,x
46,reference,reference,NN,xxxx
47,"
","
",_SP,"
"
48,Otis,otis,JJ,Xxxx
49,sales,sale,NNS,xxxx
50,were,be,VBD,xxxx
51,$,$,$,$
52,3.2,3.2,CD,d.d
53,billion,billion,CD,xxxx
54,in,in,IN,xx
55,the,the,DT,xxx
56,quarter,quarter,NN,xxxx
57,",",",",",",","
58,and,and,CC,xxx
59,that,that,DT,xxxx
60,was,be,VBD,xxx
61,up,up,RB,xx
62,2,2,CD,d
63,%,%,NN,%
64,organically,organically,RB,xxxx
65,"
","
",_SP,"
"
66,Operating,operate,VBG,Xxxxx
67,profit,profit,NN,xxxx
68,was,be,VBD,xxx
69,down,down,RB,xxxx
70,7,7,CD,d
71,%,%,NN,%
72,at,at,IN,xx
73,constant,constant,JJ,xxxx
74,currency,currency,NN,xxxx
75,"
","
",_SP,"
"
76,Contribution,contribution,NN,Xxxxx
