,Sentences
0,"Well, good morning, and thanks, Jim"
1,"If you have the slide deck in front of you, I'd ask if you could please turn to page 4, slide 4, and we'll start with our first quarter results"
2,2017 has started off very well and exceeded our expectations for the quarter
3,Sales and revenues increased about $400 million or about 4% on the first quarter of 2016 to $9.8 billion in the first quarter of this year
4,"This is the first time in 10 quarters that sales and revenues were higher than the prior year, although sales are coming off a very low base"
5,"Resource Industries had the largest increase, followed by Energy & Transportation and Construction Industries"
6,"In the quarter we announced our decision to close the Gosselies, Belgium, and Aurora, Illinois, facilities"
7,"Total restructuring costs were $752 million in the quarter, $591 million more than the first quarter of 2016."
8,"As a result, profit per share was down $0.14 from $0.46 to $0.32 in the first quarter 2017."
9,"On a 4% increase in sales and revenues, profit per share excluding restructuring doubled from a year ago from $0.64 in the first quarter 2016 to $1.28 this quarter"
10,"The increase was driven by higher sales, favorable mix, improved price, and lower costs"
11,"As you know we've been working hard on lowering our cost structure, right-sizing our footprint, and allocating resources directly to the highest profit opportunities"
12,All these actions were key in delivering a very strong quarter
13,"Let's turn to slide 5, and we'll look at first quarter operating profit"
14,"First quarter operating profit was $417 million, as compared with $494 million in 2016."
15,"As I already mentioned, restructuring costs were up $591 million"
16,"Excluding restructuring costs, operating profit was up $514 million"
17,Positive changes to operating profit came from several areas
18,The largest increase to profit was the result of higher sales volume and favorable mix
19,About half of the sales volume profit change came from a favorable mix of products sold in the quarter
20,And that favorable mix impact was about equally spread across all three of our primary segments
21,"While the market remains very competitive from a pricing perspective, price realization was favorable $88 million, with more than all of the positive variance coming from Construction Industries, partially offset by negative price in Resource Industries"
22,"Variable manufacturing costs were favorable by $96 million, with about half of that positive variance coming from continued improvement in material cost"
23,"We continue to reap the benefits of collaboration efforts between our dedicated procurement team, suppliers, and engineers, but we do not expect material costs to be â€“ but we do expect material costs to be under pressure as the year proceeds due to an expectation of higher commodity prices, especially steel, in the back half of the year"
24,Lower period costs were better by $140 million
25,"Lower period costs are a result of our restructuring and cost reduction initiatives that we have implemented over the last several years and delayed timing of R&D spend, partially offset by higher incentive compensation expense of about $100 million"
26,"We also had strong ME&T operating cash flow, which was $1.5 billion in the quarter compared to $200 million in the first quarter of 2016."
27,And we ended the quarter with $9.5 billion in cash
28,"Now let's look at each of the segments, starting on slide 6."
29,Construction Industries' sales and revenues were up slightly to $4.1 billion
30,Positive price realization of $123 million drove more than all of the sales increase
31,"While the construction industry market remains very competitive, especially in North America, favorable price realization was due to a particularly weak pricing environment in the first quarter of 2016 and previously announced price increases impacting the first quarter of 2017."
32,"However, the sales story is more than just price"
33,Very strong demand in Asia-Pacific was largely offset by lower sales volume in North America
34,"The strong demand in China resulted in a reduction in Asia-Pacific dealer inventory, as demand outpaced our sales to dealers"
35,"Strength in China has mainly been driven by a strong execution of public-private partnership projects, particularly related to infrastructure and strong housing investment"
36,Credit growth has remained supportive and better than we previously expected
37,High replacement demand and a tight used machine inventory market have also helped
38,"While March and April are traditionally the highest months for industry opportunity in China's peak selling season, if policy remains supportive we expect strong market conditions in China to continue at least through mid-year"
39,"North America dealer inventory increased, but by less than a year ago"
40,And end user demand was lower
41,Both contributed to the sales decline in North America
42,"However, order activity in North America has been very strong, which has contributed to the increase in the backlog"
43,The Middle East and Brazil remain weak
44,Construction Industries' operating profit was favorable by about $200 million on about flat sales as a result of favorable price realization and lower cost
45,"Construction Industries' multi-year focus on OPACC, as we call it, our operating profit after capital charge, delivered the strongest quarter for operating margin percent in a long time"
46,And this on sales that are about 20% below the highs reached in the second quarter of 2011.
47,"If we move to slide 7, we'll look at Resource Industries"
48,We are very happy to report that we have good news in our Resource Industries segment
49,"Sales were $1.7 billion or up 15% versus 2016, and operating profit was $158 million"
50,"After four years of declining sales, the part fleet has come down and is now under 20%"
51,Hours of utilization on trucks is up
52,"And for the fourth quarter in a row, parts sales have increased to support rebuild and maintenance needs"
53,"Sales increases for aftermarket parts were broad based, and they were the primary driver of the change in sales"
54,"As you saw in the retail stats that were published yesterday, sales to users remain negative"
55,"However, after 16 quarters of underproducing retail demand, dealer inventory remained about flat in the quarter, with a positive change in inventory more than offsetting negative retail sales and driving Resource Industries OEM sales up"
56,We are seeing sporadic order activity for mining equipment and expect to ship significantly more mining trucks than we did in 2016.
57,"Resource Industries delivered positive operating profit for the first time since the second quarter of 2015, which is the result of significant actions that have been taken to lower their breakeven point"
58,"The improvement in operating profit resulted from higher sales volume and lower costs, partially offset by higher incentive compensation expense"
59,Let's move to slide 8 and look at E&T
60,"Energy & Transportation sales were up slightly in the quarter, from $3.3 billion to $3.4 billion"
61,"Higher sales into oil and gas applications, primarily in North America, were partially offset by lower Power Gen sales into EAME"
62,Sales into industrial and transportation applications were about flat
63,The number of oil and gas rigs in service continues to increase and has more than doubled the lows that were reached last May
64,This has resulted in an increase in aftermarket parts demand to support the overhaul and rebuild of well servicing fleets
65,We are also seeing a significant increase in demand for our large reciprocating engines used for midstream gas compression applications
66,Demand for drilling and production application remains very low
67,"Operating profit for Energy & Transportation was up $142 million, from $410 million to $552 million"
68,"This was largely attributable to higher sales volume, a favorable impact from cost absorption, and improved material costs"
69,Period costs were about flat as the favorable impact of restructuring and cost reduction actions was about offset by a higher short term incentive compensation expense
70,I want to add a quick comment on financial products
71,Operating profit was up $15 million
72,The portfolio remains healthy and past dues were 2.64% versus 2.78% in the first quarter of 2016.
73,Write-offs were down and used equipment prices are starting to recover
74,"Well, let's move to slide 9, and we'll look at our full-year outlook"
75,We announced this morning that we are raising the outlook for full-year sales and revenues
76,In January we provided an outlook for sales and revenues of $36 billion to $39 billion
77,"As a result of better-than-expected first quarter, strong order rates, and an increase in our backlog, we are providing new guidance for sales and revenues in a range of $38 billion to $41 billion with a midpoint of $39.5 billion, which is up $2 billion from our previous outlook"
78,"At the midpoint of the sales and revenue range we have changed the profit-per-share outlook to $2.10, reflecting our decision to close the Gosselies and Aurora facilities"
79,"And we have raised the profit-per-share, excluding restructuring costs, outlook to $3.75."
80,We turn to the next
81,"While there are positive signs across many of our end markets, and we have seen a significant increase in order activity and the backlog, we believe given the political uncertainty around the globe and the potential for volatility in commodity prices, that it is prudent at this point in the cycle and at this point in the year to consider both the positive and negative as we look at our end markets and what could impact sales as the year progresses"
82,There are several positive sentiments
83,World business confidence is at a two-year high and world growth is accelerating
84,There are also positive indicators for North America construction demand
85,Many states have passed infrastructure bills
86,Pipeline projects that were previously stuck in permitting are now moving ahead and residential and nonresidential demand in certain parts of the U.S
87,remains robust
88,"We believe business optimism, which may be contributing to elevated quoting and ordering activity in North America, is partially a reflection of the benefits of pro-business policy in regards to infrastructure and tax reform"
89,"However, we don't expect to see any meaningful impact from these changes until 2018."
90,The backlog is up $2.7 billion on strong order activity in all segments
91,China construction equipment industry is robust with industry sales up sharply versus last year
92,Gas compression demand for reciprocating engines is very strong
93,"And miners' balance sheets are improving, and they are expecting increases to CapEx"
94,"However, there are other risks to the outlook that we believe are prudent to take into account"
95,"Outside of Asia-Pacific, retail stats for construction industries remain negative"
96,Demand for overhauls and rebuilds in mining and oil and gas could diminish as those units go back to work
97,Brazil remains weak
98,The Middle East continues to struggle as a result of lower oil prices
99,"Competitively, the pricing environment remains very challenging"
100,The potential for oversupply of oil could drive volatility in the price of that commodity
101,And geopolitical uncertainty across the globe is elevated
102,"If we go to slide 11, we'll look at it quickly by segment"
103,"We now expect Construction Industries sales for the year to be about flat to up 5%, driven largely by demand in China"
104,We have yet to see retail stats in the rest of the world turn positive
105,"While order rates are encouraging, they will need to be sustained by continued strength and business confidence"
106,"For Resource Industries we now expect sales and revenues to be up 10% to 15% for the full year, driven by higher parts sales in the first half of the year to support rebuilds and maintenance work"
107,And then transitioning in the second half to new equipment sales to support increased CapEx spending from the miners
108,We now expect Energy & Transportation sales revenues to be about flat for the year
