,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Blake,Blake,NNP,Xxxxx
4,and,and,CC,xxx
5,good,good,JJ,xxxx
6,morning,morning,NN,xxxx
7,everyone,everyone,NN,xxxx
8,"
","
",_SP,"
"
9,Iâ€,Iâ€,NNP,Xx€
10,™,™,CD,™
11,ll,ll,TO,xx
12,start,start,VB,xxxx
13,my,-PRON-,PRP$,xx
14,comments,comment,NNS,xxxx
15,on,on,IN,xx
16,page,page,NN,xxxx
17,four,four,CD,xxxx
18,which,which,WDT,xxxx
19,is,be,VBZ,xx
20,the,the,DT,xxx
21,first,first,JJ,xxxx
22,quarter,quarter,NN,xxxx
23,key,key,JJ,xxx
24,financial,financial,JJ,xxxx
25,information,information,NN,xxxx
26,"
","
",_SP,"
"
27,Sales,sale,NNS,Xxxxx
28,in,in,IN,xx
29,the,the,DT,xxx
30,quarter,quarter,NN,xxxx
31,were,be,VBD,xxxx
32,$,$,$,$
33,"1,490","1,490",CD,"d,ddd"
34,million,million,CD,xxxx
35,",",",",",",","
36,an,an,DT,xx
37,increase,increase,NN,xxxx
38,of,of,IN,xx
39,4.5,4.5,CD,d.d
40,%,%,NN,%
41,compared,compare,VBN,xxxx
42,to,to,IN,xx
43,Q1,Q1,NNP,Xd
44,last,last,JJ,xxxx
45,year,year,NN,xxxx
46,"
","
",_SP,"
"
47,Sales,sale,NNS,Xxxxx
48,increased,increase,VBD,xxxx
49,3.8,3.8,CD,d.d
50,%,%,NN,%
51,on,on,IN,xx
52,an,an,DT,xx
53,organic,organic,JJ,xxxx
54,basis,basis,NN,xxxx
55,"
","
",_SP,"
"
56,Acquisitions,acquisition,NNS,Xxxxx
57,contributed,contribute,VBD,xxxx
58,1.8,1.8,CD,d.d
59,%,%,NN,%
60,to,to,IN,xx
61,growth,growth,NN,xxxx
62,and,and,CC,xxx
63,currency,currency,NN,xxxx
64,translations,translation,NNS,xxxx
65,reduced,reduce,VBD,xxxx
66,sales,sale,NNS,xxxx
67,in,in,IN,xx
68,the,the,DT,xxx
69,quarter,quarter,NN,xxxx
70,by,by,IN,xx
71,1.1,1.1,CD,d.d
72,%,%,NN,%
73,"
","
",_SP,"
"
74,Segment,segment,NN,Xxxxx
75,operating,operate,VBG,xxxx
76,margin,margin,NN,xxxx
77,was,be,VBD,xxx
78,21.2,21.2,CD,dd.d
79,%,%,NN,%
80,",",",",",",","
81,50,50,CD,dd
82,basis,basis,NN,xxxx
83,points,point,NNS,xxxx
84,higher,high,JJR,xxxx
85,than,than,IN,xxxx
86,Q1,Q1,NNP,Xd
87,last,last,JJ,xxxx
88,year,year,NN,xxxx
89,and,and,CC,xxx
90,primarily,primarily,RB,xxxx
91,due,due,IN,xxx
92,to,to,IN,xx
93,higher,high,JJR,xxxx
94,sales,sale,NNS,xxxx
95,and,and,CC,xxx
96,lower,low,JJR,xxxx
97,spending,spending,NN,xxxx
98,and,and,CC,xxx
99,despite,despite,IN,xxxx
100,the,the,DT,xxx
101,restoration,restoration,NN,xxxx
102,of,of,IN,xx
103,incentive,incentive,NN,xxxx
104,compensation,compensation,NN,xxxx
105,that,that,WDT,xxxx
106,we,-PRON-,PRP,xx
107,talked,talk,VBD,xxxx
108,about,about,IN,xxxx
109,in,in,IN,xx
110,the,the,DT,xxx
111,November,November,NNP,Xxxxx
112,guidance,guidance,NN,xxxx
113,"
","
",_SP,"
"
114,Spending,spending,NN,Xxxxx
115,was,be,VBD,xxx
116,a,a,DT,x
117,bit,bit,NN,xxx
118,light,light,NN,xxxx
119,in,in,IN,xx
120,the,the,DT,xxx
121,first,first,JJ,xxxx
122,quarter,quarter,NN,xxxx
123,and,and,CC,xxx
124,you,-PRON-,PRP,xxx
125,should,should,MD,xxxx
126,expect,expect,VB,xxxx
127,spending,spending,NN,xxxx
128,to,to,TO,xx
129,increase,increase,VB,xxxx
130,as,as,IN,xx
131,we,-PRON-,PRP,xx
132,proceed,proceed,VBP,xxxx
133,into,into,IN,xxxx
134,the,the,DT,xxx
135,balance,balance,NN,xxxx
