,Sentences
0,Good morning
1,And thanks to everyone for calling in today
2,It looks like we got a pretty good crowd here calling in now
3,"Today, as always, I'll start off with comments about our consistent strategy"
4,I then like to give some color on both our military business and a few other topics relating to Q1.
5,I'll then summarize the Q1 performance and an update on the guidance
6,"Kevin will then go through some of the operating specifics for Q1, and Terry will run through the financials"
7,"To restate, we believe our business model is unique in the industry, both net consistently and its ability to sustain and create intrinsic shareholder value through all phases of the cycle"
8,"About 90% of our sales are generated by proprietary products and about three quarters of our sales come from products, for which we believe we are the sole source provider"
9,Over half our revenue and a much higher percent of our EBITDA comes from aftermarket sales
10,Aftermarket sales have historically produced higher margins and provided relative stability through the cycles
11,"Our longstanding goal is to give our shareholders over time, private equity like returns with the liquidity of a public market"
12,"To do this, we have to stay focused on both the details of value creation as well as careful management of our balance sheet"
13,We follow a consistent long-term policy
14,"First, we own and operate proprietary aerospace businesses, with significant aftermarket content"
15,"We have a simple, well proven value-based operating strategy, based around our three value-driver concepts"
16,"Third, we maintain a decentralized organization structure and a unique compensation system that's closely aligned with our shareholders"
17,"Fourth, we acquire proprietary aerospace businesses with significant aftermarket content, where we see a clear path to private equity like returns"
18,"And lastly, we view our capital structure and capital allocation as a key part of our efforts to create shareholder value"
19,"As you know, we regularly look closely at our choices for capital allocation"
20,"To remind you, we basically have four and our priorities typically are as follows"
21,Our first choice is always to invest in our existing business and our second is to make accretive acquisitions consistent with our strategy
22,These are almost always our first two choices
23,"Our third choice is to give the extra money back to the shareholders, either through special dividends or stock buybacks"
24,And our fourth is to pay off debt
25,"Given the low cost of debt especially after tax, this is likely our last choice in current market conditions"
26,"Depending on the specific business and capital market conditions, we'll allocate our capital and structure our balance sheet in the manner, we think, has the best chance to maximize returns to the shareholders"
27,Now to update you on a few items of significance from the first quarter
28,"Because we've gotten a number of questions recently, I'd like to give you a little color on our military business"
29,"In fiscal year 2016, military revenues made up 30% of our reported sales, a relatively small portion of this was sold directly to the U.S"
30,government
31,"I'll break the 30% down a little, based on our best estimates of the 2016 reported revenues"
32,About 12% of our total revenues were sold to the domestic defense OEMs.
33,This is a mix of sales primarily for both new airplane build and aftermarket sales
34,"These are companies like, Lockheed, Boeing, Honeywell, Northrop Grumman, Raytheon, UTC, et cetera"
35,About 6% of our total sales were sold to foreign defense OEMs.
36,This is also a mix of sales for both new airplane builds and some aftermarket
37,"These are companies like, Airbus Defence, Dassault, Saab, Leonardo-Finmeccanica, et cetera"
38,About 5% of our total revenues are sold to friendly foreign governments either directly or through broker distributors
39,These are generally users of U.S
40,"equipment, some examples include UK, Saudi Arabia, Turkey, Israel, Japan, South Korea and Denmark, just to name a few"
41,About 5% of our total revenue or about $150 million is sold directly to the U.S
42,"Government through various agencies, the largest direct supplier by a significant amount is the Airborne military parachute business that we acquired in late 2013."
43,About another 2% of our total revenue or somewhere around $60 million is sold to the U.S
44,Government through various brokers or distributors
45,This is spread over many of our operating businesses and a number of brokers and distributors
46,A substantial part of this revenue is sold to small disadvantage and/or women-owned brokers or distributors in response to government buys directed to the small businesses
47,We do not own a whole or in part any broker distributor
48,Our only relationship is as a supplier
49,We've also added a number of questions about the impact of potential income tax law changes
50,"We, of course, have no idea what if any tax changes may ultimately come to fruition"
51,"As I'm sure you all know, the rumors change regularly"
52,"However, based on estimates of both the so-called House and Trump plan, it appears to us that for our 2016 reported income tax, our income tax would be no higher and would likely be a bit lower under either plan, and Terry will give you a little more detail on this"
53,"In any event, at least as we understand the various tax proposals today, I think it's very unlikely that any of these changes would materially impact either our business or our capital allocation strategies"
54,"This quarter, we were pretty active in the capital markets"
55,"In Q1, we raised about $1.2 billion of debt to both partially fund the special dividend and also to refinance some of our existing debt"
56,We paid out a $1.4 billion special dividend for $24 per share to our shareholders
57,We also plan to take advantage of a continuing strong credit market in early Q2 to refinance about $1.2 billion of our term loans
58,Our debt was trading a little over par
59,"The purpose was to slightly reduce interest rates and, also, to extend the maturity"
60,We did not intend to raise any new money at that time
61,"When the stock dropped 10% on Friday, January 20, the debt traded down to par or slightly below"
62,"As a result, the expense to do the refi didn't make any sense with no interest rate savings; so, we put the deal on hold and will review the status regularly"
63,"Access to the market was not, and has never been, an issue"
64,We simply just didn't see any savings and it wasn't worth the expense
65,"As we've explained in the past, about 75% of our debt is either fixed or capped"
66,"The net result is to significantly reduce our exposure to interest rate movements through 2020, at least"
67,"Terry, again, will give you a little more detail on this"
68,"We bought about $150 million of our stock back after the drop in price on January 20, at an average price of about $225 a share"
69,"Since we were in a blackout period, we were limited to this $150 million by the 10b5 plan we had in place"
70,"On December 31, 2016, that's the end of the quarter, our liquidity was strong"
71,"We had slightly under $1 billion in cash, about $600 million of open revolver, and additional room under our credit agreement"
72,We believe we have adequate capacity to make over $1.5 billion of acquisitions at this time
73,This grows steadily through the year
74,This does not imply anything about likely levels of acquisitions
75,We also announced two new key management changes in the first quarter
76,Kevin Stein was named President and Chief Operating Officer
77,Kevin is now responsible for most of our operating businesses
78,Bob Henderson was named Vice Chairman
