,Sentences
0,"Thanks, Inge, and good morning, everyone"
1,I'll start on slide 7 with a recap of our first quarter sales performance
2,"As Inge mentioned, we posted strong organic growth in the quarter of 4.6%, with volumes up 4.5% and selling prices up 0.1%"
3,"Divestitures of non-strategic businesses reduced sales by 0.4 percentage points, and foreign currency translation decreased sales by another 50 basis points"
4,"As a result, total first quarter sales in U.S"
5,dollars increased 3.7% versus last year
6,"As you can see on the right side of the slide, growth was broad-based across all geographic areas"
7,Let me start with the U.S
8,", where organic growth was 1.4%, led by mid-single-digit increases in both Industrial and Safety & Graphics"
9,Our Electronics & Energy and Health Care businesses also delivered solid growth in the quarter
10,"The Consumer business declined mid-single digits organically in Q1, impacted by channel adjustments in the office market, as Inge mentioned"
11,Asia-Pacific led the company with organic growth of 10.1%
12,"All business groups posted strong growth in the quarter, led by a double-digit increase in Electronics & Energy"
13,"We also had strong growth in Industrial, Health Care, and Consumer"
14,"Looking at key countries within Asia-Pacific, organic growth increased 13% in both China/Hong Kong and Japan"
15,"Excluding our Electronics businesses, China/Hong Kong grew 12%, and Japan was up 2%"
16,"Moving to EMEA, organic growth increased 4% in Q1."
17,"West Europe was up 5% organically, with sales growth led by Industrial and Safety & Graphics"
18,Central/East Europe and Middle East/Africa grew nearly 2%
19,"Finally, organic growth in Latin America/Canada increased 2.3%, led by a high single-digit growth in Health Care, along with solid growth in Consumer and Safety & Graphics"
20,"At a country level, Mexico continued to deliver strong growth, at 8%"
21,"Canada was up 3%, while Brazil declined 3%"
22,Please turn to slide 8 for the first quarter P&L highlights
23,"Company-wide, first quarter sales were $7.7 billion, and net income increased 3.7% to $1.3 billion"
24,"GAAP operating margins were 23.1%, down 100 basis points versus last year's Q1."
25,"Earlier, you heard Inge mention the additional $136 million of strategic investments we made in Q1 to strengthen 3M for the future, in terms of both growth and productivity"
26,"Excluding the impact of these investments, margins were up 80 basis points year over year, driven by strong organic growth and solid operational performance"
27,Let's take a closer look at the various components of our margin performance in the first quarter
28,"Organic growth, along with improved productivity, contributed 120 basis points to margins"
29,"Lower raw material costs, net of selling price changes, added another 50 basis points"
30,"Raw material prices remained favorable to start the year, as our global businesses again delivered savings in excess of market price changes"
31,"We expect raw material benefits to moderate as the year progresses, but still remain positive for the full year"
32,"Turning to headwinds, foreign currency, net of hedge gains, brought margins down 40 basis points in the quarter"
33,"As previously discussed, strategic investments impacted margins by 180 basis points, and higher pension and OPEB expense decreased margins by 30 basis points year on year"
34,"Finally, lower year-on-year gains from divestitures reduced margins by an additional 20 basis points"
35,Let's now turn to slide 9 for a closer look at earnings per share
36,"First quarter GAAP earnings increased 5.4%, to $2.16 per share"
37,The combination of organic growth and productivity contributed $0.22 per share to Q1 earnings
38,Business transformation is having a positive impact on our productivity efforts
39,The year-on-year impact from divestitures reduced earnings by $0.03 per share
40,"Foreign currency, net of hedging, reduced pre-tax earnings by $0.04 a share, while strategic investments were a $0.16 impact"
41,"The first quarter tax rate was 23.7%, versus 26.8% in the comparable quarter, which increased earnings by $0.09 per share"
42,"The lower year-on-year tax rate was driven by favorable geographic profit mix, increased tax benefits from employee equity-based compensation, and ongoing strategic tax initiatives"
43,"In light of the first quarter performance, we now expect our 2017 full-year tax rate to be in the range of 26% to 27.5%"
44,"Finally, average diluted shares outstanding declined nearly 2% year on year, which added $0.03 to Q1 earnings per share"
45,Please turn to slide 10 for a look at cash flow
46,"We continue to generate solid operating cash flow as a company, which allows us to consistently invest in the business and also return cash back to shareholders"
47,"First quarter free cash flow was $701 million, down $245 million year on year, largely due to the timing of pension contributions"
48,"Full-year 2017 pension contributions are expected to remain in the range of $300 million to $500 million, similar to 2016."
49,"Free cash flow conversion was 53%, and for the full year, we continue to anticipate free cash flow conversion to be in the range of 95% to 105%"
50,Recall that Q1 is typically our lowest conversion rate of the year
51,"First quarter capital expenditures were $287 million, in line with our expectations heading into the quarter"
52,"For the full year, we continue to anticipate CapEx investments in the range of $1.3 billion to $1.5 billion"
53,"As you heard earlier, we increased our first quarter per share dividend by 6%, resulting in $702 million in cash dividends paid to shareholders during the quarter"
54,We also returned $690 million to shareholders through gross share repurchases
55,We continue to expect full-year repurchases in the range of $2.5 billion to $4.5 billion
