,Sentences
0,"Thanks, George, and good morning"
1,Letâ€™s start with our new segment structure within Building Technologies & Solutions on Slide 10.
2,"As you can see, Buildings has two main components: Building Solutions and Global products"
3,"Building Solutions, which has annual revenue of about $15 billion, is our field business and direct channel"
4,"We operate in a regional structure and report 3 segments: North America, EMEA/LA and Asia Pacific"
5,Global products has $8 billion of annual revenue and will be reported as our fourth segment within Buildings
6,This is our indirect channel with its sales through distribution and storefronts
7,I will speak to the new segments as I go through the results for Buildings
8,Now letâ€™s get into the details of the quarter on Slide 11.
9,Total building sales in the quarter of $6 billion declined 1% year-over-year on a reported basis
10,"However, excluding the impacts from FX and divestitures, sales grew 1% organically"
11,"The impact of the hurricanes, the earthquake in Mexico and some final sales-related purchase accounting adjustments impacted sales growth by approximately 60 basis points in the quarter"
12,"So letâ€™s start by unpacking the 1% organic decline in Building Solutions, which again represents our project and service-based field business"
13,"In North America, our largest region, sales declined low single digits"
14,"Our fire and security field business, which comprises about half of the revenue in North America, is relatively flat year-over-year"
15,"HVAC and controls installation and service activity, which typically accounts for about 35% to 40% of sales in North America, grew low single digits"
16,"However, this growth was more than offset by a decline in large projects within our solutions business, which declined low double digits in the quarter"
17,And Iâ€™d just point out that about half of that decline was driven by weaker sales to the U.S
18,federal government
19,"Turning to EMEA/LA, we saw low single-digit growth in the quarter"
20,Growth in Europe was led by solid project activity in fire and security
21,"In the Middle East, sales inflected to positive growth in the quarter driven by HVAC"
22,"Latin America also grew low single digits with balanced growth across fire and security, HVAC and controls"
23,"In Asia Pacific, organic growth was flat in the quarter as strong growth in service was offset by lower project installation spend year-over-year, particularly in China"
24,Turning to global products
25,"Sales increased 3% organically year-over-year with growth across building management, HVAC and refrigeration equipment and specialty products"
26,"Building management, which is about 15% of global products revenue, includes controls, security and fire detection, and we saw a nice growth across all 3 of these product lines"
27,"HVAC and refrigeration products, which comprises about 65% of global products revenue, includes unitary and applied HVAC equipment and products, our Hitachi joint venture products, as well as industrial refrigeration and marine equipment"
28,"Within these businesses, resi and light commercial HVAC grew low single digits where a low single-digit decline in resi HVAC was more than offset by low teens growth in light commercial where we saw a significant growth in our national accounts business"
29,I would point out that the resi HVAC decline was impacted by a tough prior year comparison with fiscal â€˜16 Q4 growth north of 20% as well as lower cooling degree days
30,"For the full year, our resi HVAC business grew high single digits organically, benefiting from new product launches in the spring of 2016."
31,Our applied business grew in the mid-single digits range in the quarter with strong performance from North America and larger projects in the Middle East
32,"Finally, we continue to see solid growth in our Hitachi joint venture as well as a pickup in our industrial refrigeration businesses led by the improving natural gas and food and beverage markets"
33,"The remaining 20% of revenue in global products is specialty products, which includes fire suppression and Scott Safety"
34,"This platform saw low single-digit growth in the quarter and, as you know, Scott Safety was sold to 3M in early October"
35,So letâ€™s turn to EBITA
36,Buildings grew 5% year-over-year in both the reported and adjusted basis to $904 million with margins expanding 80 basis points year-over-year to 15.1%
37,"This growth was led by cost synergies and productivity savings, partially offset by price cost pressure as well as continued investments weâ€™re making in new products in our channels"
38,"Over the course of 2017, we launched 14 new chiller products globally and expanded our factory direct distribution business by adding 17 new storefronts across North America"
39,"And I just point out that for the full year, Buildings EBITA margin expanded 50 basis points"
40,So letâ€™s turn to Slide 12.
41,"Orders grew 2% organically year-over-year, led by the 5% growth in our products business"
42,Field orders were flat as high single-digit growth in Asia Pacific was offset by a low single-digit decline in North America and EMEA/LA
43,Backlog of 8.5 billion at year-end grew 4% year-over-year on an organic basis
44,So letâ€™s move to Power Solutions
45,"Sales of 2.1 billion increased 18% year-over-year on a reported basis, but this includes a significant tailwind from lead pass-through"
46,"Excluding lead and FX, sales grew 9% organically, led by strong shipments to the aftermarket channels across all regions"
47,"Global battery shipments increased 5% year-over-year with aftermarket unit growth of 8%, partially offset by a 5% decline in our lease shipments, which is consistent with the lower auto production in our two biggest markets, the U.S"
48,China rebounded nicely versus last quarter with total shipment growth of nearly 40% with strength across both OE and aftermarket
49,Global shipments of Start-Stop units increased 30% led by strong growth in China and the Americas
50,"EMEA Start-Stop units increased 7% due primarily to strong aftermarket growth, which is more than offset by a low single-digit decline in OE"
51,Segment EBITA of 431 million increased 4% on a reported basis or 5% excluding the impact of FX and lead
52,"Powerâ€™s margins declined 260 basis points year-over-year to 20.2% on a reported basis, but this includes 170 basis point headwind from lead"
53,"Excluding the impact of FX and lead, Powerâ€™s margins declined 80 basis points"
54,"In the quarter, leverage and higher volumes, favorable mix and productivity savings were more than offset by ongoing product investments, start-up and launch costs and increased logistics and distribution costs, including the disruptions related to the hurricane"
55,"For the full year, Powerâ€™s margin declined by 60 basis points to 19.5% on a reported basis, but this includes 150 basis point headwind for lead"
56,"Excluding the impact of lead and FX, Powerâ€™s margins expanded a strong 100 basis points for the year"
57,Moving to Slide 14.
58,"Corporate expense was down 25% year-over-year to 107 million, benefiting from continued synergy and productivity savings as well as a lower compensation expense versus the prior year"
59,"For the full year, corporate expense was 465 million on an adjusted basis, better than the 480 million to 500 million guidance range we provided last December"
60,"I am pleased with the progress in reducing our overall corporate expense, and we expect to see continued improvement in fiscal â€˜18."
61,Now letâ€™s turn to free cash flow on Slide 15.
62,"In the quarter, we generated $1 billion in reported cash flow"
63,"Excluding 100 million of transaction and integration costs in the quarter, adjusted free cash flow was 1.1 billion"
64,"This out-performance versus the 900 million Q4 target we provided in July resulted primarily from the strong Q4 volume growth in Power Solutions, which allowed us to work through a portion of the inventory build from the end of the third quarter, and we also saw a reduction in receivables across our businesses"
65,"As George mentioned, we are in the process of establishing internal cash management office"
66,This team will be dedicated to improving our overall cash management and forecasting process and will report directly to me
