,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Rob,Rob,NNP,Xxx
4,"
","
",_SP,"
"
5,Good,good,JJ,Xxxx
6,morning,morning,NN,xxxx
7,",",",",",",","
8,everybody,everybody,NN,xxxx
9,"
","
",_SP,"
"
10,We,-PRON-,PRP,Xx
11,'ll,will,MD,'xx
12,start,start,VB,xxxx
13,out,out,RP,xxx
14,by,by,IN,xx
15,reviewing,review,VBG,xxxx
16,how,how,WRB,xxx
17,the,the,DT,xxx
18,fourth,fourth,JJ,xxxx
19,quarter,quarter,NN,xxxx
20,was,be,VBD,xxx
21,",",",",",",","
22,and,and,CC,xxx
23,a,a,DT,x
24,few,few,JJ,xxx
25,comments,comment,NNS,xxxx
26,about,about,IN,xxxx
27,how,how,WRB,xxx
28,the,the,DT,xxx
29,total,total,NN,xxxx
30,2016,2016,CD,dddd
31,finished,finish,VBD,xxxx
32,"
","
",_SP,"
"
33,Then,then,RB,Xxxx
34,a,a,DT,x
35,segment,segment,NN,xxxx
36,detail,detail,NN,xxxx
37,on,on,IN,xx
38,outlook,outlook,NN,xxxx
39,for,for,IN,xxx
40,each,each,DT,xxxx
41,of,of,IN,xx
42,the,the,DT,xxx
43,four,four,CD,xxxx
44,reporting,report,VBG,xxxx
45,segments,segment,NNS,xxxx
46,"
","
",_SP,"
"
47,We,-PRON-,PRP,Xx
48,'ll,will,MD,'xx
49,look,look,VB,xxxx
50,at,at,IN,xx
51,how,how,WRB,xxx
52,the,the,DT,xxx
53,first,first,JJ,xxxx
54,quarter,quarter,NN,xxxx
55,looks,look,VBZ,xxxx
56,from,from,IN,xxxx
57,a,a,DT,x
58,guidance,guidance,NN,xxxx
59,view,view,NN,xxxx
60,point,point,NN,xxxx
61,and,and,CC,xxx
62,the,the,DT,xxx
63,full,full,JJ,xxxx
64,year,year,NN,xxxx
65,",",",",",",","
66,establish,establish,VB,xxxx
67,our,-PRON-,PRP$,xxx
68,cash,cash,NN,xxxx
69,flow,flow,NN,xxxx
70,guidance,guidance,NN,xxxx
71,for,for,IN,xxx
72,the,the,DT,xxx
73,year,year,NN,xxxx
74,",",",",",",","
75,and,and,CC,xxx
76,then,then,RB,xxxx
77,take,take,VB,xxxx
78,your,-PRON-,PRP$,xxxx
79,questions,question,NNS,xxxx
80,"
","
",_SP,"
"
81,Next,next,JJ,Xxxx
82,slide,slide,NN,xxxx
83,",",",",",",","
84,slide,slide,NN,xxxx
85,five,five,CD,xxxx
86,"
","
",_SP,"
"
87,So,so,CC,Xx
88,",",",",",",","
89,if,if,IN,xx
90,we,-PRON-,PRP,xx
91,look,look,VBP,xxxx
92,at,at,IN,xx
93,the,the,DT,xxx
94,fourth,fourth,JJ,xxxx
95,quarter,quarter,NN,xxxx
96,",",",",",",","
97,we,-PRON-,PRP,xx
98,had,have,VBD,xxx
99,record,record,JJ,xxxx
100,results,result,NNS,xxxx
101,in,in,IN,xx
102,terms,term,NNS,xxxx
103,of,of,IN,xx
104,orders,order,NNS,xxxx
105,",",",",",",","
106,revenue,revenue,NN,xxxx
107,",",",",",",","
108,net,net,JJ,xxx
109,earnings,earning,NNS,xxxx
110,",",",",",",","
111,EBITDA,EBITDA,NNP,XXXX
112,",",",",",",","
113,cash,cash,NN,xxxx
114,flow,flow,NN,xxxx
115,and,and,CC,xxx
116,a,a,DT,x
117,lot,lot,NN,xxx
118,of,of,IN,xx
119,other,other,JJ,xxxx
120,areas,area,NNS,xxxx
121,as,as,RB,xx
122,well,well,RB,xxxx
123,"
","
",_SP,"
"
124,Orders,order,NNS,Xxxxx
125,were,be,VBD,xxxx
126,really,really,RB,xxxx
127,spectacular,spectacular,JJ,xxxx
128,",",",",",",","
129,up,up,RB,xx
130,17,17,CD,dd
131,%,%,NN,%
132,"
","
",_SP,"
"
133,Our,-PRON-,PRP$,Xxx
134,book,book,NN,xxxx
135,-,-,HYPH,-
136,to,to,IN,xx
137,-,-,HYPH,-
138,bill,bill,NN,xxxx
139,was,be,VBD,xxx
