,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Mike,Mike,NNP,Xxxx
4,"
","
",_SP,"
"
5,Please,please,UH,Xxxxx
6,go,go,VB,xx
7,to,to,IN,xx
8,slide,slide,VB,xxxx
9,number,number,NN,xxxx
10,5,5,CD,d
11,.,.,.,.
12,I,-PRON-,PRP,X
13,'d,would,MD,'x
14,like,like,VB,xxxx
15,to,to,TO,xx
16,begin,begin,VB,xxxx
17,with,with,IN,xxxx
18,a,a,DT,x
19,summary,summary,NN,xxxx
20,of,of,IN,xx
21,main,main,JJ,xxxx
22,points,point,NNS,xxxx
23,I,-PRON-,PRP,X
24,'d,would,MD,'x
25,like,like,VB,xxxx
26,you,-PRON-,PRP,xxx
27,to,to,TO,xx
28,take,take,VB,xxxx
29,away,away,RB,xxxx
30,from,from,IN,xxxx
31,today,today,NN,xxxx
32,'s,'s,POS,'x
33,call,call,NN,xxxx
34,"
","
",_SP,"
"
35,As,as,IN,Xx
36,Mike,Mike,NNP,Xxxx
37,discussed,discuss,VBD,xxxx
38,",",",",",",","
39,we,-PRON-,PRP,xx
40,'ve,have,VB,'xx
41,started,start,VBN,xxxx
42,2017,2017,CD,dddd
43,on,on,IN,xx
44,a,a,DT,x
45,strong,strong,JJ,xxxx
46,note,note,NN,xxxx
47,",",",",",",","
48,with,with,IN,xxxx
49,continued,continued,JJ,xxxx
50,strong,strong,JJ,xxxx
51,bookings,booking,NNS,xxxx
52,growth,growth,NN,xxxx
53,",",",",",",","
54,organic,organic,JJ,xxxx
55,revenue,revenue,NN,xxxx
56,growth,growth,NN,xxxx
57,",",",",",",","
58,adjusted,adjust,VBN,xxxx
59,operating,operate,VBG,xxxx
60,margin,margin,NN,xxxx
61,improvement,improvement,NN,xxxx
62,",",",",",",","
63,adjusted,adjusted,JJ,xxxx
64,earnings,earning,NNS,xxxx
65,per,per,IN,xxx
66,share,share,NN,xxxx
67,growth,growth,NN,xxxx
68,",",",",",",","
69,and,and,CC,xxx
70,free,free,JJ,xxxx
71,cash,cash,NN,xxxx
72,flow,flow,NN,xxxx
73,in,in,IN,xx
74,line,line,NN,xxxx
75,with,with,IN,xxxx
76,our,-PRON-,PRP$,xxx
77,expectations,expectation,NNS,xxxx
78,"
","
",_SP,"
"
79,Our,-PRON-,PRP$,Xxx
80,results,result,NNS,xxxx
81,are,be,VBP,xxx
82,on,on,IN,xx
83,track,track,NN,xxxx
84,at,at,IN,xx
85,this,this,DT,xxxx
86,stage,stage,NN,xxxx
87,in,in,IN,xx
88,the,the,DT,xxx
89,year,year,NN,xxxx
90,",",",",",",","
91,with,with,IN,xxxx
92,continued,continued,JJ,xxxx
93,strong,strong,JJ,xxxx
94,bookings,booking,NNS,xxxx
95,growth,growth,NN,xxxx
96,",",",",",",","
97,and,and,CC,xxx
98,we,-PRON-,PRP,xx
99,'re,be,VBP,'xx
100,therefore,therefore,RB,xxxx
101,adjusting,adjust,VBG,xxxx
102,our,-PRON-,PRP$,xxx
103,full,full,JJ,xxxx
104,-,-,HYPH,-
105,year,year,NN,xxxx
106,earnings,earning,NNS,xxxx
107,per,per,IN,xxx
108,share,share,NN,xxxx
109,guidance,guidance,NN,xxxx
110,up,up,RB,xx
111,$,$,$,$
112,0.05,0.05,CD,d.dd
113,at,at,IN,xx
114,the,the,DT,xxx
115,bottom,bottom,JJ,xxxx
116,end,end,NN,xxx
117,of,of,IN,xx
118,the,the,DT,xxx
119,range,range,NN,xxxx
120,",",",",",",","
121,as,as,IN,xx
122,Mike,Mike,NNP,Xxxx
123,discussed,discuss,VBD,xxxx
124,earlier,earlier,RBR,xxxx
125,"
","
",_SP,"
"
126,We,-PRON-,PRP,Xx
127,have,have,VBP,xxxx
128,a,a,DT,x
129,detailed,detailed,JJ,xxxx
130,breakout,breakout,NN,xxxx
131,of,of,IN,xx
132,our,-PRON-,PRP$,xxx
133,guidance,guidance,NN,xxxx
134,for,for,IN,xxx
135,your,-PRON-,PRP$,xxxx
136,review,review,NN,xxxx
137,in,in,IN,xx
