,Sentences
0,"Thanks, Jim"
1,"Everyone, today, we'll handle this call much like we have the past few"
2,"We'll be walking through a short slide deck, and then we'll move on to Q&A"
3,"And if you don't have that slide deck in front of you at the moment, it's available at our caterpillar"
4,com website with the conference call webcast link
5,"And as always, this call is copyrighted by Caterpillar, Inc"
6,"and any use, recording or transmission of any portion of the call without the expressed written consent of Caterpillar is strictly prohibited"
7,"If you'd like a copy of today's call transcript, we will be posting it in the Investors section of our caterpillar"
8,com website and
9,it will be in a section labeled results webcast
10,"So if you go to page 2 of the slide deck, you'll see our forward-looking statements"
11,"And this morning for sure we are going to be discussing forward-looking information that involves risks, uncertainties and assumptions that could cause our actual results to differ materially from the forward-looking information"
12,"In addition to page 2 of the slide deck, there is a discussion of some of the factors that individually, or in the aggregate, could make our actual results to differ materially from our projections, and that can be found in our cautionary statements under item 1A, risk factors of our Form 10-K, filed with the SEC, and also in the forward-looking statements language in today's financial release"
13,"In addition, there's a reconciliation of non-GAAP measures used in both our financial release and this presentation, which can be found in today's earnings release"
14,"And again, that's also posted on our caterpillar"
15,com website
16,"So, with that, let's get into the quarter and turn to page 4 of our slide deck for today"
17,And that's the high-level summary of fourth quarter sales and profit
18,So sales and revenues for the quarter were about $9.6 billion and that's down about 13% from the fourth quarter of 2015 which was just a little over $11 billion
19,"Now, we lost $2 per share in the fourth quarter this year versus $0.16 a share last year in the fourth quarter and if you"
20,â€
21,"“ if you look at the primary drivers of profit, big contributors to that were the mark-to-market adjustment that we made for the pension liability, we impaired $595 million worth of goodwill, and on that particular topic, there's a Q&A in the release"
22,"I think it's the first Q&A, and I think that does a pretty good job of talking through those adjustments"
23,"In addition to that, we have a valuation allowance on deferred taxes"
24,That was unfavorable
25,"And those three items, plus restructuring costs are the items that we're adjusting out between profit per share and adjusted profit per share"
26,And adjusted profit per share coincidentally year-over-year was flat at $0.83 per share
27,And that's â€“ to Jim's point earlier
28,", I think that's pretty good performance"
29,"On a 13% decline in sales, our adjusted profit was flat"
30,And that's because we had a lot of cost reduction in the quarter
31,just like we had a lot of cost reduction in the year
32,"Period and variable costs, and we'll talk about this in a minute, a little bit more, were favorable just under $0.5 billion"
33,So that was good performance
34,Let's move on to page 5.
35,It's a little more discussion about the sales change
36,"So Energy & Transportation, which by sales is the largest segment, dropped about $695 million in sales and about half of that was Transportation, and that is rail and marine"
37,Oil and Gas was down a little and power gen was down a little as well
38,Power gen has been weak in particular in the Middle East
