,Sentences
0,"Thanks Laura, and thanks everyone for joining us today"
1,So the main event as Laura implicated was price for the quarter
2,"And as we discussed in November, we are laser focused on creating value for our customers"
3,"Customers value our product breadth and delivery capabilities, they value our sales and service model for large customers, and they value our strong customer service capabilities overall"
4,But we all know that our prices have been a significant source of dissatisfaction for our customers
5,And we really haven't been able to leverage digital capabilities like digital marketing to acquire new customers and to grow with existing customers
6,"As a result, we've taken action to improve our pricing, so that we can grow share with existing customers and attract new customers"
7,"Now in the quarter the volume response to the pricing changes was faster, more immediate and stronger than we anticipated"
8,"Given this response, we've made the decision to accelerate our pricing actions this year"
9,This is absolutely the right thing to do for the business and it provides Grainger with a sustainable long-term platform for future growth
10,It allows us to market our offer more aggressively
11,"The decision to accelerate involves a large GP write-down in the short-term, but it is accretive to earnings over the long-term"
12,Ron is going to talk about the changes to guidance as a result of this acceleration later in the call
13,"Before I go into more detail on pricing, Iâ€™m going to talk about Company results for a few minutes"
14,"Now as a reminder, this morning's call is going to focus really entirely on adjusted results which exclude restructuring"
15,"So revenue in the quarter was up 1%, volume was healthy at up 5%"
16,Our gross profit and our operating margin were significantly impacted by the pricing actions which we mentioned before
17,"Operating earnings were down 14%, operating cash flow was actually up 13% driven mostly by working capital"
18,So I am going to talk about non-U.S
19,"businesses first; so our other businesses which includes our online model and our businesses in LATAM,"
20,Europe and China performed as expected
21,Other business sales were up 12% and that includes a 3% headwind from foreign exchange
22,Operating earnings for the segment were up 45%
23,Now the online business is driven by MonotaRO in Japan and Zoro in the U.S
24,"continued to deliver strong sales growth of 23% and the operating margin in those businesses expanded by 100 basis points, so great progress with the online model"
25,"Switching to Canada for a moment, our sales increased 1% in local currency"
26,The good news here is that our service levels have stabilized and we're hearing very good things from our customers in terms of those service levels
27,We started pricing actions in Canada where contract customers were implementing additional price increases that really are going to offset currency related COGS inflation
28,"As you might recall, during the ERP implementation, we did not take price increases that related to currency translation we otherwise would have"
29,The service stabilization took longer than anticipated and that has delayed the realization of our price increases
