,Sentences
0,"Thanks, Michael, and good morning"
1,"Overall, we're off to a good start in 2017."
2,Organic growth improved to 3.5% in Q1 due to a combination of improving end market conditions in our Welding and Test & Measurement and Electronics segments and continued progress on our pivot to growth efforts across all seven of our segments
3,"We were able to leverage this improving organic growth performance into very strong earnings growth, with EPS up 19% year-on-year in the quarter, 21% excluding the impact of foreign currency translation"
4,"Operating margins of 23.3% were up 120 basis points and were the highest in the history of the company, despite 50 basis points of margin dilution from the EF&C acquisition"
5,After-tax return on invested capital improved 260 basis points to 23.8%
6,"As you saw based on our Q1 performance, we are increasing our full year EPS guidance by $0.20 at the midpoint and raising our full year organic growth rate forecast to a range of 2% to 4%"
7,"Overall, our Q1 performance reflects another solid step forward for the company"
8,And I would like to once again thank all of my ITW colleagues around the world for all their hard work and their deep commitment to serving our customers and executing our strategy with excellence
9,"As a result of their ongoing efforts, I have no doubt that we will continue to make strong progress on the path to ITW's full potential through the balance of 2017 and beyond"
10,"With that, I'll turn the call back over to Michael, who will provide you with more detail regarding our Q1 performance and 2017 forecast"
11,Michael?
12,"Well, I don't know if we can give you a peak"
13,"What I can tell you is, relative to where margins peaked that you referenced in terms of the"
14,", I think you said 2014, certainly, the impact of the enterprise initiatives that we have been implementing across the company have been taking place in Welding right along with the rest of the company"
15,"So what you're seeing in terms of improved margin performance is starting to turn the corner, obviously, in terms of demand and revenue, and the benefits of those enterprises initiatives are now starting to come through in a little bit more of a visible way, let's say, relative to an environment where we're down mid to high single digits"
16,So they've done a lot of really strong work despite a very tough environment over the last three or four years in terms of the enterprise initiatives
17,"And I think as Michael noted in terms of the demand environment, we were certainly encouraged by some noticeable improvement primarily in the commercial end of our equipment business"
18,"But even the industrial down, I think, 1% in Q1 was a noticeable improvement in terms of what we've been seeing over the last six quarters or so"
19,"So things appear to be stabilizing there, getting better on the commercial end"
20,"And if we continue on this path, obviously, it will have some pretty good impact in terms of our performance through the balance of the year"
21,"Hi, Scott"
22,"Well, I think it's â€"
23,"“ from my perspective, Scott, it's hard to tell at this point"
24,I think the overall order â€
25,"“ we typically operate with very little backlog, very little forward visibility"
26,The uptick in demand in Test & Measurement is certainly encouraging at this point
27,but it's only a quarter
28,"I think we have a general view,"
29,"that I think many people share, that the overall business investment climate has been very depressed for the last six to eight quarters that, as a result, there is some pent-up demand that should conditions overall â€"
30,“ the economy overall begin to improve even modestly that that will be a stimulus in terms of bringing some more comfort around investment back into the picture
31,So we're certainly hopeful that this is the start of something â€
32,"“ a more positive turn in that direction, but"
33,"I think after one quarter, I don't think we're ready to call it that yet"
34,"Good morning, Joe"
35,"Yeah, I think I'd just go back to what I said earlier that â€"
36,"“ and this is, at least in terms of our sort of past history, this is what we're seeing in the first quarter, the normal signs of a recovery in the welding space"
37,"The commercial end for us of the equipment space typically leads the turn, if you will, and so the commercial business was up 4% in the quarter, which was a nice improvement in terms of uptick relative to not just percentage growth but on a sequential basis, up noticeably from Q3."
38,So things are setting up for a nice turn in the marketplace
39,"But again, I think after one quarter, we're â€"
40,"“ what I would say, not to sound like the pessimist here, but we've been here before a few times, right?"
41,With a reasonable start to the year over the last two or three years
42,and then things in terms of the overall economic environment kind of have petered out
43,"So I think that experience has us a little cautious in terms of posture, but I would say that we're certainly seeing some signs, even in those prior periods that we didn't see before, that give us some level of hope or optimism that we're seeing some broader based recovery than maybe we have in the past that hopefully will sustain itself as we continue to move through this year and beyond"
44,Morning
45,(25:24)
46,"Near term, I think the sort of macro, from my standpoint, is we are â€"
47,"“ the industrial side, given the very sluggish business investment environment, has been the slower growing part of the company"
48,That is seeming to improve
49,"Obviously, if that continues, that will adjust that mix a percentage point or two over time"
50,But I don't see it shifting dramatically off of that 60-40 mix
51,"I think the most â€“ beyond the end market recovery, the other thing I'd point to, as we've talked before, is we've got plenty of room to grow"
52,"In all seven of our businesses, we are continuing to make good progress in terms of the work we need to do on that pivot, and so consumer or industrial,"
53,all of our seven businesses have plenty of room to run in terms of ability to drive above-market organic growth from here forward
54,"Yeah, I appreciate the point"
55,"What we have said, I think, on numerous occasions is quarterly comps, particularly given some of the differences in relative product positions between us and the other great companies in this space"
56,", I think are really not particularly meaningful"
57,"We don't take credit for them when they work in our favor and in cases where they don't, I wouldn't read too much into what I think the overall â€"
58,"“ I think it's a fair comparison on an annual basis, certainly not one"
59,that's particularly valid in my mind on a quarter-to-quarter basis
60,"And even on an annual basis, there are still big differences in terms of relative product mix across all the different parts of the Welding portfolio"
61,So you'll have to draw your own conclusions on that
62,"But I think quarter-to-quarter, there's just too much stuff that is individually impacting all the various companies in different ways that makes it less relevant, I think, to add it up as a â€“ in the aggregate sense"
63,"And again, I think we're as consistent about saying that when it works in our favor as it does when it â€"
64,“ as we are when it doesn't
65,"Well, I think we've talked about it, Mig"
66,"The big delta was the organic growth rate and the drivers of that delta in terms of organic growth rate were Automotive, Test & Measurement, Welding"
67,And based on â€
