,Sentences
0,Thank you very much
1,"Good afternoon, everybody"
2,"First of all, I want to say that we did have a good recovery in the second quarter, and from the performance level based on what we discussed on the February conference call we did slightly beat what we'd discussed in that call"
3,Orders for the three-month roll were 4.5% positive in the three-month roll for the quarter
4,"Sales were flat, slightly above where we thought they'd be"
5,"Our GP, gross profit margin, our operating profit margin, our EBIT margins were all up and, yes, Automation Solutions margins were up underlying but we made the decision to clean up potentially future receivable issues primarily around Venezuela, and we wanted to make sure that we're perfectly clean coming out of this quarter"
6,given what's going on down in Venezuela
7,So we made that choice here in the corporate world to make sure that we had no risk relative to potential receivables in Venezuela
8,So we made that decision and we did hurt the margin by 50 basis points relative to that
9,"From the EPS standpoint, I said that the EPS would be most likely slightly down or, at best, flat"
10,We did beat slightly our EPS last year
11,Our free cash flow was stronger and exceeded our earnings by over 100%
12,So a very good quarter
13,and we have momentum
14,"As we look at the current order pace, and you remember the blue band that we laid out in February in our presentations, from the standpoint of that blue band we're now running above the blue band"
15,"It doesn't mean we may not drop back down below the blue band or back in the blue band, and that was a chart that you did get â€"
16,"“ you did get that chart so don't accuse me of not giving you that chart, you did get that chart"
17,â€
18,"“ we are now running as of this month, the current month, in the 5% to 6% level of underlying orders"
19,So our order pace continues to do better
20,We're starting to see the mix change between shorter-term cycle orders and some medium cycle orders coming in
21,So it will mean that obviously we're going to start building some backlog as we go forward here in the coming months
22,"The other thing that you'll see in the third quarter, and I want to talk very openly about the third quarter"
23,", we would expect our underlying sales in the third quarter to be up, up 4% to 5%"
24,"We'd expect our operating margins, the performance at the operating levels at the operation businesses, up for the quarter"
25,"The big issue that we need to discuss so people don't get carried away is from the standpoint of the corporate cost this year, we had an artificially low corporate cost benefit last year by the tune of almost about $30 million from the standpoint of one-time benefits we got last year, from a Byrd Amendment benefit that we got â€"
26,"“ it's a dumping duty that we got a sudden payment from pension, from other actions"
27,"This year, we're going to be having our corporate costs would be over, I think on the OID level, will be over $100 million"
28,"It will be higher so, therefore, we're going to lose a lot of money at the OIOD level primarily from last year's $40 million to over $100 million this year"
29,And it's driven around a couple of areas
30,It's driven by that we now are booking some of the costs from the acquisition of Pentair Valves and Control
31,We will not have the benefit of the Byrd Amendment this time
32,"We will have also the incentive comp because, other than today's stock price, the stock price has been doing pretty well,"
33,so because of the stock price rise we have a benefit of that
34,"And with the pension accounting rules changed just last year, this year we have over $10 million of incremental makeup versus last year"
35,"So from the corporate standpoint, we're going to lose some of the benefit from the operation running much higher"
36,"So underlying operations, we'll see sales up, profits up nicely, margins up"
37,"And we will, I'm telling you right now"
38,", we will be plus or minus flat $0.01 or $0.02, flat from last year's EPS"
39,Our upside and reality based on the order pace we're seeing right now resides in the fourth quarter
40,We did slightly better than our plan in the first quarter
41,We did slightly better than our plan in the second quarter
42,"We've always felt that we'd be kind of flat here in the third quarter, and I mean it because underlying sales will be up but the corporate costs are going to offset that"
43,"And then the upside we see as we look at the fourth quarter, if underlying sales continue to move nicely and we continue to see that margin expansion we should see a pretty good EPS growth, earnings growth in the fourth quarter, giving that range that we talked about most likely in the $2.55 to $2.65 range, looking most likely around that $2.60 range plus or minus $2.62, $2.59."
44,That's where we're looking at right now with a good fourth quarter
45,We had a unique benefit last year in the third quarter around operations
46,But operations right now are starting to see good underlying growth in the 4% to 5% range
47,"Good, where I'd say operating earnings growing up in the 9% to 10%, 11% range, and we have to get through this one quarter here relative to the corporate issues which we face"
48,"So underlying from our perspective right now, the operations are running well and I look for a strong operating quarter"
49,"and then I look for a really good, strong operating quarter in the fourth quarter and a good close to finish the year"
50,So people may think that the numbers aren't moving as rapidly as they want to
51,"but they need to look at behind the curve, and if you see the underlying performance of the company right now it's clearly on a very good path"
52,Our order pattern's very good
53,and we're ahead of what we thought we'd be in February
54,We're ahead of what we've said in the conference call last time
55,"And I feel very good about where we see right now as we go into the second half of the year, as we go into the last quarter of the calendar year and from that momentum standpoint"
56,So that's where we sit at this point in time
57,"The only last comment I would make around the world, as I look at the world because then someone will ask me, I see right now our North America business has continued to improve and we see good growth coming in North America now"
58,Order pattern in North America has been very good and continues to improve
59,I continue to see improvement in China and other parts of Asia
60,Very strong growth in that part based on the product lines and the customer base we have there
61,I see good momentum continuing in Western Europe
62,Eastern Europe and Russia has not really recovered much yet
63,I do not see much recovery at all
64,and I still see negative in Middle East/Africa
65,I still see concerns in Latin America
66,I do not see that recovery happening there at that point in time
67,I'm starting to see some benefit in the early stages of uptake in Canada
68,"So most of the markets that I see right now, driven primarily by U.S"
69,", China, Asia, and Canada, and Western Europe"
70,Those are the markets doing well at this point in time
71,We'll talk a little bit about the valves and controls from the perspective of where we sit at this point in time
72,We've owned it now for three days
73,It's very good to get through
74,We're doing a lot of actions
75,It's very early to tell what we're going to see at this point in time
76,"As we've said back in February, we were going to have some earnings dilution and,"
77,"from that standpoint, we still believe there will still be slightly earnings dilution"
78,We only have five months now versus we're planning on a little bit more time at that point in time
79,"We're probably, at that point, we're probably talking about six or seven months"
80,so it's still earnings dilution
81,"We will try to give more clarity around this as we start analyzing where they stand relative to sales, the profitability, and so forth"
82,"So there's still slightly earnings dilution around the incremental restructuring, some amortization, and that's not different than I've said before"
83,"The one-time purchase accounting which we really are going to have to spend a lot of time on, that number is going to be less than we said before"
