,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Laura,Laura,NNP,Xxxxx
3,"
","
",_SP,"
"
4,So,so,RB,Xx
5,this,this,DT,xxxx
6,quarter,quarter,NN,xxxx
7,was,be,VBD,xxx
8,about,about,IN,xxxx
9,staying,stay,VBG,xxxx
10,focused,focus,VBN,xxxx
11,on,on,IN,xx
12,creating,create,VBG,xxxx
13,value,value,NN,xxxx
14,for,for,IN,xxx
15,customers,customer,NNS,xxxx
16,",",",",",",","
17,while,while,IN,xxxx
18,executing,execute,VBG,xxxx
19,our,-PRON-,PRP$,xxx
20,pricing,pricing,NN,xxxx
21,initiatives,initiative,NNS,xxxx
22,in,in,IN,xx
23,the,the,DT,xxx
24,U.S,U.S,NNP,X.X
25,"
","
",_SP,"
"
26,and,and,CC,xxx
27,improving,improve,VBG,xxxx
28,the,the,DT,xxx
29,economics,economic,NNS,xxxx
30,of,of,IN,xx
31,the,the,DT,xxx
32,portfolio,portfolio,NN,xxxx
33,"
","
",_SP,"
"
34,Before,before,IN,Xxxxx
35,I,-PRON-,PRP,X
36,go,go,VBP,xx
37,into,into,IN,xxxx
38,detail,detail,NN,xxxx
39,on,on,IN,xx
40,these,these,DT,xxxx
41,activities,activity,NNS,xxxx
42,",",",",",",","
43,Iâ€,Iâ€,NNP,Xx€
44,™,™,CD,™
45,ll,ll,VBD,xx
46,discuss,discuss,VBP,xxxx
47,overall,overall,JJ,xxxx
48,company,company,NN,xxxx
49,results,result,NNS,xxxx
50,"
","
",_SP,"
"
51,Weâ€,weâ€,NN,Xxx€
52,™,™,CD,™
53,ll,ll,TO,xx
54,start,start,NN,xxxx
55,with,with,IN,xxxx
56,our,-PRON-,PRP$,xxx
57,reported,report,VBN,xxxx
58,results,result,NNS,xxxx
59,on,on,IN,xx
60,page,page,NN,xxxx
61,â€,â€,NNP,x€
62,“,"""",``,“
63,on,on,IN,xx
64,Slide,Slide,NNP,Xxxxx
65,4,4,CD,d
66,",",",",",",","
67,which,which,WDT,xxxx
68,were,be,VBD,xxxx
69,significantly,significantly,RB,xxxx
70,impacted,impact,VBN,xxxx
71,by,by,IN,xx
72,restructuring,restructure,VBG,xxxx
