,Sentences
0,"Good morning, everyone, and welcome to the Quanta Services First Quarter 2017"
1,Earnings Conference Call
2,"On the call, I will provide an operational and strategic commentary before turning it over to Derrick Jensen, Quanta's Chief Financial Officer, who will provide a detailed review of our first quarter results"
3,"Following Derrick's comments, we welcome your questions"
4,Quanta's first quarter results were consistent with our expectations and put us on track to achieve our full year outlook
5,Our end markets are strengthening and we continue to believe we are entering a renewed multiyear up-cycle for our business
6,"The successful execution of our strategic imperatives, coupled with favorable end-market trends, positions us well to further separate Quanta in the marketplace and for profitable growth"
7,Fundamental to Quanta's growth is our view that our backlog will remain strong and has a potential for solid growth
8,Our electric power segment backlog increased without the inclusion of multiple larger project opportunities that are in various stages of regulatory review or that remain subject to competitive submission processes to meet state and provincial energy policies
9,"Oil and gas segment backlog declined in the quarter, primarily due to burn associated with significant pipeline construction activity, seasonality and the cancellation of a pipeline project contract for which we received a cancellation fee"
10,"As a reminder, oil and gas segment backlog can be variable due to its faster book-and-burn nature and the timing of larger pipeline project awards"
11,"As we mentioned in our Investor Day a month ago, we feel incrementally better about opportunities to book pipeline work for the second half of this year, which should positively impact backlog as contracts are executed"
12,We're in the late-stage negotiations on multiple larger pipeline projects that are expected to start construction in 2017 and are in discussions for billions of dollars of larger pipeline projects that could break ground over the next several years
13,"Overall, we are supporting our customers' project scoping and infrastructure development initiatives across our segments and believe there is opportunity for our backlog to increase to record levels over the next several quarters"
14,"Turning to the electric power segment, Labrador Island Link transmission project for Nalcor Energy in Canada is progressing well"
15,"In addition, full scale construction on the Fort McMurray West 500 kilovolt transmission project is on track to begin in the third quarter of this year"
16,We have completed many important engineering and procurement milestones over the past two years for this EPC project and now look forward to the construction phase
17,The Fort McMurray West project is the largest individual project ever awarded to Quanta
18,"Based on this expected timing, the Fort McMurray project should ramp up as the Nalcor project moves to completion"
19,"This dynamic should provide an efficient transition of our people and equipment, improve the stability for our Canadian operations and provide multiyear visibility since the project is scheduled to complete in 2019."
20,"Though our Canadian operations remain challenged by economic conditions, we are proud of how our team has executed on the Nalcor project"
21,"Overall, our customers' multiyear capital budgets continue to increase and should remain robust for some time"
22,We continue to believe larger transmission project awards will likely increase over the next 18 months
23,We are in various levels of active discussion with numerous utilities and merchant transmission companies in North America about their transmission projects
24,"Several of these projects are making progress with permitting and regulatory approvals, which increases our confidence that they could break ground over the near to medium term"
25,"In addition, small and medium transmission projects, as well as distribution work, remain active, and large multiyear MSA proposal activity is at record levels"
26,"Further, we believe the deployment of several new large multiyear capital programs by our customers is imminent"
