,Word,Lemma,POSTag,Shape
0,PACCAR,PACCAR,NNP,XXXX
1,reported,report,VBD,xxxx
2,strong,strong,JJ,xxxx
3,revenues,revenue,NNS,xxxx
4,and,and,CC,xxx
5,net,net,JJ,xxx
6,income,income,NN,xxxx
7,for,for,IN,xxx
8,the,the,DT,xxx
9,second,second,JJ,xxxx
10,quarter,quarter,NN,xxxx
11,of,of,IN,xx
12,2017,2017,CD,dddd
13,.,.,.,.
14,PACCAR,PACCAR,NNP,XXXX
15,'s,'s,POS,'x
16,second,second,JJ,xxxx
17,quarter,quarter,NN,xxxx
18,sales,sale,NNS,xxxx
19,and,and,CC,xxx
20,Financial,Financial,NNP,Xxxxx
21,Services,Services,NNPS,Xxxxx
22,revenues,revenue,NNS,xxxx
23,were,be,VBD,xxxx
24,$,$,$,$
25,4.7,4.7,CD,d.d
26,billion,billion,CD,xxxx
27,and,and,CC,xxx
28,second,second,JJ,xxxx
29,quarter,quarter,NN,xxxx
30,net,net,JJ,xxx
31,income,income,NN,xxxx
32,was,be,VBD,xxx
33,$,$,$,$
34,373,373,CD,ddd
35,million,million,CD,xxxx
36,",",",",",",","
37,a,a,DT,x
38,7.9,7.9,CD,d.d
39,%,%,NN,%
40,after,after,IN,xxxx
41,-,-,HYPH,-
42,tax,tax,NN,xxx
43,return,return,NN,xxxx
44,on,on,IN,xx
45,revenues,revenue,NNS,xxxx
46,"
","
",_SP,"
"
47,PACCAR,PACCAR,NNP,XXXX
48,Parts,Parts,NNPS,Xxxxx
49,achieved,achieve,VBD,xxxx
50,record,record,NN,xxxx
51,quarterly,quarterly,JJ,xxxx
52,revenues,revenue,NNS,xxxx
53,of,of,IN,xx
54,$,$,$,$
55,823,823,CD,ddd
56,million,million,CD,xxxx
57,and,and,CC,xxx
58,record,record,NN,xxxx
59,pretax,pretax,JJ,xxxx
60,profits,profit,NNS,xxxx
61,of,of,IN,xx
62,$,$,$,$
63,152,152,CD,ddd
64,million,million,CD,xxxx
65,"
","
",_SP,"
"
66,PACCAR,PACCAR,NNP,XXXX
67,achieved,achieve,VBD,xxxx
68,excellent,excellent,JJ,xxxx
69,combined,combine,VBN,xxxx
70,truck,truck,NN,xxxx
71,and,and,CC,xxx
72,parts,part,NNS,xxxx
73,gross,gross,JJ,xxxx
74,margins,margin,NNS,xxxx
75,of,of,IN,xx
76,14.6,14.6,CD,dd.d
77,%,%,NN,%
78,",",",",",",","
79,driven,drive,VBN,xxxx
80,by,by,IN,xx
81,higher,high,JJR,xxxx
82,North,north,JJ,Xxxxx
83,American,american,JJ,Xxxxx
84,truck,truck,NN,xxxx
85,deliveries,delivery,NNS,xxxx
86,",",",",",",","
87,the,the,DT,xxx
88,strong,strong,JJ,xxxx
89,European,european,JJ,Xxxxx
90,truck,truck,NN,xxxx
91,market,market,NN,xxxx
92,and,and,CC,xxx
93,the,the,DT,xxx
94,record,record,JJ,xxxx
95,PACCAR,PACCAR,NNP,XXXX
96,Parts,Parts,NNPS,Xxxxx
97,results,result,VBZ,xxxx
98,"
","
",_SP,"
"
