,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Tom,Tom,NNP,Xxx
3,"
","
",_SP,"
"
4,I,-PRON-,PRP,X
5,have,have,VBP,xxxx
6,a,a,DT,x
7,few,few,JJ,xxx
8,opening,opening,NN,xxxx
9,remarks,remark,NNS,xxxx
10,",",",",",",","
11,starting,start,VBG,xxxx
12,with,with,IN,xxxx
13,the,the,DT,xxx
14,third,third,JJ,xxxx
15,quarter,quarter,NN,xxxx
16,highlights,highlight,NNS,xxxx
17,"
","
",_SP,"
"
18,And,and,CC,Xxx
19,then,then,RB,xxxx
20,we,-PRON-,PRP,xx
21,'ll,will,MD,'xx
22,move,move,VB,xxxx
23,on,on,RP,xx
24,to,to,IN,xx
25,questions,question,NNS,xxxx
26,"
","
",_SP,"
"
27,During,during,IN,Xxxxx
28,my,-PRON-,PRP$,xx
29,remarks,remark,NNS,xxxx
30,",",",",",",","
31,I,-PRON-,PRP,X
32,'ll,will,MD,'xx
33,be,be,VB,xx
34,referring,refer,VBG,xxxx
35,to,to,IN,xx
36,the,the,DT,xxx
37,web,web,NN,xxx
38,slides,slide,NNS,xxxx
39,that,that,IN,xxxx
40,we,-PRON-,PRP,xx
41,issued,issue,VBD,xxxx
42,earlier,earlier,RBR,xxxx
43,this,this,DT,xxxx
44,morning,morning,NN,xxxx
45,"
","
",_SP,"
"
46,If,if,IN,Xx
47,everyone,everyone,NN,xxxx
48,would,would,MD,xxxx
49,please,please,VB,xxxx
50,turn,turn,VB,xxxx
51,to,to,IN,xx
52,page,page,NN,xxxx
53,3,3,CD,d
54,.,.,.,.
55,We,-PRON-,PRP,Xx
56,are,be,VBP,xxx
57,pleased,pleased,JJ,xxxx
58,with,with,IN,xxxx
59,the,the,DT,xxx
60,strong,strong,JJ,xxxx
61,performance,performance,NN,xxxx
62,the,the,DT,xxx
63,team,team,NN,xxxx
64,delivered,deliver,VBD,xxxx
65,in,in,IN,xx
66,the,the,DT,xxx
67,third,third,JJ,xxxx
68,quarter,quarter,NN,xxxx
69,",",",",",",","
70,with,with,IN,xxxx
71,bookings,booking,NNS,xxxx
72,",",",",",",","
73,sales,sale,NNS,xxxx
74,",",",",",",","
