,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Jim,Jim,NNP,Xxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,morning,morning,NN,xxxx
8,everyone,everyone,NN,xxxx
9,"
","
",_SP,"
"
10,Our,-PRON-,PRP$,Xxx
11,third,third,JJ,xxxx
12,quarter,quarter,NN,xxxx
13,2017,2017,CD,dddd
14,revenue,revenue,NN,xxxx
15,growth,growth,NN,xxxx
16,in,in,IN,xx
17,all,all,DT,xxx
18,three,three,CD,xxxx
19,business,business,NN,xxxx
20,units,unit,NNS,xxxx
21,reflects,reflect,VBZ,xxxx
22,the,the,DT,xxx
23,strength,strength,NN,xxxx
24,and,and,CC,xxx
25,sustainability,sustainability,NN,xxxx
26,of,of,IN,xx
27,our,-PRON-,PRP$,xxx
28,strategic,strategic,JJ,xxxx
29,plan,plan,NN,xxxx
30,"
","
",_SP,"
"
31,Total,total,JJ,Xxxxx
32,revenue,revenue,NN,xxxx
33,for,for,IN,xxx
34,the,the,DT,xxx
35,quarter,quarter,NN,xxxx
36,was,be,VBD,xxx
37,up,up,RB,xx
38,6,6,CD,d
39,%,%,NN,%
40,versus,versus,IN,xxxx
41,2016,2016,CD,dddd
42,driven,drive,VBN,xxxx
43,by,by,IN,xx
44,a,a,DT,x
45,combination,combination,NN,xxxx
46,of,of,IN,xx
47,volume,volume,NN,xxxx
48,gains,gain,NNS,xxxx
49,in,in,IN,xx
50,intermodal,intermodal,NN,xxxx
51,",",",",",",","
52,coal,coal,NN,xxxx
53,and,and,CC,xxx
54,steel,steel,NN,xxxx
55,and,and,CC,xxx
56,increased,increase,VBN,xxxx
57,pricing,pricing,NN,xxxx
58,"
","
",_SP,"
"
59,Merchandise,merchandise,NN,Xxxxx
60,volume,volume,NN,xxxx
61,was,be,VBD,xxx
62,down,down,RB,xxxx
63,slightly,slightly,RB,xxxx
64,in,in,IN,xx
65,the,the,DT,xxx
66,third,third,JJ,xxxx
67,quarter,quarter,NN,xxxx
68,as,as,IN,xx
69,gains,gain,NNS,xxxx
70,in,in,IN,xx
71,steel,steel,NN,xxxx
72,",",",",",",","
73,sand,sand,NN,xxxx
74,and,and,CC,xxx
75,fertilizers,fertilizer,NNS,xxxx
76,were,be,VBD,xxxx
77,more,more,JJR,xxxx
78,than,than,IN,xxxx
79,offset,offset,VBN,xxxx
80,by,by,IN,xx
81,lower,low,JJR,xxxx
82,automotive,automotive,JJ,xxxx
83,shipments,shipment,NNS,xxxx
84,associated,associate,VBN,xxxx
85,with,with,IN,xxxx
86,U.S,U.S,NNP,X.X
87,"
","
",_SP,"
"
88,vehicle,vehicle,NN,xxxx
89,production,production,NN,xxxx
90,declines,decline,NNS,xxxx
91,and,and,CC,xxx
92,reduced,reduce,VBN,xxxx
93,crude,crude,JJ,xxxx
94,oil,oil,NN,xxx
95,shipments,shipment,NNS,xxxx
96,"
","
",_SP,"
"
97,Overall,overall,JJ,Xxxxx
98,merchandise,merchandise,NN,xxxx
99,revenue,revenue,NN,xxxx
100,was,be,VBD,xxx
101,up,up,RB,xx
102,3,3,CD,d
103,%,%,NN,%
104,this,this,DT,xxxx
105,quarter,quarter,NN,xxxx
106,as,as,IN,xx
107,negotiated,negotiate,VBN,xxxx
108,price,price,NN,xxxx
109,increases,increase,NNS,xxxx
110,outpaced,outpace,VBN,xxxx
111,volume,volume,NN,xxxx
112,losses,loss,NNS,xxxx
113,"
","
",_SP,"
"
114,Intermodal,intermodal,JJ,Xxxxx
115,revenue,revenue,NN,xxxx
116,increased,increase,VBD,xxxx
117,$,$,$,$
118,46,46,CD,dd
119,million,million,CD,xxxx
120,",",",",",",","
121,or,or,CC,xx
122,8,8,CD,d
123,%,%,NN,%
124,versus,versus,IN,xxxx
125,the,the,DT,xxx
126,same,same,JJ,xxxx
127,period,period,NN,xxxx
128,in,in,IN,xx
129,2016,2016,CD,dddd
130,",",",",",",","
131,resulting,result,VBG,xxxx
132,from,from,IN,xxxx
133,highway,highway,NN,xxxx
