,Word,Lemma,POSTag,Shape
0,Good,good,JJ,Xxxx
1,morning,morning,NN,xxxx
2,",",",",",",","
3,everyone,everyone,NN,xxxx
4,"
","
",_SP,"
"
5,I,-PRON-,PRP,X
6,'ll,will,MD,'xx
7,be,be,VB,xx
8,making,make,VBG,xxxx
9,remarks,remark,NNS,xxxx
10,based,base,VBN,xxxx
11,on,on,IN,xx
12,the,the,DT,xxx
13,web,web,NN,xxx
14,charts,chart,NNS,xxxx
15,that,that,IN,xxxx
16,we,-PRON-,PRP,xx
17,included,include,VBD,xxxx
18,with,with,IN,xxxx
19,our,-PRON-,PRP$,xxx
20,earnings,earning,NNS,xxxx
21,release,release,NN,xxxx
22,today,today,NN,xxxx
23,"
","
",_SP,"
"
24,Let,let,VB,Xxx
25,'s,-PRON-,PRP,'x
26,begin,begin,VB,xxxx
27,with,with,IN,xxxx
28,chart,chart,NN,xxxx
29,3,3,CD,d
30,and,and,CC,xxx
31,an,an,DT,xx
32,overview,overview,NN,xxxx
33,of,of,IN,xx
34,our,-PRON-,PRP$,xxx
35,results,result,NNS,xxxx
36,"
","
",_SP,"
"
37,We,-PRON-,PRP,Xx
38,'re,be,VBP,'xx
39,pleased,pleased,JJ,xxxx
40,with,with,IN,xxxx
41,our,-PRON-,PRP$,xxx
42,performance,performance,NN,xxxx
43,in,in,IN,xx
44,the,the,DT,xxx
45,quarter,quarter,NN,xxxx
46,"
","
",_SP,"
"
47,Sales,sale,NNS,Xxxxx
48,of,of,IN,xx
49,$,$,$,$
50,12.2,12.2,CD,dd.d
51,billion,billion,CD,xxxx
52,and,and,CC,xxx
53,segment,segment,NN,xxxx
54,operating,operating,NN,xxxx
55,profit,profit,NN,xxxx
56,of,of,IN,xx
57,$,$,$,$
58,1.2,1.2,CD,d.d
59,billion,billion,CD,xxxx
60,were,be,VBD,xxxx
61,slightly,slightly,RB,xxxx
62,lower,low,JJR,xxxx
63,than,than,IN,xxxx
64,our,-PRON-,PRP$,xxx
65,expectations,expectation,NNS,xxxx
66,",",",",",",","
67,but,but,CC,xxx
68,we,-PRON-,PRP,xx
69,expect,expect,VBP,xxxx
70,this,this,DT,xxxx
71,timing,timing,NN,xxxx
72,-,-,HYPH,-
73,related,relate,VBN,xxxx
74,shortfall,shortfall,NN,xxxx
75,will,will,MD,xxxx
76,be,be,VB,xx
77,more,more,RBR,xxxx
78,than,than,IN,xxxx
79,made,make,VBN,xxxx
80,up,up,RP,xx
81,for,for,IN,xxx
82,during,during,IN,xxxx
83,the,the,DT,xxx
84,fourth,fourth,JJ,xxxx
85,quarter,quarter,NN,xxxx
86,",",",",",",","
87,as,as,IN,xx
88,we,-PRON-,PRP,xx
89,will,will,MD,xxxx
90,discuss,discuss,VB,xxxx
91,later,later,RBR,xxxx
92,"
","
",_SP,"
"
93,Our,-PRON-,PRP$,Xxx
94,earnings,earning,NNS,xxxx
95,per,per,IN,xxx
96,share,share,NN,xxxx
97,of,of,IN,xx
98,$,$,$,$
99,3.24,3.24,CD,d.dd
100,were,be,VBD,xxxx
101,in,in,IN,xx
102,line,line,NN,xxxx
103,with,with,IN,xxxx
104,our,-PRON-,PRP$,xxx
105,expectations,expectation,NNS,xxxx
106,",",",",",",","
107,even,even,RB,xxxx
108,with,with,IN,xxxx
109,the,the,DT,xxx
110,lower,low,JJR,xxxx
111,sales,sale,NNS,xxxx
112,and,and,CC,xxx
113,profit,profit,NN,xxxx
114,levels,level,NNS,xxxx
115,",",",",",",","
116,and,and,CC,xxx
117,were,be,VBD,xxxx
118,aided,aid,VBN,xxxx
119,by,by,IN,xx
120,the,the,DT,xxx
121,favorable,favorable,JJ,xxxx
122,resolution,resolution,NN,xxxx
123,of,of,IN,xx
124,several,several,JJ,xxxx
125,contractual,contractual,JJ,xxxx
126,matters,matter,NNS,xxxx
127,that,that,WDT,xxxx
128,improved,improve,VBD,xxxx
129,our,-PRON-,PRP$,xxx
130,unallocated,unallocated,JJ,xxxx
131,expense,expense,NN,xxxx
132,amounts,amount,VBZ,xxxx
133,"
","
",_SP,"
"
134,Cash,cash,NN,Xxxx
135,from,from,IN,xxxx
136,operations,operation,NNS,xxxx
137,was,be,VBD,xxx
138,very,very,RB,xxxx
139,strong,strong,JJ,xxxx
140,at,at,IN,xx
141,$,$,$,$
142,1.8,1.8,CD,d.d
143,billion,billion,CD,xxxx
144,for,for,IN,xxx
145,the,the,DT,xxx
146,quarter,quarter,NN,xxxx
147,",",",",",",","
148,and,and,CC,xxx
149,we,-PRON-,PRP,xx
150,continued,continue,VBD,xxxx
151,to,to,TO,xx
152,return,return,VB,xxxx
153,a,a,DT,x
154,significant,significant,JJ,xxxx
155,amount,amount,NN,xxxx
156,of,of,IN,xx
157,that,that,DT,xxxx
158,cash,cash,NN,xxxx
159,to,to,IN,xx
160,our,-PRON-,PRP$,xxx
161,stockholders,stockholder,NNS,xxxx
162,with,with,IN,xxxx
163,$,$,$,$
164,1,1,CD,d
