,Word,Lemma,POSTag,Shape
0,Well,well,UH,Xxxx
1,",",",",",",","
2,thanks,thank,NNS,xxxx
3,",",",",",",","
4,Jim,Jim,NNP,Xxx
5,"
","
",_SP,"
"
6,Good,good,JJ,Xxxx
7,morning,morning,NN,xxxx
8,to,to,IN,xx
9,everybody,everybody,NN,xxxx
10,"
","
",_SP,"
"
11,As,as,IN,Xx
12,Jim,Jim,NNP,Xxx
13,stated,state,VBD,xxxx
14,",",",",",",","
15,it,-PRON-,PRP,xx
16,was,be,VBD,xxx
17,a,a,DT,x
18,strong,strong,JJ,xxxx
19,quarter,quarter,NN,xxxx
20,with,with,IN,xxxx
21,higher,high,JJR,xxxx
22,sales,sale,NNS,xxxx
23,across,across,IN,xxxx
24,all,all,DT,xxx
25,regions,region,NNS,xxxx
26,and,and,CC,xxx
27,improved,improve,VBN,xxxx
28,margins,margin,NNS,xxxx
29,",",",",",",","
30,and,and,CC,xxx
31,we,-PRON-,PRP,xx
32,raised,raise,VBD,xxxx
33,the,the,DT,xxx
34,profit,profit,NN,xxxx
35,outlook,outlook,NN,xxxx
36,"
","
",_SP,"
"
37,Our,-PRON-,PRP$,Xxx
38,commitment,commitment,NN,xxxx
39,to,to,IN,xx
40,running,run,VBG,xxxx
41,the,the,DT,xxx
42,business,business,NN,xxxx
43,using,use,VBG,xxxx
44,the,the,DT,xxx
45,operating,operating,NN,xxxx
46,and,and,CC,xxx
47,execution,execution,NN,xxxx
48,model,model,NN,xxxx
49,is,be,VBZ,xx
50,evident,evident,JJ,xxxx
51,in,in,IN,xx
52,the,the,DT,xxx
53,team,team,NN,xxxx
54,'s,'s,POS,'x
55,focus,focus,NN,xxxx
56,on,on,IN,xx
57,profitable,profitable,JJ,xxxx
58,growth,growth,NN,xxxx
59,and,and,CC,xxx
60,cost,cost,NN,xxxx
61,discipline,discipline,NN,xxxx
62,building,building,NN,xxxx
63,on,on,IN,xx
64,our,-PRON-,PRP$,xxx
65,restructuring,restructure,VBG,xxxx
66,efforts,effort,NNS,xxxx
67,"
","
",_SP,"
"
68,Let,let,VB,Xxx
69,'s,-PRON-,PRP,'x
70,turn,turn,VB,xxxx
71,to,to,TO,xx
72,slide,slide,VB,xxxx
73,4,4,CD,d
74,",",",",",",","
75,and,and,CC,xxx
76,I,-PRON-,PRP,X
77,'ll,will,MD,'xx
78,quickly,quickly,RB,xxxx
79,walk,walk,VB,xxxx
80,through,through,IN,xxxx
81,the,the,DT,xxx
82,numbers,number,NNS,xxxx
83,"
","
",_SP,"
"
84,Sales,sale,NNS,Xxxxx
85,and,and,CC,xxx
86,revenues,revenue,NNS,xxxx
87,of,of,IN,xx
88,$,$,$,$
89,11.4,11.4,CD,dd.d
90,billion,billion,CD,xxxx
91,were,be,VBD,xxxx
92,up,up,RB,xx
93,25,25,CD,dd
94,%,%,NN,%
95,from,from,IN,xxxx
96,the,the,DT,xxx
97,third,third,JJ,xxxx
98,quarter,quarter,NN,xxxx
99,of,of,IN,xx
100,last,last,JJ,xxxx
101,year,year,NN,xxxx
102,",",",",",",","
103,our,-PRON-,PRP$,xxx
104,strongest,strong,JJS,xxxx
105,quarter,quarter,NN,xxxx
106,-,-,HYPH,-
107,over,over,IN,xxxx
108,-,-,HYPH,-
109,quarter,quarter,NN,xxxx
110,in,in,IN,xx
111,terms,term,NNS,xxxx
112,of,of,IN,xx
113,sales,sale,NNS,xxxx
114,and,and,CC,xxx
115,revenue,revenue,NN,xxxx
116,growth,growth,NN,xxxx
117,since,since,IN,xxxx
118,the,the,DT,xxx
119,fourth,fourth,JJ,xxxx
120,quarter,quarter,NN,xxxx
121,of,of,IN,xx
122,2011,2011,CD,dddd
123,.,.,.,.
124,About,about,IN,Xxxxx
125,half,half,NN,xxxx
126,of,of,IN,xx
127,the,the,DT,xxx
128,increase,increase,NN,xxxx
129,in,in,IN,xx
130,sales,sale,NNS,xxxx
131,volume,volume,NN,xxxx
132,was,be,VBD,xxx
133,from,from,IN,xxxx
134,higher,high,JJR,xxxx
135,end,end,NN,xxx
136,-,-,HYPH,-
137,user,user,NN,xxxx
138,demand,demand,NN,xxxx
