,Sentences
0,"Thanks, Dave, and good morning, everyone"
1,Thank you for joining the call this morning
2,"If you would, please go to Slide 5."
3,This slide depicts the components of our revenue growth for the first quarter
4,I'll focus on the total Allegion results and cover the regions on their respective slides
5,"As indicated, we delivered 8% organic growth in the first quarter"
6,"The strong organic growth reflects healthy markets in the Americas, continued strength in driving electronics growth and the company's focus on channel initiatives"
7,"The favorable comparable, driven by last year's ERP implementation, was also a factor in the strong growth"
8,"Pricing was favorable in the quarter in all regions, as the company remains disciplined in taking necessary pricing actions to help mitigate the impact of rising commodity prices"
9,"During the quarter, acquisitions contributed 2% growth, and foreign currency was a headwind, particularly in the EMEIA region"
10,Please go to Slide 6.
11,Reported net revenues for the quarter were $548.8 million
12,"This reflects an increase of 9.3% versus the prior year, up 8% on an organic basis"
13,"I was particularly pleased with the outstanding organic revenue growth from Americas, which adds strong growth in both the nonresidential and residential businesses, as we continue to deliver above-market growth"
14,"We also had good price realization in the quarter, offsetting the currency headwind seen in EMEIA"
15,"Adjusted operating income of $100.7 million and adjusted operating margin of 18.3% increased 19% and 150 basis points, respectively, when compared to the prior year"
16,All regions delivered improved adjusted operating margins
17,"The operational improvement was driven by solid incremental volume leverage, price, productivity and product mix, which more than offset the impacts of inflation and incremental investments"
18,"I'd also note that we improved our industry-leading adjusted EBITDA margin to 21.1% in the quarter, an improvement of 130 basis points versus the prior year"
19,All regions improved on this metric in the quarter
20,"The business continues to execute at a high level, demonstrating both strong organic growth and operational margin improvement, while continuing to make investments for future profitable growth"
21,Please go to Slide 7.
22,This slide reflects our EPS reconciliation for the first quarter
23,"For the first quarter of 2016, reported EPS was $0.60."
24,"Adjusting $0.01 for the prior year restructuring expenses and integration costs related to acquisitions, the 2016 adjusted EPS was $0.61."
25,"Operational results increased EPS by $0.17, as favorable price, operating leverage and productivity more than offset inflationary impacts"
26,A decrease in the adjusted effective tax rate drove a $0.05 per share increase versus the prior year
27,"The decrease in rate is primarily due to favorable impacts from discrete tax items, including the benefits from the recently adopted accounting standard on share-based compensation"
