,Word,Lemma,POSTag,Shape
0,Good,good,JJ,Xxxx
1,morning,morning,NN,xxxx
2,",",",",",",","
3,everyone,everyone,NN,xxxx
4,",",",",",",","
5,and,and,CC,xxx
6,welcome,welcome,VB,xxxx
7,to,to,IN,xx
8,the,the,DT,xxx
9,Quanta,Quanta,NNP,Xxxxx
10,Services,Services,NNPS,Xxxxx
11,First,First,NNP,Xxxxx
12,Quarter,Quarter,NNP,Xxxxx
13,2017,2017,CD,dddd
14,Earnings,earning,NNS,Xxxxx
15,Conference,conference,NN,Xxxxx
16,Call,call,NN,Xxxx
17,"
","
",_SP,"
"
18,On,on,IN,Xx
19,the,the,DT,xxx
20,call,call,NN,xxxx
21,",",",",",",","
22,I,-PRON-,PRP,X
23,will,will,MD,xxxx
24,provide,provide,VB,xxxx
25,an,an,DT,xx
26,operational,operational,JJ,xxxx
27,and,and,CC,xxx
28,strategic,strategic,JJ,xxxx
29,commentary,commentary,NN,xxxx
30,before,before,IN,xxxx
31,turning,turn,VBG,xxxx
32,it,-PRON-,PRP,xx
33,over,over,RP,xxxx
34,to,to,IN,xx
35,Derrick,Derrick,NNP,Xxxxx
36,Jensen,Jensen,NNP,Xxxxx
37,",",",",",",","
38,Quanta,Quanta,NNP,Xxxxx
39,'s,'s,POS,'x
40,Chief,Chief,NNP,Xxxxx
41,Financial,Financial,NNP,Xxxxx
42,Officer,Officer,NNP,Xxxxx
43,",",",",",",","
44,who,who,WP,xxx
45,will,will,MD,xxxx
46,provide,provide,VB,xxxx
47,a,a,DT,x
48,detailed,detailed,JJ,xxxx
49,review,review,NN,xxxx
50,of,of,IN,xx
51,our,-PRON-,PRP$,xxx
52,first,first,JJ,xxxx
53,quarter,quarter,NN,xxxx
54,results,result,NNS,xxxx
55,"
","
",_SP,"
"
56,Following,follow,VBG,Xxxxx
57,Derrick,Derrick,NNP,Xxxxx
58,'s,'s,POS,'x
59,comments,comment,NNS,xxxx
60,",",",",",",","
61,we,-PRON-,PRP,xx
62,welcome,welcome,VBP,xxxx
63,your,-PRON-,PRP$,xxxx
64,questions,question,NNS,xxxx
65,"
","
",_SP,"
"
66,Quanta,Quanta,NNP,Xxxxx
67,'s,'s,POS,'x
68,first,first,JJ,xxxx
69,quarter,quarter,NN,xxxx
70,results,result,NNS,xxxx
71,were,be,VBD,xxxx
72,consistent,consistent,JJ,xxxx
73,with,with,IN,xxxx
74,our,-PRON-,PRP$,xxx
75,expectations,expectation,NNS,xxxx
76,and,and,CC,xxx
77,put,put,VBD,xxx
78,us,-PRON-,PRP,xx
79,on,on,IN,xx
80,track,track,NN,xxxx
81,to,to,TO,xx
82,achieve,achieve,VB,xxxx
83,our,-PRON-,PRP$,xxx
84,full,full,JJ,xxxx
85,year,year,NN,xxxx
86,outlook,outlook,NN,xxxx
87,"
","
",_SP,"
"
88,Our,-PRON-,PRP$,Xxx
89,end,end,NN,xxx
90,markets,market,NNS,xxxx
91,are,be,VBP,xxx
92,strengthening,strengthen,VBG,xxxx
93,and,and,CC,xxx
94,we,-PRON-,PRP,xx
95,continue,continue,VBP,xxxx
96,to,to,TO,xx
97,believe,believe,VB,xxxx
98,we,-PRON-,PRP,xx
99,are,be,VBP,xxx
100,entering,enter,VBG,xxxx
101,a,a,DT,x
102,renewed,renew,VBN,xxxx
103,multiyear,multiyear,NN,xxxx
104,up,up,NN,xx
105,-,-,HYPH,-
106,cycle,cycle,NN,xxxx
107,for,for,IN,xxx
108,our,-PRON-,PRP$,xxx
109,business,business,NN,xxxx
110,"
","
",_SP,"
"
111,The,the,DT,Xxx
112,successful,successful,JJ,xxxx
113,execution,execution,NN,xxxx
114,of,of,IN,xx
115,our,-PRON-,PRP$,xxx
116,strategic,strategic,JJ,xxxx
117,imperatives,imperative,NNS,xxxx
118,",",",",",",","
119,coupled,couple,VBN,xxxx
120,with,with,IN,xxxx
121,favorable,favorable,JJ,xxxx
122,end,end,NN,xxx
123,-,-,HYPH,-
124,market,market,NN,xxxx
125,trends,trend,NNS,xxxx
126,",",",",",",","
127,positions,position,NNS,xxxx
128,us,-PRON-,PRP,xx
129,well,well,RB,xxxx
130,to,to,TO,xx
131,further,further,RB,xxxx
132,separate,separate,JJ,xxxx
133,Quanta,Quanta,NNP,Xxxxx
134,in,in,IN,xx
135,the,the,DT,xxx
136,marketplace,marketplace,NN,xxxx
137,and,and,CC,xxx
138,for,for,IN,xxx
139,profitable,profitable,JJ,xxxx
140,growth,growth,NN,xxxx
141,"
","
",_SP,"
"
142,Fundamental,fundamental,JJ,Xxxxx
143,to,to,IN,xx
144,Quanta,Quanta,NNP,Xxxxx
145,'s,'s,POS,'x
146,growth,growth,NN,xxxx
147,is,be,VBZ,xx
148,our,-PRON-,PRP$,xxx
149,view,view,NN,xxxx
150,that,that,IN,xxxx
151,our,-PRON-,PRP$,xxx
152,backlog,backlog,NN,xxxx
153,will,will,MD,xxxx
154,remain,remain,VB,xxxx
155,strong,strong,JJ,xxxx
