,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Erin,Erin,NNP,Xxxx
3,and,and,CC,xxx
4,good,good,JJ,xxxx
5,morning,morning,NN,xxxx
6,"
","
",_SP,"
"
7,I,-PRON-,PRP,X
8,'d,would,MD,'x
9,like,like,VB,xxxx
10,to,to,TO,xx
11,open,open,VB,xxxx
12,by,by,IN,xx
13,congratulating,congratulate,VBG,xxxx
14,Phebe,Phebe,NNP,Xxxxx
15,on,on,IN,xx
16,welcoming,welcome,VBG,xxxx
17,her,-PRON-,PRP$,xxx
18,first,first,JJ,xxxx
19,grandchild,grandchild,NN,xxxx
20,into,into,IN,xxxx
21,the,the,DT,xxx
22,world,world,NN,xxxx
23,yesterday,yesterday,NN,xxxx
24,"
","
",_SP,"
"
25,Mother,mother,NN,Xxxxx
26,",",",",",",","
27,son,son,NN,xxx
28,and,and,CC,xxx
29,grandmother,grandmother,NN,xxxx
30,are,be,VBP,xxx
31,all,all,DT,xxx
32,doing,do,VBG,xxxx
33,well,well,RB,xxxx
34,"
","
",_SP,"
"
35,Phebe,Phebe,NNP,Xxxxx
36,is,be,VBZ,xx
37,with,with,IN,xxxx
38,the,the,DT,xxx
39,newest,new,JJS,xxxx
40,edition,edition,NN,xxxx
41,to,to,IN,xx
42,her,-PRON-,PRP$,xxx
43,family,family,NN,xxxx
44,right,right,RB,xxxx
45,now,now,RB,xxx
46,",",",",",",","
47,but,but,CC,xxx
48,she,-PRON-,PRP,xxx
49,left,leave,VBD,xxxx
50,us,-PRON-,PRP,xx
51,well,well,RB,xxxx
52,-,-,HYPH,-
53,prepared,prepared,JJ,xxxx
54,to,to,TO,xx
55,report,report,VB,xxxx
56,our,-PRON-,PRP$,xxx
57,results,result,NNS,xxxx
58,on,on,IN,xx
59,this,this,DT,xxxx
60,call,call,NN,xxxx
61,"
","
",_SP,"
"
62,I,-PRON-,PRP,X
63,'d,would,MD,'x
64,also,also,RB,xxxx
65,like,like,VB,xxxx
66,to,to,TO,xx
67,welcome,welcome,VB,xxxx
68,Kim,Kim,NNP,Xxx
69,Kuryea,Kuryea,NNP,Xxxxx
70,",",",",",",","
71,our,-PRON-,PRP$,xxx
