,Sentences
0,"Thanks, Steve, and good morning, everyone"
1,Thank you for joining us on the call today
2,"I'll start with some key points for the quarter, so please turn to page 3 in the slide deck"
3,This was another strong quarter for us
4,"Organic growth was 8%, which was in line with our expectations"
5,I'm pleased to see that this growth was broad-based across the regions and industries
6,"Globally, transportation continued to deliver very good growth"
7,"In consumer, food and beverage did well"
8,"Heavy industries were also up in the quarter, including good growth in semiconductor"
9,"Overall, the macroeconomic environment remains solid"
10,"From a regional perspective, the U.S"
11,", our largest market grew 8%"
12,We saw growth in most verticals led by strong performance in transportation
13,"EMEA was flat year-over-year, as expected"
14,The timing of projects is driving some quarter-to-quarter variability in our growth rates
15,Asia grew over 20%
16,We saw growth in most verticals led by semiconductor
17,"Most countries in the region were up including China, which grew about 20%"
18,Latin America grew 12% with strong growth in Mexico
19,I'll make a few additional comments about the quarter
20,Acquisitions add 1.2 points of sales growth
21,"ACP and MAVERICK are contributing technology innovation and domain expertise, and are accretive to earnings"
22,Our process business improved and was up 8% year-over-year organically
23,"Including MAVERICK, process was up double-digits"
24,Architecture & Software had another strong quarter with 10.5% organic growth
25,"Within this segment, Logix was up 10% compared to last year"
26,This was the third consecutive quarter of double-digit EPS growth
27,Patrick will elaborate on Q3 financial performance in his remarks
28,We are pleased with our sales and earnings performance in the quarter
29,Let's move on to our outlook for the balance of fiscal 2017.
30,"As I said earlier, the macro outlook remains solid"
31,Recent projections of industrial production growth are largely unchanged from a quarter ago
32,We expect continued growth in transportation and consumer
33,"We expect heavy industry in total to be up low single-digits for the year, consistent with our April guidance"
34,We are still not counting on growth from oil and gas and mining for full year fiscal 2017.
35,"Turning to guidance, considering the macro outlook and our results through three quarters, we continue to expect fiscal 2017 organic sales growth of approximately 6%"
36,"We now project fiscal 2017 sales of approximately $6.3 billion, slightly higher than prior guidance due to currency"
37,"Based on our third quarter earnings performance, we are increasing the adjusted EPS guidance range"
38,The new range is $6.60 to $6.80.
39,"At the midpoint, this represents 13% adjusted EPS growth for the year"
40,Patrick will provide more detail around sales and earnings guidance in his remarks
41,"Before I turn it back over to Patrick, let me add a few comments"
42,Our Connected Enterprise strategy is working and positions us well for the future
43,"The pilots continued to deliver tangible results across multiple industries, and we are seeing customers expand pilots to more lines and facilities"
44,"We will remain focused as a single integrated business, helping our customers succeed in the global market by enabling them to be more productive and therefore, more competitive"
45,Our extent of industry knowledge and domain expertise help us deliver value based on each customer's needs
46,I want to highlight a couple of items
47,"First, an important announcement we made in June"
48,"We will be working in partnership with ManpowerGroup to upskill military veterans, investing in the future workforce and creating a pool of certified talent for in-demand advanced manufacturing roles across the United States"
49,"According to a recent survey, most U.S"
50,"employers think automation will increase, not decrease, manufacturing head count, but at a higher skill level"
51,"No matter how much you automate, people remain our and our customers' most important asset"
52,"Second, I'd like to remind you that Automation Fair is in Houston this year, and we'll be holding our Investor Meeting on Thursday, November 16."
