,Sentences
0,"Thank you, Jim, and good morning, everyone"
1,Thank you for joining us today
2,"Norfolk Southern delivered first quarter revenue of $2.6 billion, a strong 6% year-over-year increase, which was driven by volume growth of 5% and a revenue per unit improvement of 1%"
3,"We attained volume and revenue gains in all three of our major market groups with a particularly robust performance in coal, intermodal and steel versus the first quarter of 2016."
4,"Additionally, fuel surcharge revenues increased due to higher on-highway diesel prices"
5,We maintain our focus on pricing
6,Revenue per unit excluding fuel was flat as pricing gains were offset by negative mix associated with increased intermodal volume and short-haul utility coal
7,"On slide 8, Merchandise revenue was up 2% for the quarter with a 1% increase in volume and overall revenue per unit growth of 2%"
8,Volume gains were primarily driven by metals and construction strength due to improved steel production and increased construction and drilling activity
9,"Other markets declined slightly in the first quarter due to reduced energy shipments, truck competition and, in automotive, decreased U.S"
10,light vehicle production
11,Merchandise revenue per unit increased 1% excluding fuel surcharge as positive pricing gains were partially offset by negative mix related to increased aggregate and soybean volume
12,"Turning to our Intermodal market on slide 9, revenue of $571 million represents a 9% increase over first quarter 2016 with a 4% gain in volume and a 5% improvement in RPU."
13,Our improved service product helped drive a 5% volume increase within our domestic intermodal franchise despite weakness across the trucking industry
14,"Continued strength in East Coast port activity supported international volume, which was up 3%"
15,"Excluding fuel, our intermodal revenue per unit improvement of 1% was driven by current pricing initiatives within the context of a soft trucking environment"
16,"Moving to slide 10, Coal revenue increased 20% to $420 million in the first quarter, driven by significant volume increases in the export and utility markets as well as pricing gains"
17,"Utility coal volume of 17.6 million tons in the first quarter benefited from our previously announced market share gain and higher natural gas prices, which offset the impact of mild winter weather"
18,"In our export market, we handled 6.3 million tons in the quarter through Lamberts Point in Baltimore due to improved demand and pricing for U.S"
19,export coal
20,"More than doubling its shipments, Baltimore is primarily lower RPU thermal coal and represents 38% of our total export volume, while Lamberts Point grew over 50% and is predominantly metallurgical coal"
21,"As we look ahead to slide 11, our focus is on continuing to execute our strategic vision for growth"
22,"We are forecasting generally improved economic conditions, particularly related to manufacturing and consumer spending, which we expect will positively impact our volume"
23,Merchandise volume is expected to be relatively flat in 2017.
24,"Crude oil, which represented over 50,000 units last year, is predicted to decline close to 30% in 2017 as shipments are diverted to the Dakota Access Pipeline"
25,The largest year-over-year decrease is projected in the second quarter
26,"Additionally, a projected 3.5% decline in 2017 U.S"
27,vehicle production will negatively impact our automotive volume
28,"However, metals and construction, grain and plastics are expected to be up year-over-year"
29,"Within Intermodal, our strong service product has and will continue to enable success in converting service-sensitive volume from the highway"
30,"Looking ahead, we expect positive macroeconomic trends to drive organic growth"
31,Expected increases in transportation demand and gradually tightening truck capacity in the latter part of the year will provide potential volume growth through the remaining quarters this year
32,"We expect year-over-year growth within our coal markets with export gains driven by the continued tightening of international supply, most recently affected by Cyclone Debbie in Australia"
33,"Though seaborne prices fell from the highs in late 2016 and earlier this year, the after effects of the cyclone recently increased prices again"
34,This should be a short-term benefit to U.S
35,coals in the global market
36,"Due to this volatility, we expect to exceed our guidance in the second quarter and return to 3.5 million ton to 4.5 million ton rate in the third and fourth quarters"
37,We expect utility coal volume to grow this year and remain confident in our quarterly guidance range of 17 million tons to 19 million tons
38,"It is important to note we are in shoulder months when the utilities typically rebuild their inventories from winter; although this winter was relatively mild, particularly in the South and, as a result, stockpiles remain elevated"
39,"Consistent with our strategic plan, we are securing high-quality revenue growth that complements our existing network"
40,We have developed a service product conducive to attracting new revenue and launch new customer focused initiatives designed to improve our customer experience and make it easier to do business with Norfolk Southern
41,"At the same time, we have a keen understanding of the capacity of our existing network and we'll work to balance growth in targeted areas with the needs of our customers"
42,"While leveraging the value of our service product, we will continue our initiatives to attain pricing in excess of rail inflation"
43,"As we have previously stated, we take a long-term view of our markets and pricing to yield sustainable shareholder value"
44,We will continue to work with our customers to understand their expectations and remain an integral part of their supply chain
45,"I will now turn it over to Mike, who will discuss our operational performance"
