,Sentences
0,"Thank you, Kevin, and good morning"
1,AMETEK had a solid fourth quarter
2,We delivered results that were in line with our expectations with strong operating performance
3,"Following a challenging start to 2016 that included difficult market conditions, we were able to deliver solid results in the second half of the year that were consistent with our guidance and expectations"
4,"As expected, market conditions stabilized in the fourth quarter and"
5,recent quarter trends reflect this stabilization
6,We are encouraged with these trends
7,I am also encouraged by our continued acquisition activity as we announced the acquisition of Rauland-Borg this morning
8,We are very excited to be acquiring Rauland-Borg given their strong niche position within the healthcare market and the outstanding leadership team that is joining AMETEK
9,I will provide more background on this acquisition in a moment
10,"But, first, let me provide the financial highlights for the quarter"
11,Please note that any references on this call to 2016 or 2015 financial results will be on an adjusted basis
12,I will discuss the fourth quarter 2016 charges in a moment
13,"Sales were in line with our expectations in the fourth quarter at $973 million, down 1.5% versus the fourth quarter of 2015."
14,"Organic sales were down 3.5%, acquisitions at 3% (03:00) and foreign currency was a 1% headwind in the quarter"
15,"Overall orders in the fourth quarter were up 1% and organic orders were down 1%, continuing an improving trend in organic orders for 2016."
16,"Operating income in the quarter was $212.7 million, and operating income margin was 21.9%"
17,"Diluted earnings per share were $0.58, down 8% over the last year's fourth quarter"
18,"Operating cash flow was excellent at $247 million in the quarter, up 24% over the prior year"
19,"This was a record level of operating cash flow, and it speaks to the strong operating performance across the company"
20,"For the full year 2016, sales were $3.8 billion, down 3% versus 2015."
21,Operating income was $841.4 million and full year operating margins were 21.9%
22,"Diluted earnings per share were $2.30, down 10% versus 2015."
23,"Now, turning to the individual operating groups; first, the Electronic Instruments Group"
24,"For the quarter, EIG reported sales of $616 million, down 2% versus last year's fourth quarter and in line with our expectations"
25,"Organic sales were down 6%, acquisitions contributed 5% and foreign currency was a 1% headwind"
26,"The solid acquisition growth was driven by the contributions of Brookfield, ESP/SurgeX, Nu Instruments, and HS Foils"
27,We are seeing solid results from these acquisitions as the teams have done a great job integrating these businesses into AMETEK
28,The organic sales decline in EIG was driven in large part by the weakness across our oil and gas markets
29,"Although, our oil and gas organic sales were down in the quarter, the year-over-year decline has moderated as conditions stabilized"
30,We expect conditions to remain largely stable across our oil and gas businesses in 2017.
31,EIG's operating income in the fourth quarter was $162.6 million and operating margins were a very strong 26.4%
32,"The Electromechanical Group reported overall sales of $356.9 million, down 1% versus the fourth quarter of 2015 with organic sales roughly flat versus the prior year"
33,Acquisitions contributed 1% and foreign currency was a 2% headwind for the quarter
34,We are seeing improved organic growth trends and good order input for these businesses
35,EMG operating income in the fourth quarter was $63 million with operating margins of 17.7%
36,"In order to better align and reposition our cost structure to support sustained sales and earnings growth, we have taken realignment actions in the fourth quarter"
37,These realignment actions totaled approximately $25.6 million
38,We expect a strong payback on these actions with annualized savings of $37 million with an approximate $16 million benefit in 2017.
39,We also took a $13.9 million non-cash charge in the fourth quarter related to the impairment of indefinite-lived intangibles
40,"This was not a write-off of goodwill, but was driven by the weak global macro environment and its impact on the value of certain product line, trademark and trade names"
41,"Combined, the total charge taken in the fourth quarter was $39.5 million or $0.11 per diluted share"
42,"Now, let me touch on some of the highlights from our growth strategies"
43,"Our four growth strategies of strategic acquisitions, new product development, global market expansion, and operational excellence have been and will be the key drivers of our success"
44,They're well engrained in our business and culture
45,We view these growth strategies as critical to long-term success of AMETEK
46,"First, let me touch on acquisitions"
47,We are very excited with the acquisition of Rauland-Borg
48,It's a great start to 2017 as we acquired an outstanding company with a strong leadership position in an attractive niche market
49,I would like to welcome the Rauland-Borg team to the AMETEK family
50,"Rauland is a leading global provider of mission-critical clinical communications and workflow solutions for hospitals, healthcare systems, and post-acute care facilities"
51,"In addition to their presence in the healthcare space, Rauland provides communication solutions to educational facilities"
52,They're a global leader with a premier brand name and a strong presence in their markets
53,"We expect continued strong growth for Rauland as the healthcare space continues its shift to value-based care and patient outcome improvement initiatives, both of which are key elements of Rauland-Borg's value proposition to their customers"
54,"We see attractive incremental growth opportunities by increasing its market share in international markets, expanding through additional acquisition opportunities and through leveraging our operational excellence capabilities"
55,Rauland was privately held with a distinguished 88-year history
56,"They're headquartered in Mount Prospect, Illinois"
57,Rauland has approximately $160 million in sales
58,The purchase price is $340 million plus a potential contingent payment of $30 million tied to achievement of certain milestones
59,This acquisition is an excellent example of our strategy to expand our footprint into attractive adjacent market segments
60,"Rauland provides us the opportunity to expand our medical technology exposure into a strong growth segment, while expanding our broad exposure to the medical market"
61,"With the acquisition of Rauland, the overall medical market exposure for AMETEK is roughly 13% of sales"
62,"Over the last 12 months, we have deployed approximately $730 million in capital on six acquisitions and we acquired approximately $300 million in sales"
63,We remain bullish on our acquisition pipeline and are excited to continue adding shareholder value through our proven acquisition capabilities
64,"Now, turning to new product development; we remain focused on investing in research, development and engineering in order to support the strong product and technology differentiation across our business"
65,"Additionally, we look to RD&E efforts as a key element in our organic growth initiative"
66,"In 2016, we spent roughly $200 million on RD&E or 5% of sales"
67,"In 2017, we expect to increase our investments in RD&E to approximately $215 million"
68,I'd like to highlight two of our recent new product introductions
69,"First, AMETEK Rotron recently introduced their SemiCool Precision Fans and Custom Cooling Systems for the high reliability cooling of semiconductor processes"
70,The SemiCool system offers precise temperature control in a compact package
71,"It was originally designed for critical military and aerospace applications, and has been expanded to serve critical semiconductor manufacturing processes"
72,"The system consists of compact, high reliability fans and optimized heat exchangers"
73,"It is designed to meet the needs of heat-intensive processes in the semiconductor production and is a departure from the tall industrial blowers, commonly used in semiconductor facilities"
74,The SemiCool system is compliant with semiconductor industry traceability and configuration control requirements
75,"AMETEK Programmable Power, a leader in programmable AC and DC power test solutions, introduced the new DC power supply for Sorensen family of DC power supplies"
76,The new Sorensen HPX series offers state-of-the-art features and technology in a smaller footprint than comparable DC power supplies
77,It delivers unsurpassed performance along with fast precise programmability
78,"AMETEK Programmable Power are used for the design, verification, testing, quality assurance and regulatory compliance of electrical and electronic products by customers in the computer, consumer electronics, industrial controls and aerospace and defense industries"
79,These are just two recent examples of the success of our research and development efforts
80,One way in which we measure the success of our RD&E efforts is through our vitality index
81,Our vitality index reflects the revenue from products introduced over the last three years
82,"In 2016, our vitality index was 24%, up slightly compared to 2015."
83,"Operational excellence continues to be an important driver of our success given its focus on cost and asset management, as well as its focus on process improvements impacting all areas of our business"
84,Our teams are making outstanding strides utilizing our expanded operational excellence tool kit to drive continued operating improvements in their businesses
85,"In 2016, we generated $130 million in our total operational excellence savings"
86,"Our operational excellence activities include lean manufacturing, global sourcing, strategic procurement, value analysis, and value engineering, designed for Six Sigma and strategic cost effective manufacturing initiatives"
87,"Additionally, our activities include various tools that are focused on the frontend of our businesses to support improved organic growth"
88,"We are continuing to expand our average in this area across all of our businesses, which we believe will yield improved long-term organic growth"
89,Now turning to our outlook for 2017.
90,Market conditions are improved from this time last year
91,The most challenging markets from 2016 have stabilized
92,"We are realigning our cost structure, while continuing to invest appropriately in important growth areas"
93,Our operational capabilities and cash flow generation remain unquestioned and we continue to identify and close attractive acquisition opportunities
94,"Although we will be appropriately cautious as we start the year, we're excited to return to sales and earnings growth in 2017."
95,"As a result, we are anticipating overall sales to be up mid-single digits on a percentage basis from 2016."
96,Organic sales are expected to be up low-single digits from 2016.
97,"Earnings for 2017 are expected to be in the range of $2.34 to $2.46 per diluted share, up 2% to 7% over 2016."
98,"For the first quarter of 2017, we are expecting overall sales to be roughly flat, with organic sales down low-single digits"
99,"We are expecting first quarter diluted earnings per share to be in the range of $0.55 to $0.57, flat to down 4% from 2016's first quarter"
100,"In summary, we delivered solid results in the fourth quarter, and our business is stabilizing"
101,"We continued to aggressively manage our business for success in the short-term, while ensuring we are investing appropriately for the long-term"
102,Our strong balance sheet and significant cash flow generation provides us with plenty of liquidity to operate the business and pursue our acquisition strategy
103,"We have a talented and experienced management team, and we see tremendous opportunity to drive improved performance through the expansion of our operational excellence tools"
104,I am excited for the future of AMETEK and believe we are well-positioned to drive strong growth
105,"We asked a lot of our teams in 2016, and as usual, they stepped up and delivered"
106,I want to recognize the efforts of all our employees and thank them for their hard work
107,"I'll now turn it over to Bill Burke, who will cover some of the financial details for the quarter and the year, and then, we'll be glad to take your questions"
108,The stabilization comment was really related to 2016.
109,And we had real weakness in our oil and gas and our metals business
110,"And as we spoke to in the last couple of quarters, we saw them stabilizing, and is charting out just as we had predicted"
111,"So, we're feeling, this time last year, we're feeling a lot of uncertainty about those two markets"
112,But we're feeling significantly different this year
113,"We're feeling more positive, because we think our footing is on a solid ground, and those businesses sequentially have stabilized"
114,We also feel good about the continuing organic orders growth in the business
115,"I mean, when you look at the organic orders, they've slowly improved each quarter throughout 2016, and the fourth quarter of 2016 our organic orders were minus 1%, and our total orders was plus 1%"
116,So we're feeling really good about that also
117,So those are a couple of factors looking at orders and looking at our markets that make us feel much more positive going into 2017 than we were going into 2016.
118,We think we have a solid return for the deal
119,"We're very excited to acquire Rauland, as I mentioned"
120,The market has strong growth characteristics
