,Sentences
0,"I have a few opening remarks, starting with the first quarter highlights"
1,And then we'll move on to questions
2,"During my remarks, I'll be referring to the web slides that we issued earlier this morning"
3,If everyone would turn to page 3.
4,"We are pleased with the solid performance the team delivered in the first quarter with bookings, sales and EPS better than our expectations"
5,"After this good start, we're raising our full year outlook for all three of these measures, which I'll discuss further in just a few minutes"
6,"We had solid bookings in the first quarter of $5.7 billion and sales in the quarter were $6 billion, up 3.4%, led by our IDS and SAS businesses"
7,Our EPS from continuing operations was $1.73 which I'll give a little more color on in just a moment
8,"During the quarter, the company repurchased 2.7 million shares of common stock for $400 million"
9,"And as a reminder, effective January 1, 2017, we adopted the new revenue recognition standard"
10,The 2016 results have been recast to reflect this change
11,Turning now to page 4.
12,Let me start by providing some detail on our first quarter results
13,"Company bookings for the first quarter were $5.7 billion, which were ahead of our expectations and down slightly from the same period last year"
14,"And on a trailing four quarter basis, our total book-to-bill ratio is 1.12."
15,"International awards represented 33% of the total bookings, an increase of approximately 14% over last year's first quarter"
16,"A couple of key bookings in the first quarter included the $1 billion award for the upgraded early warning radar for Qatar at IDS, $256 million for active electronically scanned array radars at SAS, and at missiles over $200 million on AIM-9X Sidewinder short-range air-to-air missiles"
17,"Backlog at the end of the first quarter was $36.1 billion, an increase of approximately $1.9 billion or 5.5% compared to the first quarter 2016."
18,It's worth noting that approximately 41% of our backlog is comprised of international programs
19,We now move to page 5.
20,"As I just mentioned, for the first quarter 2017, sales were higher than the guidance we set in January"
21,Sales were particularly strong at both IDS and at SAS
22,We expect sales for the company to increase throughout the year with a strong second half driven by our bookings over the past several quarters
23,Looking now at sales by business
24,IDS had first quarter net sales of $1.4 billion
25,The increase from Q1 2016 was primarily driven by higher sales on an international early warning radar program
26,We expect IDS sales to increase through the year as some of our larger international programs continue to ramp up
27,"In the first quarter, IIS had net sales of $1.5 billion"
28,"Compared with the same quarter last year the change, as expected, was primarily due to lower net sales on an international classified program which substantially completed in 2016."
29,"Missile Systems had net sales of $1.8 billion, up slightly compared with the same period last year"
30,SAS had net sales of $1.6 billion
31,Higher sales on electronic warfare systems program contributed to the 8% increase versus last year
32,"And for Forcepoint, sales were up about 4% in the quarter"
33,"Moving ahead to page 6, let me spend a few minutes talking about our margins"
34,We delivered strong margin performance in the quarter
35,"Our operating margin was 12.4% for the total company, up 180 basis points, and 11.8% on a business segment basis, an increase of 160 basis points"
36,Margin improvement in the first quarter of 2017 was driven by favorable program mix with some of our largest international awards progressing through their lifecycle
37,"And, as a reminder, in the first quarter of 2016, at IDS, we had a $36 million unfavorable program adjustment that impacted their margins"
38,"At Forcepoint, as expected, the first quarter 2017 operating margin was down for the quarter"
39,This is due to the internal investment to support Forcepoint's long-term growth that we discussed on the earnings call in January
40,"We remain focused on margin improvement going forward and see our business segment margins in the 12.4% to 12.6% range for the full year, consistent with the guidance we laid out in January"
41,We also see our margin improving as we move throughout the year
42,Turning now to page 7.
43,First quarter 2017
44,EPS of $1.73 was up 21% from last year's first quarter and was better than expected
45,This year-over-year increase was largely driven by higher volume and margin expansion
46,"On page 8, as I mentioned earlier, we are updating the company's financial outlook for 2017 to reflect our improved performance to-date"
47,"We're increasing our full year 2017 net sales range by $100 million, which favorably impact EPS by about $0.04."
48,This increase is driven by higher expected sales at our Missile Systems business
49,We now expect net sales to be in the range of between $24.9 billion and $25.4 billion
50,"For the year, we expect sales to be up 3% to 5% from 2016."
51,"Earlier this month, we gave notice to redeem $591 million in notes that were due in March and December of 2018."
52,"As a result, in the second quarter of 2017, we expect to record a non-operating charge associated with the make-whole provision related to the early retirement of debt"
53,This charge of approximately $40 million pre-tax or $26 million after-tax based upon current market conditions impacts EPS by $0.09 and has been included in our updated EPS guidance
54,We're also reducing the range of our interest expense to be between $196 million and $201 million to reflect this early retirement of debt
55,This is expected to reduce our interest expense primarily in both the third and fourth quarters worth about $0.04 to EPS compared to our prior guidance
56,"We have slightly lowered our effective tax rate to reflect the improved benefit associated with stock-based compensation and various other items, which in total is worth about $0.06 for the full year"
57,We now expect our full year effective tax rate to be approximately 31%
58,"Looking at our EPS guidance, we exceeded the high-end of our guidance in the first quarter by $0.18."
59,"For the year, due to the strong first quarter operating performance, we are raising guidance by $0.05 after absorbing a net $0.05 financing charge that was not in our prior guidance"
60,The remaining $0.08 is due to timing within the year
61,"And as a result, we now expect our full year EPS to be in a range of between $7.25 and $7.40."
62,"As I discussed earlier, we repurchased 2.7 million shares of common stock for $400 million in the quarter and continue to see our diluted share count in the range of between 291 million and 293 million shares for 2017, a 2% reduction at the midpoint of the range"
63,Operating cash flow in the first quarter was essentially in line with our prior expectations and was slightly impacted by the higher sales we saw in the first quarter
64,We continue to see our full year 2017 operating cash flow outlook between $2.8 billion and $3.1 billion
65,"And, as you can see on page 9, we've included guidance by business, which reflects the higher net sales at Missile Systems that I mentioned earlier"
66,"Before moving on to page 10, as Tom mentioned earlier, we're now raising our full year"
67,2017 bookings outlook to be between $25.5 billion and $26.5 billion
68,This $500 million increase is driven by demand from a broad base of domestic and international customers
69,"On page 10, we provided you with our outlook for the second quarter of 2017."
70,"As we mentioned on our last call, we still expect the cadence for the balance of 2017 to play out similar to 2016 with sales, EPS and operating cash flow ramping up in the second half of the year"
71,I want to point out that we expect second quarter sales to be in a range of $6.05 billion to $6.2 billion and EPS from continuing operations is expected to be in a range of $1.67 to $1.71.
72,"It's important to note that we expect the tax rate to be approximately 29.5% in the quarter, lower than the full year, primarily due to the timing of the benefit associated with stock-based compensation"
73,"Again, I want to reiterate that our second quarter EPS outlook includes an estimated unfavorable $40 million pre-tax or $0.09 EPS impact to non-operating income associated with the early retirement of debt"
74,This charge will be recorded in other income and expense
75,"Before concluding, I'd like to spend a minute on our balanced capital deployment strategy"
76,"As we said on the call in January, we expect the full year 2017 share buyback to approximate 2016's levels"
77,"And as mentioned earlier, we recently raised the dividend by 8.9%"
78,"We continue to expect to generate strong free cash flow for the year and target returning approximately 80% of free cash flow to shareholders, while maintaining a strong balance sheet"
79,"In summary, we saw a good performance in the first quarter"
80,"Our bookings were strong, sales and EPS from continuing operations were higher than the guidance we set in January and our operating cash flow remains on track for the year"
81,"With that, Tom and I will now open the call up for questions"
82,Question-and-Answer Session
83,"And Tom or David, I'd just add the following from a big Patriot point of view with IDS"
84,A lot of talk about their margins over the last couple years
85,"I think as we closed out the back half of 2016, we saw the margins improving there as we had indicated they would"
86,They are off to a solid start this year with regard to their Q1 margin
87,The rate they achieved in the quarter is just below the guidance for the year and they had strong sales
88,The margin â€
89,"“ they did exceed in Q1, exceeded our expectations, primarily due to the earlier timing on some program improvements partly related to the mix"
90,"And when we look at the full year, at IDS, we expect to see margins improve a bit more because of the mix that you referred to and increased productivity"
91,"Recall as well that, in 2016, IDS did have the exit from the business venture"
92,"So when you look at IDS, excluding the impact, we would expect to see about 100 basis points of margin expansion that's reflected in our guidance for the year compared to last year normalized for the business exit"
93,And we're pleased with the track that the business is on
94,"Hi, Rob"
95,"And I think, Rob, just to kind of maybe complete and pile on a little bit what Tom said"
96,"From a margin perspective, the quarter was a little ahead of our expectations"
97,It was at the high-end of our guidance for the year
98,"One thing I would say the Q2 margin we do expect it to be down slightly from Q1, probably in the mid-single-digits, driven by a combination of some seasonality as well as, as I referred to in my opening comments,"
99,the timing of the investment that we see at the business there
100,"So, I think that kind of sums up Forcepoint"
101,"Last year, Sam, our Navy business in total was about 18% of our total revenue"
102,Yeah
