,Sentences
0,"Thanks, Ed"
1,"Let’s start with Slide number 3, and if you look at our start to 2017, it was better than expected with revenue of 12% to a $1.88 billion and core EPS of 2% to $3.91."
2,"Both exceeded guidance for the first quarter, which is a very good start"
3,Adjusted EBITDA net was flat at $440 million compared to the first quarter of 2016.
4,A $72 million reserve billed at Card Services and a $17 million decrease in adjusted EBITDA at AIR MILES due to the breakage reset at the end of 2016 dampen the growth rate for the quarter
5,As delinquency trends moderate over the course of 2017 consistent with a wedge the quarterly reserve billed will moderate while the year-over-year hole in AIR MILES adjusted EBITDA should close this program changes or implemented over the course of 2017.
6,"Starting the year, we knew we need to deliver on three major assertions"
7,"First, that Epsilon could return to positive revenue in adjusted EBITDA growth and that we could stabilize the technology platform offering"
8,We would say we’re on track; especially I view it as very strong Q1.
9,"Second, the credit normalization will conclude by the end of 2017 with a check as we’re definitely tracking to the wedge on Slide 11."
10,"Third, that we can retool the AIR MILES model to replace loss to EBITDA from the breakage reset"
11,"We’d say that still in the process, but we do expect EBITDA margins to increase appreciably especially in the back half of 2017."
12,"Turning to capital allocation, we were active with our repurchase program during the first quarter, spending $415 million of the $500 million board authorization to acquire 1.7 million shares"
13,Let’s go to the next slide and talk about LoyaltyOne
14,"We’ll start with AIR MILES, and AIR MILES revenue decreased 6% to $181 million for the first quarter of 2017."
15,The decrease is largely due to a 4% decline in AIR MILES redeemed which was expected given the elevated redemption activity in 2016.
16,The burn rate which were miles redeemed divided by miles issued was still elevated during the first quarter of 2017 due to a backlog that carried over from 2016.
17,But we expect it to normalize at about a 78% burn rates for full year 2017.
18,AIR MILES adjusted EBITDA decreased 32% to $35 million or a 20% EBITDA margin
19,"The decrease was primarily due to the lower breakage rate entering 2017, as you recall it’s now 20% versus"
20,historically it was 26% and that knocks about one cent or one penny off profitability per mile redeemed
21,This is the whole we’ve talked about before
22,We are focused primarily on lowering the cost per mile redeemed by negotiating better vendor pricing and we started to see results in March
23,"From a collector standpoint, our active collector statistics overall are down from last year but on par with 2015 levels"
24,"Our promotions in market such as a recently completed cruise promotion where every mile earned during the qualifying period was an entry into one of 1,300 cruise packages are stimulating issuance per transaction which is positive news"
25,BrandLoyalty revenue and adjusted EBITDA decreased 6% to $152 million and 14% to $24 million respectively compared to the first quarter of 2016.
26,The declines are largely due to program timing between years as well as unfavorable FX rates been a 3-point drag on both
27,"There’s really nothing new to report on the North American expansion effort at this time, but there were several high potentials for 2017."
28,Let’s flip to the next slide and discuss Epsilon
29,"It’s the first quarter in some time that I actually enjoy talking about the Epsilon results, as we started the year very strongly with revenue up 7%, adjusted EBITDA up 5% a very nice flow through the top line growth to adjusted EBITDA"
30,And there was a better balance of revenue growth in the key product categories than we’ve seen in some time
31,"Epsilon agency, auto and CRM were all at double digits with the CRM"
32,/Direct at a robust 47%
33,"Data and affiliate product offerings increased in low single-digit range, to acknowledge in your platform which is about 25% of Epsilon"
34,"’s revenue decreased 7% which was a sequential improvement to the minus 13% in Q1 of 2016 – Q4 of 2016, sorry"
35,This offering turn quickly in 2016 as growth rates went from plus 5% growth in Q1 to flat in Q2 to minus 4% in Q3 and then minus 13% in Q4.
36,"The change in 2016 was due to the loss of a few key clients midyear, importantly the client base has since been very stable"
37,Lastly Conversant Agency was down 28% compared to the first quarter of 2016.
38,"This offering has been a consistent drag now for about nine quarters, but it’s now reaching a level where at less than 5% of Epsilon’s revenue, it appears to be stabilizing"
39,Let’s turn to Slide 6 and talk about Card Services
40,"Revenue increased 22%, just slightly over $1 billion for the first quarter of 2017 driven by strong gross yields which increased 80 bps compared to first quarter 2016."
41,Operating expenses increased only 3% to $360 million for the first quarter and expressed as a percentage of average card receivables decline to 120 basis points compared to the first quarter of 2016 that is a very strong start to the year in terms of expense leveraging
42,"Adjusted EBITDA net increased 8% to $331 million for the first quarter of 2017, despite a $72 million billed allowance for the loan losses and as we talked about before that number should drop in Q2 and Q3."
43,Credit sales increased 6% to $6.6 billion for the first quarter aided by tender share gains to about 100 basis points
44,Over one-third of credit sales for the quarter were through digital channels reflecting the change in retail landscape
45,Web mobile applications increased 13% while traditional channel applications such as in-store increased 6% during the quarter
46,Web mobile applications now count for over 30% of all applications
47,"Recognizing the shift to digital sales, we recently introduced a Frictionless mobile acquisition capability which reduces the application process to only a few keystrokes reducing the abandonment rate of over 95%"
48,These capabilities will allow us to continue to add etailers such as Wayfair and its clients
49,"Lastly to clarify the topic of raise in interest rates, yes the benefits Card Services made interest margin"
50,"The APR we charged is variable rate tied to primary, an increase in prime rate will reset the APR to the card holder within 2 billion cycles"
51,Conversely funding costs which are about 70% fixed rate will reset over a two-year period
52,"Now with that, I’ll turn it over to Ed"
53,It’s a great question David
54,"Again, that’s primarily focused around the Epsilon division"
55,We are not doing any off-shoring with Card Services
56,"You’re right, we ended last year with about 1,000 associates in India"
57,"We’re now up to about 1,300, I believe"
58,The target will be to continue to grow that within the Epsilon division
59,I would not expect to see any EBITDA margin expansion
60,"Right at the moment from it, what it does allow us to do, David, is be more price competitive on that core Tech Platform offering that we have,"
61,"where, as Ed talked about, we’ve seen some pressure coming through from some SaaS products and cloud based"
62,"So what I’m looking for is to allow us to really grow the top line, sustain EBITDA margins but not necessarily be incremental to EBITDA margins until at a future day"
63,"On the reserve side, Darrin, the reserve was 6.6% in reservable AR at 12 – sorry, at March 31."
64,"What I would expect is the provision build,"
65,"that reserve build, which was $72 million in Q1, should drop probably below $50 million Q2 – below $50 million Q3."
66,Q4 is really going to come down to growth and whether we see any type of bulk acquisition coming through
67,So I think that your question’s right
68,"Based on the trends we’re seeing, should it be lower than 6.6% at year-end?"
69,"I’d say based on trends now, that would be an accurate assumption"
70,"And Darrin, the only thing I’d add on the cost-to-mile, the reason we’re attacking the cost-to-mile is it does not reduce the value proposition to the collector"
