,Sentences
0,Good afternoon
1,and thank you for joining our fourth quarter '16 and 2016 earnings conference call
2,"For any of you who missed the release, you can find it on our Web site at ti"
3,com/
4,ir
5,"This call is being broadcast live over the Web, and can be accessed through our Web site"
6,A replay will be available through the Web
7,This call will include forward-looking statements that involve risks and uncertainties that could cause
8,TI’s results to differ materially from managements’ current expectations
9,"We encourage you to review the notice regarding forward-looking statements contained in the earnings release published today, as well as TI’s most recent SEC filings for a more complete description"
10,"As usual, Kevin March, TI's Chief Financial Officer is with me today"
11,"Also with me is Rafael Lizardi, who will become our Chief Financial Officer, February 1st"
12,"Rafael joined TI in 2001, and was named Vice President in 2010, followed by Corporate Controller in 2012."
13,He holds a Bachelors degree in Electrical Engineering from the U.S
14,"Military Academy of West Point, and Masters in Business of Administration from Stanford University"
15,"As you know, Kevin, who has been our CFO for 13 years, plans to retire later this year"
16,"During his tenure as CFO, TI's free cash flow per share has grown in average of 13% annually"
17,"Our dividend has increased by a factor of 24%, and our share count has been reduced by 42%"
18,We’ve all benefitted and learned a lot from his disciplined financial management and his commitment to ensure that owners of TI's shares get a good return on their investment
19,Kevin will continue to be with TI until October 2017 to transition his duties between himself and Rafael
20,"I don’t want to get too sentimental, but as this is Kevin's final earnings call, I want to say what a pleasure"
21,it's been for me to know and to work with him
22,TI is clearly a better Company because of his leadership
23,I will say he has an outstanding successor
24,"I worked with Rafael for the past decade, and look forward to continue to work with him in his new role as CFO"
25,"With that, before I review the quarter, let me provide some information that’s important to calendars"
26,We plan to hold a call to update our capital management strategy on February 8th at 10:00 AM Central time
27,"Similar to what we've done in the past, Rafael and I will provide some insight into our strategy"
28,"In today's earnings call, Rafael, will cover the capital management portion of our prepared remarks and Kevin and I will cover the rest"
29,"Now, let's start with the quick summary of our financial results"
30,"Revenue for the fourth quarter increased 7% from a year-ago, as demand for our products remained strong in the automotive market"
31,The improvement we saw in the third quarter in the industrial market continues
32,Demand in personal electronics market was down slightly from a year-ago
33,I'll elaborate more on our end markets in a few moments
34,"In our core businesses, Analog revenue grew 10% and Embedded Processing grew 6% compared with the same quarter a year ago"
35,Operating margin increased in both businesses
36,"Earnings per share were $1.02, and included $0.14 for items that were not in our original guidance for the quarter"
37,"With that back-drop, I will now provide details on our performance, which we believe continues to be representative of the ongoing strength of TIs business model"
38,"In the fourth quarter, our cash flow from operations was $1.4 billion"
39,"We believe that free cash flow growth, especially on a per share basis, is most important to maximizing shareholder value in the long-term"
40,"Free cash flow for the trailing 12-months period was $4.1 billion, up 6% from a year ago"
41,"Free cash flow margin was 30.5% of revenue, up from 29.6% a year ago"
42,"We continue to benefit from an improved product portfolio that is long-lived and diverse, and the efficiency of our manufacturing strategy, which includes our growing 300 millimeter Analog output and the opportunistic purchases of assets ahead of demand"
43,We also believe that free cash flow will be valued only if it's productively invested in the business or returned to shareholders
44,"In 2016, we returned $3.8 billion of cash to owners through a combination of dividends and repurchases"
45,"Turning to our segments, Analog revenue grew 10% from the year ago quarter"
46,"Revenue increased due to power management, high-performance Analog, and Silicon Valley Analog"
47,High-volume Analog in logic was about even
48,Embedded Processing increased 6% from the year ago quarter due to processors and micro-controllers
49,Connectivity also grew
50,"In our other segment, revenues declined 9% from a year ago quarter due to royalties and custom ASIC products"
51,DLP products and calculators were about even
52,"For the year, in total, Analog was up 2% and Embedded was up 8%"
53,"Combined, they grew 4% on broad-based growth and were 86% of TI’s revenue for the year"
54,"We’ve recently simplified the product lines inside our two business segments, Analog and Embedded"
55,"To align by product categories, our customers think about"
56,"Making it easier for customers to search and select products is becoming increasingly important in all of our markets, but particularly in industrial"
57,Analog is now comprised of three product lines instead of four
58,"These are power, signal chain and high-volume Analog in logic"
59,Embedded goes from three product lines to two
60,"Connected MCU, which merges connectivity and micro-controllers and processors, which is essentially unchanged"
61,All of these changes are at the product line levels
62,Nothing changes at the segment level
63,"To help you understand this structure, for 2016 within our Analog business, power would have been about 45% of Analog revenue, signal chain would have been about 35% and high volume in Analog and logic would have been the remaining 20%"
64,"Inside our embedded business, connected MCU would have been about 55% of embedded revenue with processors comprising the remaining 45%"
65,"Starting in our first quarter '17 earnings call, we’ll use these product lines in describing the performance of our business segments"
66,"Now, let me describe our performance by end-market for 2016."
