,Sentences
0,"Thank you, Warren, and good morning everybody"
1,And this is Warren's first call and as you noticed in his first call he's made the first change of changing nomenclature from processed to switch
2,So welcome to the place
3,Our business continues to perform well
4,We're very pleased to have delivered a strong result for the year driven by solid execution of our strategy
5,"For the quarter, our net revenue growth was 10%, EPS growth 7% or 31% EPS when you normalize for taxes"
6,"And what those numbers mean for the full year of 2016 is we saw net revenue growth of 13% and EPS growth of 11%, or 19% when normalized for taxes"
7,We continue to see bright spots as well as some areas of concern in the global economy in the US
8,Post-election optimism remains relatively high
9,"Consumer confidence, unemployment, wages all seem to be holding steady"
10,It's still too early to tell what impact any new policy proposals might have on the US or other economies
11,"But like all of you, we're expecting to see initiatives around taxation, regulation, infrastructure spending and trade"
12,"And in fact on regulation, you've all seen the recent executive order talking about taking out two regulations for every one proposed"
13,"Turning to Europe, the economic recovery is persistent in many markets throughout the prior year, throughout 2016, led by Germany"
14,And the prospects for this coming year of 2017 seem encouraging as economic sentiment and unemployment continue to improve
15,The UK appears to be stable
16,"We're seeing continued growth in travel to the country as a result of the weaker pound, and it's going to take a few years obviously to work through the specifics of how Brexit is implemented"
17,"So, we remain watchful of the implications of that on the UK and broadly on the EU."
18,"In Asia, we remain cautious, largely as a result of the prolonged slowdown in China"
19,"In India, the government has recently implemented a plan to address its parallel economy and to help drive the shift from cash to electronic forms of payment"
20,"Given the heavy reliance on cash in that economy, this is expected to soften consumer spending in the short term, but could well fuel economic growth and modernize the payment system in the long term"
21,"In Australia, both consumer and business confidence remain weak"
22,While Brazil's economy appears to be emerging slowly from a deep recession
23,"The road to recovery for Brazil is expected to be long, as there is still political uncertainty"
24,"So with that as the backdrop, what are we doing is to continue to focus on executing our strategy and growing our business"
25,We're seeing double digit volume and transaction growth across most of our markets
26,We're continuing to win deals by leveraging our service offerings
27,"On the legal front, we received positive news yesterday regarding the judgment on our case for ten retailers in the United Kingdom representing approximately 40% of our existing damages exposure"
28,"We're delighted that the UK court found that Mastercard's interchange fees do not restrict competition, and actually are necessary for the functioning of the payment system"
29,"So finally, on the legal side, still let me provide you with a brief update about our planned acquisition of VocaLink"
