,Sentences
0,"Thank you, Hikmet"
1,First quarter reported revenues of $1.3 billion were flat or increased 3% on a constant currency basis compared to the prior-year period
2,"The impact of currency translation, net of hedge benefits, reduced first quarter revenue by approximately $30 million compared to the prior year"
3,"In the Consumer-to-Consumer segment, revenues were flat in the quarter or increased 2% constant currency, while transactions grew 2%"
4,C2C constant currency revenue benefited from strong growth in westernunion
5,"com, while geographically growth was driven by Latin America, North America and Europe and CIS regions"
6,"Total C2C cross-border principal increased 1% or 2% on a constant currency basis, while principal per transaction declined 2% or 1% in constant currency terms"
7,The 1% cross-border principal increase was an improvement from the 1.5% decline we reported for the 2016 full year
8,"Last month, the World Bank updated its cross-border remittance principal estimates, and its data indicates the overall market declined 1.2% in 2016, following a 2.7% decline in 2015."
9,"Factors cited by the World Bank for the decline last year included low oil prices, weak economies in the Gulf states and Russia, reduced flows from Europe to Africa and the translation impact of the stronger U.S"
10,dollar
11,"The World Bank is projecting an improvement in 2017, driven by stronger global economic outlook"
12,"Returning to the first quarter results, the spread between C2C transaction growth and revenue growth in the quarter was 2 percentage points, including a negative 2% impact from currency"
13,"Mix had a negative impact of approximately 2% in the quarter, while pricing had a positive impact of approximately 2%, primarily driven by price increases implemented last year, and that remained in place"
14,We continue to view the current pricing environment as stable
15,"Turning to the regions, we implemented a new regional structure this quarter in our C2C segment due to some leadership and organizational changes"
16,"Changes include a few modifications in the country composition of the segments by geographic regions, which we detailed in an 8-K we published last week and are also available in our 10-Q"
17,"In addition, we have changed the methodology of our regional reporting to allocate 100% of revenues to the send region rather than our previous practice of splitting the revenues 50-50 based on the region in which the money was originated and the region in which it was received"
18,"We believe this new methodology provides you with a better understanding of where our business is originated around the world, and how economic trends and other macro events may affect our results"
19,We have provided the 2016 historical quarterly regional results using this method in the filings I just mentioned
20,"So, turning to the regions, regional results for the first quarter, I'll be referring to constant currency movements as I discuss individual country contributions to the regions' results"
21,"North America again generated good growth in the quarter with revenue increasing 3% or 4% on a constant currency basis, while transactions grew 5%"
22,"outbound, particularly to Latin American countries, continue to be a strong grower"
23,"to Mexico business increased, although growth trends were not as good as the very strong results we delivered in the fourth quarter"
24,The strengthening of the Mexican peso likely contributed to a slowdown in the market growth for the quarter
25,"However, our Mexico business did continue to grow faster than the market based on the latest Banco de México principal and transaction data for the first quarter"
26,"domestic money transfer revenue was somewhat softer, primarily due to the impact of some price decreases we implemented in parts of the market in the second half of last year"
27,"In the Europe and CIS region, revenue declined 1% or increased 4% on a constant currency basis, while transactions increased 8%"
28,"Revenue growth in the region is consistent with the fourth quarter, while transactions benefited from growth of lower-priced transactions in Russia"
29,"In the Middle East, Africa and South Asia region, revenue declined 13% or 10% constant currency, and transactions were down 15% as low oil prices continued to negatively affect key send markets"
30,The regions' results were also impacted by reduced sends from these countries into India
31,Total inbound business to India was down just over 20% in the quarter
32,"That compared to the 30% revenue decrease we saw in November and December following the government demonetization actions, and we did see month-by-month improvement in the trends during the quarter"
33,"In the Asia-Pacific region, revenue was down 2% or 1% constant currency, while transactions decreased 2%"
34,Business originating in the Latin America and Caribbean region was very strong
35,"Revenue grew 26% or 25% constant currency, while transactions grew 17%, led by Argentina and several other markets"
36,"A combination of strong economic performance and currencies, market reforms, previous pricing actions and marketing programs helped drive the regions growth"
37,com's C2C revenue continued its strong performance trend with revenue increasing 26% or 28% constant currency on 27% transaction growth
38,"com represented 9% of total C2C revenue in the quarter, up from 7% in the first quarter of last year"
39,"In the Consumer-to-Business segment, revenue increased 8% or 10% on a constant currency basis"
40,Constant currency revenue growth continued to be driven by the Argentina walk-in and U.S
41,"electronic businesses, which were partially offset by declines in U.S"
42,cash walk-in
43,"Business Solutions revenues declined 6% or 3% constant currency, including a negative 3 percentage point impact from the loss of XE"
44,com business
45,"Revenues were also impacted by a decline in sales of hedging products, partially due to lower FX volatility in some markets"
46,"Geographically, good growth in Europe was offset by declines in North America and Asia-Pacific"
47,"Turning to margins and profitability, the consolidated operating margin in the quarter was 18.4%"
48,"Excluding the impact of costs related to the WU Way transformation program, adjusted operating margin was 19.5% in the quarter, which compares to 19.9% in the prior year period"
49,"The adjusted margin decline was driven by the impact of foreign exchange and customer and funding mix in C2B, partially offset by benefits from timing of marketing spend"
50,"Foreign exchange hedges in the quarter had a positive impact of $7 million, down from a benefit of $15 million in the first quarter of 2016."
51,We continue to expect approximately $25 million in hedge benefits for the full year compared to $48 million of benefit in 2016.
52,"In total, currency negatively impacted operating profit by approximately $15 million in the quarter compared to the first quarter of last year"
53,"Compliance expense was 3.7% of revenue for this first quarter, and we still expect to be in the higher end of the 3.5% to 4% of revenues range for the full year"
54,"We recorded $14 million of WU Way expenses in the quarter, while expected savings are weighted more towards the second half of the year"
55,EBITDA margin was 23.5%
56,"Adjusted EBITDA margin, excluding WU Way expenses, was 24.6% compared to 25% in the prior year period"
57,The decline was due to the same factors that affected our operating margin
58,The effective tax rate in the quarter was 24.1%
59,"Excluding the impact of WU Way-related expenses, the adjusted tax rate was 24.8%, which compares to 14.6% in the prior-year period"
60,"The higher tax rate in the quarter was due to the impact of changes in the internal ownership structure of certain of the company's international subsidiaries, which were implemented to help address upcoming regulatory changes in Europe"
61,"The first quarter negative impact is expected to be largely offset by lower taxes of a comparable amount over the remainder of the year, resulting from the structural changes"
62,The GAAP earnings per share of $0.33 in the first quarter includes a negative $0.02 impact from the WU Way-related expenses
63,"Excluding these expenses, adjusted earnings per share of $0.35 compares to $0.37 in the first quarter of last year with the decline primarily driven by the higher tax rate"
64,"The C2C margin was 22.4%, which compares to 22.7% in the prior year period, has a negative impact of foreign exchange and offset by benefits from timing of marketing spend"
65,The Consumer-to-Business operating margin was 12.2% in the quarter compared to 14.6% in the prior year
66,The year-over-year margin decline was primarily due to customer and funding mix in the U.S
67,"electronic business, including increased credit card usage, although the margin improved substantially relative to the fourth quarter"
68,Business Solutions operating profit margin was 2.5% in the quarter compared to 2.4% in the prior year period
69,Depreciation and amortization for Business Solutions was approximately $11 million in the current quarter compared to $13 million in the prior year period
70,"The Business Solutions EBITDA margin was 13.7%, which compare to 15.1% in the first quarter of 2016 with the decline primarily caused by higher technology expense"
71,Turning to our cash flow and balance sheet in the first quarter
72,"Cash flow from operating activities was $86 million, which includes $151 million of payments related to the settlement with the Federal and state governments announced in January, and approximately $19 million of WU Way-related payments"
73,"Excluding these items, cash flow from operating activities was $256 million in the quarter"
74,The remaining $440 million of legal settlement payments will be made in the second quarter
75,Capital expenditures were $26 million in the first quarter
76,"At the end of the quarter, we had debt of $3.5 billion and cash of $1.3 billion with approximately half of the cash held by United States entities"
77,"During the quarter, we issued $400 million of five-year notes with a coupon of 3.6%"
78,"We also returned $308 million to shareholders, including $83 million in dividend and $225 million of share repurchases, which equated to approximately 11 million shares"
79,"The outstanding share count at quarter end was 472 million shares, and we had $1.2 billion remaining under our share repurchase authorization"
80,"Based on the first quarter results and our recent business trends, we are affirming our full year outlook"
81,We expect GAAP revenue to be flat to down low-single digits with constant currency revenue increasing in the low-single digits
82,"GAAP operating margins are expected to be approximately 18% and adjusted operating margin approximately 20%, excluding approximately $100 million of WU Way-related expenses"
83,"Our outlook include savings of approximately $20 million from deficiency actions included in the WU Way initiatives in 2017, and we expect approximately $25 million of additional savings in 2018."
84,"In addition to the impact from the subsidiary ownership structure, we also expect other discrete tax benefits in the fourth quarter, which we're anticipated in our original outlook"
85,"For the full year, the GAAP effective tax rate is still projected to be approximately 11%, while the adjusted rate is expected to be approximately 13%"
