,Sentences
0,All right
1,"Thanks, Jerry and thanks to all of you for joining us"
2,We're pleased with our performance in our third fiscal quarter
3,"As you know, this is our largest quarter of the year and we successfully delivered strong financial results in a complicated tax season"
4,"Exiting the quarter, our Consumer Tax revenue was up 9% year-to-date and is on track to finish at the high end of our guidance range for the full fiscal year"
5,We're also driving continued momentum in our Small Business franchise with QuickBooks Online subscriber growth accelerating to 59% and over 2.2 million subscribers which is above the upper end of the target we had established for the full fiscal year
6,"As a result, we're raising our outlook for QBO subscribers to $2.3 million"
7,We're raising our full year revenue guidance and we're tightening the EPS range to the high end
8,"All in all, we're on track to deliver another good year"
9,"With that overview, let me click down into the drivers of our performance in the third quarter, beginning with our tax results"
10,"This tax season proved to be eventful from beginning to end, but with the late start to the tax filing compared to prior years, a renewed competitive environment and a free category, a new IRS requirement designed to reduce fraud"
11,The combination of these factors were reflected in the 4 drivers of the tax business that we discussed with you on a regular basis
12,The first driver is overall growth in the number of tax returns filed with the IRS
13,"The latest IRS data indicate that total returns are down slightly, below the 0% to 1% growth that we have forecasted"
14,"If this trend plays out for the remainder of the tax filing year, it will be the slowest growth in total tax return since the year 2013."
15,The second driver is the percentage of returns filed using do-it-yourself software
16,"To-date, DIY category share has grown about 0.2 points, less than the 1.2 points that we expected"
17,"With that said, DIY category growth once again outpaced the year-over-year decline in the assisted tax prep methods"
18,The third driver is TurboTax's share within the do-it-yourself category
19,"After strong share gains the past several years, our share with DIY e-file this season was flat"
20,This performance is below the 1 point of share gain that we strive to achieve each year and we're already designing innovative ways to accelerate customer growth as we look ahead to next season
21,The fourth driver is revenue per return which has been stronger than our multiyear average of 1%
22,Our pricing was relatively stable this season so the benefit resulted from a mix shift to the higher end of our product lineup
23,"So while the drivers of our tax results played out differently than expected, I am proud of the agile execution and innovation the team delivered this season"
24,"If you recall the game plan that we shared at our Investor Day in the fall, we outlined the plan to extend our leadership in do-it-yourself tax, began transforming the assisted tax category and ran experiments to evolve beyond tax through a tested open platform"
25,"This season, we made progress across several fronts"
26,"We leaned into SmartLook, providing broad access to an expert with the simple touch of a finger at a much lower cost than going to a tax store"
27,"We also began driving value to the broader Intuit ecosystem, leveraging the credit score functionality in Mint to provide more than 1.3 million free credit scores to TurboTax customers this season"
28,"And we introduced the Self-Employed bundle of QuickBooks and TurboTax, targeting the freelancer and gig economy, driving strong results which I'll discuss in greater detail in a minute"
29,All of this was built on the investments we've made in innovation over the past several years in areas such as artificial intelligence where we applied for more than 100 patents and have more than 30 AI applications in market across the company
30,"Putting the bill around Consumer Tax, we're exiting this season with strong financial results, although generated in ways that were different than what we'd expected"
31,We'll learn from our experience this season and continue to invest in our multiyear strategy to deliver against the long term objectives that we set for ourselves
32,We'll share more details on our results and our long term strategy at our Annual Investor Day in the fall
33,"With that overview on Consumer Tax, let's shift to the assisted tax result and ProConnect"
34,This business delivered results that were better than our expectations with year-to-date revenue growth of 2%
35,ProConnect plays an important role across our ecosystem with approximately 60% of the TurboTax SmartLook agent being passed by our ProConnect tax experts in this season
36,"We've also seen early success in driving QBO subscribers through our tax sales efforts, fostering growth within the QBO franchise"
37,"With that overview on tax, let me now shift to Small Business"
38,"Subscriber growth continued to accelerate, driven by improvement across our platform that serves self-employed, small businesses and accountants"
39,We've also increased our marketing effectiveness and expanded our addressable footprint internationally in the self-employed segment
40,"As I mentioned earlier, total QBO subscribers grew 59% in the quarter, up from 49% growth in the second quarter"
41,Our TurboTax Self-Employed offering contributed 11 points to the subscriber growth
42,We continue to drive strong growth in both our core U.S
43,business and international markets
44,Outside the U.S
45,", our subscriber base grew 70% year-over-year to 433,000 subscribers"
46,That's up from 61% growth in Q2.
47,"Within QuickBooks Online, the QuickBooks Self-Employed subscribers doubled to 360,000, up from 180,000 last quarter and 75,000 just one year ago"
48,"During Q3, we launched QuickBooks Self-Employed in Singapore, adding another geography to our lineup and we expect to launch in Hong Kong and South Africa soon"
49,"Finally, our TurboTax Self-Employed offering has contributed approximately 160,000 subscribers to the QuickBooks Self-Employed total so far this year"
50,Our tax customer base is proving to be a great channel for reaching the self-employed
51,and we know nearly 4 million TurboTax customers are self-employed tax filers
52,I'm also pleased to report that QuickBooks Self-Employed customers who come through the TurboTax channel have a higher product recommendation score as well
53,"Our momentum in QBO subscriber growth is driving top line revenue with online ecosystem revenue growing 30% again this quarter, at the high end of our 25% to 30% target range"
54,We expect online accounting to be the primary driver of online ecosystem revenue for the foreseeable future as we prioritize feeding the global market with QuickBooks Online
55,"Add-on services such as payroll and payments, the blade to the QBO razor, certainly remain important and they'll play an increasingly larger role in later chapters, but our strategic priority at this time is getting more QBO razors in the market"
56,This playbook should sound familiar because it served us well for decades in the QuickBooks Desktop franchises
57,"Putting it all together, our strategy of a vibrant One Intuit Ecosystem is gaining real momentum"
58,We're seeing proof points with more ecosystem connections between customers and products that are creating greater value for our customers and building sources and competitive advantage for Intuit
59,"Whether it's TurboTax driving self-employed customers for QuickBooks, it's ProConnect accountants serving TurboTax customers through SmartLook or the Mint credit scores being delivered to TurboTax customers, we're unleashing the power of the many for the prosperity of one"
60,You will hear more from us on this front in the coming months
61,"But with that overview, I'm going to hand it over to Neil to walk you through the financial details"
62,"Thank you, Neil"
63,"Q3 was another strong quarter for Intuit with a hard-fought tax season that brought some bright spots as well as opportunities to improve, but ultimately delivered at the high end of our revenue guidance for the tax business"
64,Small Business continued to gain momentum with accelerating QBO subscriber growth leading to an increase in our full year subscriber outlook and online ecosystem revenue topping the high end of our 25% to 30% target range for the second consecutive quarter
65,"Collectively, we're driving strong progress for the One Intuit Ecosystem strategy, creating greater value for our customers and building new sources of competitive advantage"
66,"So with that overview and summary, Brian, let's hand it back to you to hear what's on everybody's mind"
67,Question-and-Answer Session
68,"Thank you, Kash"
69,I love your optimism and your positive view on the business
70,We feel the same way about the opportunity with self-employed
71,We know that this is a secular trend that continues to build momentum around the globe
72,"And we discovered in TurboTax, we do indeed have a channel with 4 million of those tax filers being self-employed"
73,"and we discovered, now with the bundle, that this year was really the first full year having in that season that we know how to optimize that conversion and get more of those customers in the funnel"
74,So we haven't put in the outlook out there yet
75,We'll talk more about fiscal year '18 in August
76,"But like you, we see the real opportunity here"
77,and we think that this is just the early inning of what could be a long term growth driver for the company
78,"Thanks for the question, Michael"
79,Let me start by saying that we do believe that we left opportunity on the table
80,We have very clear principles to grow our customers faster than our revenue
81,and we want to continue to take share in the category
82,"This year, we did not do either of those"
83,We actually did not grow our customers faster than revenue when we held share
84,"But I would also tell you that, that doesn't mean next year is not going to be a good year for us"
85,"If you go back to 2013, that was a year where we grew our units at about 3%"
86,We stepped back
87,We laid out a game plan
88,"And in 2014, we grew units 9%, 3x"
89,"And I can assure you, we've got a highly motivated team"
90,"And as Neil would say, bad batch, not a bad recipe"
91,So we're back to the cooking table and we're ready to do it again
92,"Yes, Walter"
93,Let me break it down a little bit
94,"And I'll break it into a 60, 20 and 20 sort of bucketing for you"
95,"The reason why we're able to still grow revenue at the high end of the range, 9% year-to-date, while we grow unit 2%, that's primarily because of mix"
96,"60% of that effect was the fact that we did not get as many free, free customers as we set out to do every year"
97,"And as I just mentioned in my prior response, we're going to sharpen our pencils and get back at that next year because we want to continue to grow the category"
98,and we want to continue to grow share
99,"So by taking free, free out of the mix, that means that your average revenue per return or revenue per customer for the remainder is going to be higher"
100,That takes me to the 20% tranche
101,And that 20% is we have continued to get more sophisticated in finding ways to add value to customers that they're willing to pay for
102,"Some of those may be prior year free customers,"
103,some of those could be existing pay customers that they see value bundles that they think were worthy of them actually paying and that's helped us increase our revenue
104,"And then, the third bucket is the higher end of the product line, in particular TurboTax Self-Employed"
105,"With that success we just talked about QuickBooks Self-Employed, there's a real winner there and that's the most expensive or the highest priced product in our product lineup"
106,"So when you put that all together, it was fewer free, free which we actually view as an execution opportunity"
107,We continue to get better at creating value that customers are willing to pay for and we're also seeing some early success at the higher end of our product line which we think bodes well for the future
108,"Thank you, Jesse"
109,"First of all, I would say that we don't need to sell anything else to a self-employed customer for that to be a great business"
110,There's hundreds of millions of these prospects around the world
111,"And as we look at that opportunity and even at our current price at roughly $10 a month to $120 a month with a low cost to acquire those customers, that is a very good and profitable business that could be substantial for the company"
112,"So with that said, we're discovering already they have additional problems to be solved that they're willing to pay us for if we solve them well"
113,A great example is we added invoicing functionality into self-employed and that connects to payments
114,And the ability for us to have them actually send an invoice and get paid in a matter of 8 days versus 28 days is a real opportunity for us to have razor blade
115,Another example is the one we talked about earlier in the opening comments which is tax returns
116,"The ability to have them do their self-employed, separating personal from business, management throughout the year and then come tax time, press a button and have it go into TurboTax or go to one of our accountants to do a credit return"
117,", that's also another razor blade"
118,"And we'll stay focused on other opportunities down the road, but by and large, the opportunity is getting more of these units and then solving additional problems, whether it's getting paid faster with an invoice or doing a tax return, those are the razor blades that are already emerging"
119,And we're still on the very early innings
120,So we're proud of that momentum
121,we're seeing
122,"Obviously, the 3 countries that drove the bulk of that were Canada and the U.K"
123,and Australia where we've got product market fit right coming out of the last summer and we've really been hitting the accelerator
124,"Brazil was on track, looking good"
125,"We're feeling confident that as we head into the summer months that, that looks closer to flaking into that green light that we're looking for on"
126,product market fit
127,France is right on its heels and we're still in the investigator phase on how to really figure out India
128,The good news is there's changes in India with GST which is basically a new tax legislation that will drive more compliance
129,And so our teams are really rolling up their sleeves to take advantage of that
130,"In terms of additional countries, we're leading now with QuickBooks Self-Employed"
131,"We have found that to be the fastest, lightweight, easy to get into market and solve a problem and build a base"
132,So I just mentioned that we introduced QuickBooks Self-Employed in Singapore in the last quarter and we're going to be introducing it in Hong Kong and South Africa soon
133,"And then, from there, we'll talk about, in the fall, whether we see other countries that we'll take QBO to"
134,"But right now, self-employed will be the point of the sphere"
135,"Behind the scenes, you might imagine, is a lot of scenario planning and a lot of adjusting on the fly"
136,It's a highly instrumented business
137,"We're able to see, at any moment in time, how many people are in the product versus the same minute of the same day last year and then our teams are able to look at that and say,"
138,"okay, do we need to adjust anything as we look ahead?"
139,We made adjustments throughout the season
140,I think we talked about it a little bit just on our last call
141,We had put some investment in advertising early in the season
142,"And then, when we saw the delays to the tax filing, we had to go ahead and belly up to the bar and put a little more money into what we would typically think of as the trough which is after the season gets started, there's a little bit of a lull before the back half procrastinators jump in"
143,But we advertised through the trough this year because we simply were going to have to come at some point and that paid off for us
144,"In terms of next year, I'll say this"
145,We don't take anything for granted
146,"We're telling you now, we know there are things we could have done differently and better"
147,And the neat thing about this business is we'll step back and we'll sharpen our pencils there
148,and we'll lay out our game plan
149,and we'll be ready for next year
150,"And I anticipate another very competitive season next year, but I think this year demonstrates we have the ability to adjust, make the right calls and deliver the results that we're promising"
