,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Satya,satya,NN,Xxxxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,afternoon,afternoon,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,Our,-PRON-,PRP$,Xxx
12,third,third,JJ,xxxx
13,quarter,quarter,NN,xxxx
14,revenue,revenue,NN,xxxx
15,was,be,VBD,xxx
16,$,$,$,$
17,23.6,23.6,CD,dd.d
18,billion,billion,CD,xxxx
19,",",",",",",","
20,up,up,RB,xx
21,6,6,CD,d
22,%,%,NN,%
23,and,and,CC,xxx
24,7,7,CD,d
25,%,%,NN,%
26,in,in,IN,xx
27,constant,constant,JJ,xxxx
28,currency,currency,NN,xxxx
29,;,;,:,;
30,gross,gross,JJ,xxxx
31,margin,margin,NN,xxxx
32,grew,grow,VBD,xxxx
33,7,7,CD,d
34,%,%,NN,%
35,and,and,CC,xxx
36,9,9,CD,d
37,%,%,NN,%
38,in,in,IN,xx
39,constant,constant,JJ,xxxx
40,currency,currency,NN,xxxx
41,;,;,:,;
42,operating,operate,VBG,xxxx
43,income,income,NN,xxxx
44,grew,grow,VBD,xxxx
45,2,2,CD,d
46,%,%,NN,%
47,or,or,CC,xx
48,5,5,CD,d
49,%,%,NN,%
50,in,in,IN,xx
51,constant,constant,JJ,xxxx
52,currency,currency,NN,xxxx
53,;,;,:,;
54,and,and,CC,xxx
55,earnings,earning,NNS,xxxx
56,per,per,IN,xxx
57,share,share,NN,xxxx
58,was,be,VBD,xxx
59,$,$,$,$
60,0.73,0.73,CD,d.dd
61,",",",",",",","
62,an,an,DT,xx
63,increase,increase,NN,xxxx
64,of,of,IN,xx
65,16,16,CD,dd
66,%,%,NN,%
67,and,and,CC,xxx
68,19,19,CD,dd
69,%,%,NN,%
70,in,in,IN,xx
71,constant,constant,JJ,xxxx
72,currency,currency,NN,xxxx
73,"
","
",_SP,"
"
74,This,this,DT,Xxxx
75,was,be,VBD,xxx
76,the,the,DT,xxx
77,first,first,JJ,xxxx
78,full,full,JJ,xxxx
79,quarter,quarter,NN,xxxx
80,of,of,IN,xx
81,company,company,NN,xxxx
82,results,result,NNS,xxxx
83,of,of,IN,xx
84,LinkedIn,LinkedIn,NNP,XxxxxXx
85,",",",",",",","
86,which,which,WDT,xxxx
87,had,have,VBD,xxx
88,a,a,DT,x
89,significant,significant,JJ,xxxx
90,impact,impact,NN,xxxx
91,on,on,IN,xx
92,revenue,revenue,NN,xxxx
93,",",",",",",","
94,gross,gross,JJ,xxxx
95,margin,margin,NN,xxxx
96,",",",",",",","
97,and,and,CC,xxx
98,operating,operating,NN,xxxx
99,income,income,NN,xxxx
100,"
","
",_SP,"
"
101,At,at,IN,Xx
102,a,a,DT,x
103,company,company,NN,xxxx
104,level,level,NN,xxxx
105,",",",",",",","
106,LinkedIn,LinkedIn,NNP,XxxxxXx
107,contributed,contribute,VBD,xxxx
108,approximately,approximately,RB,xxxx
109,4,4,CD,d
110,points,point,NNS,xxxx
111,of,of,IN,xx
112,revenue,revenue,NN,xxxx
113,and,and,CC,xxx
114,gross,gross,JJ,xxxx
115,margin,margin,NN,xxxx
116,growth,growth,NN,xxxx
117,and,and,CC,xxx
118,6,6,CD,d
119,points,point,NNS,xxxx
120,of,of,IN,xx
121,drag,drag,NN,xxxx
122,on,on,IN,xx
123,operating,operate,VBG,xxxx
124,income,income,NN,xxxx
125,growth,growth,NN,xxxx
126,",",",",",",","
127,which,which,WDT,xxxx
128,includes,include,VBZ,xxxx
129,$,$,$,$
130,371,371,CD,ddd
131,million,million,CD,xxxx
132,from,from,IN,xxxx
133,amortization,amortization,NN,xxxx
134,of,of,IN,xx
135,acquired,acquire,VBN,xxxx
136,intangibles,intangible,NNS,xxxx
137,"
","
",_SP,"
"
138,From,from,IN,Xxxx
139,a,a,DT,x
140,geographic,geographic,JJ,xxxx
141,perspective,perspective,NN,xxxx
142,",",",",",",","
143,our,-PRON-,PRP$,xxx
