,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Christian,Christian,NNP,Xxxxx
4,",",",",",",","
5,and,and,CC,xxx
6,thank,thank,VBP,xxxx
7,you,-PRON-,PRP,xxx
8,all,all,DT,xxx
9,for,for,IN,xxx
10,joining,join,VBG,xxxx
11,our,-PRON-,PRP$,xxx
12,call,call,NN,xxxx
13,this,this,DT,xxxx
14,morning,morning,NN,xxxx
15,"
","
",_SP,"
"
16,We,-PRON-,PRP,Xx
17,appreciate,appreciate,VBP,xxxx
18,your,-PRON-,PRP$,xxxx
19,interest,interest,NN,xxxx
20,in,in,IN,xx
21,ADP,ADP,NNP,XXX
22,"
","
",_SP,"
"
23,This,this,DT,Xxxx
24,morning,morning,NN,xxxx
25,",",",",",",","
26,we,-PRON-,PRP,xx
27,reported,report,VBD,xxxx
28,our,-PRON-,PRP$,xxx
29,fourth,fourth,JJ,xxxx
30,quarter,quarter,NN,xxxx
31,and,and,CC,xxx
32,full,full,JJ,xxxx
33,-,-,HYPH,-
34,year,year,NN,xxxx
35,fiscal,fiscal,JJ,xxxx
36,2017,2017,CD,dddd
37,results,result,NNS,xxxx
38,",",",",",",","
39,with,with,IN,xxxx
40,revenue,revenue,NN,xxxx
41,growth,growth,NN,xxxx
42,up,up,RB,xx
43,6,6,CD,d
44,%,%,NN,%
45,",",",",",",","
46,both,both,CC,xxxx
47,for,for,IN,xxx
48,the,the,DT,xxx
49,quarter,quarter,NN,xxxx
50,and,and,CC,xxx
51,the,the,DT,xxx
52,year,year,NN,xxxx
53,"
","
",_SP,"
"
54,Revenue,revenue,NN,Xxxxx
55,for,for,IN,xxx
56,the,the,DT,xxx
57,year,year,NN,xxxx
58,was,be,VBD,xxx
59,up,up,RB,xx
60,7,7,CD,d
61,%,%,NN,%
62,on,on,IN,xx
63,an,an,DT,xx
64,organic,organic,JJ,xxxx
65,basis,basis,NN,xxxx
66,",",",",",",","
67,benefiting,benefit,VBG,xxxx
68,from,from,IN,xxxx
69,a,a,DT,x
70,solid,solid,JJ,xxxx
71,6,6,CD,d
72,%,%,NN,%
73,client,client,NN,xxxx
74,growth,growth,NN,xxxx
75,and,and,CC,xxx
76,from,from,IN,xxxx
77,the,the,DT,xxx
78,continued,continued,JJ,xxxx
79,strong,strong,JJ,xxxx
80,performance,performance,NN,xxxx
81,of,of,IN,xx
82,our,-PRON-,PRP$,xxx
83,downmarket,downmarket,NN,xxxx
84,",",",",",",","
85,PEO,PEO,NNP,XXX
86,",",",",",",","
87,and,and,CC,xxx
88,multinational,multinational,JJ,xxxx
89,solutions,solution,NNS,xxxx
90,"
","
",_SP,"
"
91,In,in,IN,Xx
92,line,line,NN,xxxx
93,with,with,IN,xxxx
94,expectations,expectation,NNS,xxxx
95,",",",",",",","
96,our,-PRON-,PRP$,xxx
97,new,new,JJ,xxx
98,business,business,NN,xxxx
99,bookings,booking,NNS,xxxx
100,declined,decline,VBD,xxxx
101,7,7,CD,d
102,%,%,NN,%
103,this,this,DT,xxxx
104,quarter,quarter,NN,xxxx
105,and,and,CC,xxx
106,5,5,CD,d
107,%,%,NN,%
108,for,for,IN,xxx
109,the,the,DT,xxx
110,year,year,NN,xxxx
111,"
","
",_SP,"
"
112,While,while,IN,Xxxxx
113,we,-PRON-,PRP,xx
114,are,be,VBP,xxx
115,disappointed,disappointed,JJ,xxxx
116,with,with,IN,xxxx
117,this,this,DT,xxxx
118,year,year,NN,xxxx
119,'s,'s,POS,'x
120,overall,overall,JJ,xxxx
121,bookings,booking,NNS,xxxx
122,performance,performance,NN,xxxx
123,",",",",",",","
124,it,-PRON-,PRP,xx
125,'s,be,VBZ,'x
126,important,important,JJ,xxxx
127,to,to,TO,xx
128,look,look,VB,xxxx
129,at,at,IN,xx
130,the,the,DT,xxx
131,underlying,underlie,VBG,xxxx
132,dynamics,dynamic,NNS,xxxx
133,"
","
",_SP,"
"
134,The,the,DT,Xxx
135,clients,client,NNS,xxxx
136,were,be,VBD,xxxx
137,concentrated,concentrate,VBN,xxxx
