,Sentences
0,"Thank you, Christian, and thank you for joining our call this morning"
1,We appreciate your interest in ADP
2,"This morning, we reported our first quarter fiscal 2018 results, with reported and organic revenue up 6% to $3.1 billion"
3,We're pleased with this revenue growth which was above our expectations
4,"Revenue growth in the quarter includes approximately 1 percentage point of pressure from the fiscal 2017 disposition of our CHSA and COBRA businesses, which were substantially offset by the benefits from foreign currency"
5,Our adjusted diluted earnings per share grew 6% to $0.91 per share and benefited from a lower effective tax rate and fewer shares outstanding
6,"Overall, this earnings growth in the quarter exceeded our expectations, and we're very pleased with our solid results, which Jan will walk through in more detail shortly"
7,New business bookings during the first quarter were down 3% compared to the first quarter of 2017.
8,This performance was in line with our expectations as we begin to realize the benefits of our fiscal 2017 head count investments while we continue to manage through the effects of the regulatory uncertainty that has prevailed since last year's U.S
9,elections
10,"Despite the short-term bookings pressure, we continue to be very pleased with the performance of our down-market businesses and the solid results in our multinational business"
11,"As we communicated previously, we continue to expect our bookings growth to gradually expand back to pre-ACA growth levels as we progress through the year"
12,"As a result, we continue to anticipate full year fiscal 2018 new business bookings growth of 5% to 7%"
13,"On the client retention front, we experienced a 160 basis point improvement during the quarter, which was ahead of our expectations and saw positive growth across all of Employer Services Markets"
14,This performance is due in part to our continued efforts to upgrade clients to strategic cloud platforms as well as the investments we've made to improve the client service experience while also aided by the easier compare from our fiscal 2017 first quarter federal government OPM contract loss
15,Our client upgrade initiatives continue to progress nicely and now we have more than 83% of our clients on our strategic solutions
16,"We also continue to make good progress on our Service Alignment Initiative where we now have 2,000 associates across our three new scalable service centers and 5,400 associates in total across all five of our strategic service locations, delivering service to clients across the HCM spectrum"
17,"I'm proud of these efforts and of our speed to execute, which have enabled us to rationalize our footprint by exiting nine subscale facilities this quarter"
18,This represents a closure of 63% of our total planned exits under this initiative in just over one year
19,The progress we are making with respect to new platforms and improved service is leading to happier clients and improvement in our NPS scores
20,It isn't just our own internal metrics that are helping tell the story
21,"Last month, G2 Crowd, a leading business software review platform ranked our Workforce Now solution number one in satisfaction for payroll and HR management suites in their fall mid-market grid report"
22,"In analyzing the reviews of actual users of the products, ADP was also named the leader in all five HR software categories: payroll, HR management suites, core HR, performance management and applicant tracking systems"
23,We're excited about the innovations we continue to introduce to the market that are helping clients meet the dynamic needs of an evolving workforce
24,And it's gratifying to see these investments in HCM innovation continue to be recognized with prominence in the industry
25,"A few weeks ago, I had the opportunity to attend the HR Technology Conference in Las Vegas where few of these innovations took center stage"
26,"For the third consecutive year at HR Tech, ADP was recognized with an HR Product of the Year Award from Human Resources Executive magazine, this time for our Compass Solution which is designed to boost the leadership and collaboration behaviors of our clients' employees"
27,"In addition to this recognition, we scored a second three-peat at the show after our Pay Equity Explore Solution was named one of HR Executive's Awesome New Technologies"
28,"Pay Equity Explorer is a powerful tool that combines data science and benchmarking and is built on the biggest data sect in HCM, the ADP Data Cloud"
29,"It was developed to help clients uncover insights and identify potential opportunities when it comes to gender or race pay gaps, so they can stay competitive in the war for talent"
30,Innovation is a job that's never done
31,"While we are incredibly excited about the solutions we are delivering in the market today, we are even more excited about the future"
32,"In September, we had the opportunity to brief HCM industry analysts on the new products and services coming out of our global product and technology organization"
33,"At the event, we previewed our next generation of client-centered innovation including a low code application development platform that enables internal and external development teams to build agile country, segment and client-specific applications, leveraging the latest technology and delivered by the public cloud"
34,We also shared progress on our efforts to deliver next-gen payroll and tax filing engines which will further increase our differentiation in payroll and payments
35,"These engines are designed for multi country localization and will enable us to deliver paid and other services with greater flexibility based not only on the needs of our clients today, but also their evolving future needs as organizations are increasingly comprised of both full-time and contract workers"
36,"ADP's unique ability to meet the needs of our clients today while anticipating their needs in the future have been hallmarks of our success over the past 68 years, and will drive our sustained growth in the years ahead"
37,"Also before I turn the call over to Jan, I'd like to say a few words on our acquisition of Global Cash Card, which we announced in October"
38,"At the core of HCM is ensuring employees are paid accurately, securely and in a timely fashion"
39,This is the DNA of ADP
40,"And with the acquisition of Global Cash Card, we are strengthening and expanding this core capability"
41,"For those not familiar, Global Cash Card is a leader in digital payments, including pay cards and other electronic accounts"
42,The digital payment space is an exciting one for the future of payroll
43,"The increasing use of contract workers in the gig economy has driven the demand for these accounts, which can let independent contractors bring their various wages and expenses into a single account, providing the best picture of their financial well being"
44,"From the employer's perspective, digital payments can be less expensive, more immediate and a more secure option than other means of payment such as paper checks"
45,"With this acquisition, ADP becomes the only HCM provider with a proprietary digital payments processing platform which will be integrated with our aligned pay card solution for a seamless client experience"
46,We are excited about this acquisition and we're pleased to welcome the Global Cash Card team to the ADP family
47,I'm proud of the efforts of our associates
48,"Our results in the quarter continue to reflect the enduring qualities of ADP, including a culture that is relentlessly focused on delivering a great client experience through best-in-class technology and unparalleled service"
49,"Fiscal 2018 is off to a good start, and we look forward to turning over full attention to advancing our strategy and delivering on our commitments to all stakeholders, clients, shareholders and associates alike"
50,"And with that, I'll turn the call over to Jan for a further review of our first quarter results"
51,"Well, I think as I mentioned in my comments, I think this quarter, the improvements were really across all of our ES segments"
52,"And as we've said in the past many times, retention can be a very volatile metric especially as you get into the up market"
53,"But this quarter, we happened to have good news"
54,and we're very happy about it
55,We think that is not just because of volatility
56,but I think because some of the things we've been doing around investments in our service organization
57,"We see our NPS scores coming up and so, we're very pleased with that"
58,"I would say that, to your question about the mid-market, we are not finished yet with the migrations of our clients in the mid-market"
59,"We have about 2,000 left"
60,"We still think that we'll be close to done, if not done, by the end of the calendar year"
61,We may have a couple of stragglers
62,"But we do expect to be substantially done by the end of the year and that does put pressure on our retention because as we've mentioned multiple times, and the same still holds true, there's quite a substantial difference in retention between our strategic platform in mid-market and our legacy platform"
63,"So, what you're alluding to, we hope and we expect will happen a couple quarters from now as we get all these migrations and the mid-market behind us"
64,But that would not be one of the reasons why there was improvement in the mid-market as well as in the rest of ES this quarter
65,I think the impact of that large loss was around 100 basis points last year
66,"So, the right way to look at this is about 60 basis point improvement in retention for the quarter"
67,Other than that it's getting really big
68,And we're still pretty happy with 10% unit growth
69,"I don't think anything further to report there, but that's becoming a very large"
70,", we're close the 0.5 million worksite employees"
71,That's one of the largest employers in the U.S
72,", if you look at it as, which we do, as an employer even though there are sub-clients"
73,"Obviously there's more than 10,000 clients in the PEO, but it's a very large – the way we treat it for, the way we have our retirement program and the way we have our workers' compensation and benefits, et cetera"
74,We are a co-employer and consider ourselves a co-employer for the purposes of some of the responsibilities around employment
75,"And so technically, I think we're probably in the top five now in terms of size of employers in the U.S"
76,which is becoming a very large base
77,But we feel pretty happy and pretty satisfied with that kind of growth rate
78,"So just to make sure we get our language clear here, because we have introduced some new terminologies"
79,"So, when we refer to next-gen platforms, so we have our strategic platforms, which are Workforce Now, RUN, Vantage and our Global View multinationals platform"
80,We did start talking and we mentioned it in our introductory comments that we talked to industry analysts in mid-September about our next-generation platforms which we have only a handful of clients on today
81,"So, I just want to make sure I clarified the language there"
82,"As we go forward, we'll be more careful about making sure that we pick the right language"
83,"So, and I'm sorry, what was the rest of the question?"
84,"So since we still have a lot of work to do in the up-market where we've really only begun the migrations, I think that's consistent with what we've said before in our publicly released information around the proxy contest"
85,I think we included there about 51% of our revenues being on our strategic platforms that I just mentioned the names of
86,"It's very important to note that when we talk about our strategic platforms, we have a number of areas of our business where there's really no immediate plan to migrate or move clients"
87,"So for example, our insurance services, our retirement services, we have some international platforms that we're happy with that we're not planning any movement there"
88,"So, we could probably in the future be able to provide some more color around the quote-unquote addressable market"
89,"In other words, what part of our client base is really up for migration, if you will, but the right answer, the straight answer is 51%"
90,"But we're not aiming to get to 100%, I guess is the"
91,"We disclose a lot of information, again as we've been trying to communicate with shareholders about some of the things we've been doing here over the last five or six years"
92,"We've disclosed, I think, some additional information about that"
