,Word,Lemma,POSTag,Shape
0,Good,good,JJ,Xxxx
1,afternoon,afternoon,NN,xxxx
2,",",",",",",","
3,everyone,everyone,NN,xxxx
4,"
","
",_SP,"
"
5,Thank,thank,VBP,Xxxxx
6,you,-PRON-,PRP,xxx
7,for,for,IN,xxx
8,joining,join,VBG,xxxx
9,us,-PRON-,PRP,xx
10,on,on,IN,xx
11,the,the,DT,xxx
12,call,call,NN,xxxx
13,"
","
",_SP,"
"
14,Today,today,NN,Xxxxx
15,I,-PRON-,PRP,X
16,would,would,MD,xxxx
17,like,like,VB,xxxx
18,to,to,TO,xx
19,cover,cover,VB,xxxx
20,a,a,DT,x
21,couple,couple,NN,xxxx
22,of,of,IN,xx
23,things,thing,NNS,xxxx
24,"
","
",_SP,"
"
25,First,first,RB,Xxxxx
26,",",",",",",","
27,I,-PRON-,PRP,X
28,’ll,will,MD,’xx
29,review,review,VB,xxxx
30,the,the,DT,xxx
31,results,result,NNS,xxxx
32,for,for,IN,xxx
33,the,the,DT,xxx
34,quarter,quarter,NN,xxxx
35,",",",",",",","
36,then,then,RB,xxxx
37,I,-PRON-,PRP,X
38,’d,would,MD,’x
39,like,like,VB,xxxx
40,to,to,TO,xx
41,talk,talk,VB,xxxx
42,about,about,IN,xxxx
43,what,what,WP,xxxx
44,we,-PRON-,PRP,xx
45,see,see,VBP,xxx
46,ahead,ahead,RB,xxxx
47,",",",",",",","
48,how,how,WRB,xxx
49,we,-PRON-,PRP,xx
50,are,be,VBP,xxx
51,redesigning,redesign,VBG,xxxx
52,this,this,DT,xxxx
53,company,company,NN,xxxx
54,to,to,TO,xx
55,be,be,VB,xx
56,fit,fit,JJ,xxx
57,for,for,IN,xxx
58,purpose,purpose,NN,xxxx
59,and,and,CC,xxx
60,how,how,WRB,xxx
61,we,-PRON-,PRP,xx
62,are,be,VBP,xxx
63,driving,drive,VBG,xxxx
64,the,the,DT,xxx
65,innovation,innovation,NN,xxxx
66,needed,need,VBN,xxxx
67,to,to,TO,xx
68,win,win,VB,xxx
69,in,in,IN,xx
70,the,the,DT,xxx
71,market,market,NN,xxxx
72,"
","
",_SP,"
"
73,So,so,RB,Xx
74,let,let,VB,xxx
75,’s,-PRON-,PRP,’x
76,dive,dive,VB,xxxx
77,right,right,RB,xxxx
78,in,in,IN,xx
79,"
","
",_SP,"
"
80,Overall,overall,RB,Xxxxx
81,",",",",",",","
82,I,-PRON-,PRP,X
83,am,be,VBP,xx
84,very,very,RB,xxxx
85,pleased,pleased,JJ,xxxx
86,with,with,IN,xxxx
87,our,-PRON-,PRP$,xxx
88,Q3,Q3,NNP,Xd
89,performance,performance,NN,xxxx
90,"
","
",_SP,"
"
91,We,-PRON-,PRP,Xx
92,saw,see,VBD,xxx
93,strong,strong,JJ,xxxx
94,momentum,momentum,NN,xxxx
95,across,across,IN,xxxx
96,key,key,JJ,xxx
97,segments,segment,NNS,xxxx
98,of,of,IN,xx
99,the,the,DT,xxx
100,portfolio,portfolio,NN,xxxx
101,"
","
",_SP,"
"
102,Execution,execution,NN,Xxxxx
103,continued,continue,VBD,xxxx
104,to,to,TO,xx
105,improve,improve,VB,xxxx
106,and,and,CC,xxx
107,our,-PRON-,PRP$,xxx
108,profitability,profitability,NN,xxxx
109,increased,increase,VBD,xxxx
110,over,over,IN,xxxx
111,last,last,JJ,xxxx
112,quarter,quarter,NN,xxxx
113,as,as,IN,xx
114,we,-PRON-,PRP,xx
115,reduced,reduce,VBD,xxxx
116,costs,cost,NNS,xxxx
117,across,across,IN,xxxx
118,the,the,DT,xxx
119,organization,organization,NN,xxxx
120,and,and,CC,xxx
121,we,-PRON-,PRP,xx
122,successfully,successfully,RB,xxxx
123,closed,close,VBD,xxxx
124,the,the,DT,xxx
125,spin,spin,NN,xxxx
126,merge,merge,NN,xxxx
127,of,of,IN,xx
128,our,-PRON-,PRP$,xxx
129,software,software,NN,xxxx
130,business,business,NN,xxxx
131,late,late,RB,xxxx
132,last,last,JJ,xxxx
133,week,week,NN,xxxx
134,"
","
",_SP,"
"
135,With,with,IN,Xxxx
136,that,that,DT,xxxx
137,milestone,milestone,NN,xxxx
138,behind,behind,IN,xxxx
139,us,-PRON-,PRP,xx
140,",",",",",",","
141,we,-PRON-,PRP,xx
142,are,be,VBP,xxx
143,off,off,IN,xxx
144,and,and,CC,xxx
145,running,run,VBG,xxxx
146,"
","
",_SP,"
"
147,In,in,IN,Xx
148,Q3,Q3,NNP,Xd
149,",",",",",",","
150,we,-PRON-,PRP,xx
151,delivered,deliver,VBD,xxxx
152,total,total,JJ,xxxx
153,revenue,revenue,NN,xxxx
154,of,of,IN,xx
155,$,$,$,$
156,8.2,8.2,CD,d.d
157,billion,billion,CD,xxxx
158,which,which,WDT,xxxx
159,includes,include,VBZ,xxxx
160,a,a,DT,x
161,final,final,JJ,xxxx
162,full,full,JJ,xxxx
163,quarter,quarter,NN,xxxx
164,of,of,IN,xx
165,revenue,revenue,NN,xxxx
166,contribution,contribution,NN,xxxx
167,from,from,IN,xxxx
168,software,software,NN,xxxx
169,"
","
",_SP,"
"
170,Future,Future,NNP,Xxxxx
171,HPE,HPE,NNP,XXX
172,",",",",",",","
173,which,which,WDT,xxxx
174,now,now,RB,xxx
175,consists,consist,VBZ,xxxx
176,of,of,IN,xx
177,Enterprise,Enterprise,NNP,Xxxxx
178,Group,Group,NNP,Xxxxx
179,and,and,CC,xxx
180,Financial,Financial,NNP,Xxxxx
181,Services,Services,NNPS,Xxxxx
182,was,be,VBD,xxx
183,$,$,$,$
184,7.5,7.5,CD,d.d
185,billion,billion,CD,xxxx
186,",",",",",",","
187,up,up,RB,xx
188,6,6,CD,d
189,%,%,NN,%
190,year,year,NN,xxxx
191,-,-,HYPH,-
192,over,over,IN,xxxx
193,-,-,HYPH,-
194,year,year,NN,xxxx
195,and,and,CC,xxx
196,if,if,IN,xx
197,you,-PRON-,PRP,xxx
198,remove,remove,VBP,xxxx
199,tier-1,tier-1,NNP,xxxx-d
200,revenue,revenue,NN,xxxx
201,was,be,VBD,xxx
202,up,up,RB,xx
203,10,10,CD,dd
204,%,%,NN,%
205,"
","
",_SP,"
"
206,From,from,IN,Xxxx
207,a,a,DT,x
208,profitability,profitability,NN,xxxx
209,perspective,perspective,NN,xxxx
210,",",",",",",","
211,we,-PRON-,PRP,xx
212,made,make,VBD,xxxx
213,good,good,JJ,xxxx
214,progress,progress,NN,xxxx
215,on,on,IN,xx
216,improving,improve,VBG,xxxx
217,our,-PRON-,PRP$,xxx
218,operating,operating,NN,xxxx
219,margins,margin,NNS,xxxx
220,as,as,IN,xx
221,we,-PRON-,PRP,xx
222,began,begin,VBD,xxxx
223,executing,execute,VBG,xxxx
224,the,the,DT,xxx
225,cost,cost,NN,xxxx
226,reduction,reduction,NN,xxxx
227,plan,plan,NN,xxxx
228,we,-PRON-,PRP,xx
229,outlined,outline,VBD,xxxx
230,last,last,JJ,xxxx
231,quarter,quarter,NN,xxxx
232,"
","
",_SP,"
"
233,Tim,Tim,NNP,Xxx
234,will,will,MD,xxxx
235,provide,provide,VB,xxxx
236,more,more,JJR,xxxx
237,detail,detail,NN,xxxx
238,",",",",",",","
239,but,but,CC,xxx
240,our,-PRON-,PRP$,xxx
241,EG,EG,NNP,XX
242,margin,margin,NN,xxxx
243,improved,improve,VBN,xxxx
244,sequentially,sequentially,RB,xxxx
245,to,to,IN,xx
246,9.3,9.3,CD,d.d
247,%,%,NN,%
248,as,as,IN,xx
249,we,-PRON-,PRP,xx
250,work,work,VBP,xxxx
251,to,to,TO,xx
252,mitigate,mitigate,VB,xxxx
253,increased,increase,VBN,xxxx
254,commodity,commodity,NN,xxxx
255,prices,price,NNS,xxxx
256,",",",",",",","
257,stranded,strand,VBD,xxxx
258,costs,cost,NNS,xxxx
259,from,from,IN,xxxx
260,divestitures,divestiture,NNS,xxxx
261,and,and,CC,xxx
262,dilution,dilution,NN,xxxx
263,from,from,IN,xxxx
264,acquisitions,acquisition,NNS,xxxx
265,"
","
",_SP,"
"
266,We,-PRON-,PRP,Xx
267,expect,expect,VBP,xxxx
268,to,to,TO,xx
269,see,see,VB,xxx
270,even,even,RB,xxxx
271,greater,great,JJR,xxxx
272,improvement,improvement,NN,xxxx
273,next,next,JJ,xxxx
274,quarter,quarter,NN,xxxx
275,"
","
",_SP,"
"
276,With,with,IN,Xxxx
277,the,the,DT,xxx
278,strong,strong,JJ,xxxx
279,revenue,revenue,NN,xxxx
280,performance,performance,NN,xxxx
281,and,and,CC,xxx
282,improved,improve,VBN,xxxx
283,profitability,profitability,NN,xxxx
284,we,-PRON-,PRP,xx
285,were,be,VBD,xxxx
286,able,able,JJ,xxxx
287,to,to,TO,xx
288,deliver,deliver,VB,xxxx
289,non,non,JJ,xxx
290,-,-,JJ,-
291,GAAP,gaap,JJ,XXXX
292,EPS,eps,NN,XXX
293,of,of,IN,xx
294,$,$,$,$
295,0.30,0.30,CD,d.dd
296,above,above,IN,xxxx
297,our,-PRON-,PRP$,xxx
298,previously,previously,RB,xxxx
299,provided,provide,VBN,xxxx
300,outlook,outlook,NN,xxxx
301,of,of,IN,xx
302,$,$,$,$
303,0.24,0.24,CD,d.dd
304,to,to,TO,xx
305,$,$,$,$
306,0.28,0.28,CD,d.dd
307,per,per,IN,xxx
308,share,share,NN,xxxx
309,"
","
",_SP,"
"
310,Free,free,JJ,Xxxx
311,cash,cash,NN,xxxx
312,flow,flow,NN,xxxx
313,was,be,VBD,xxx
314,also,also,RB,xxxx
315,strong,strong,JJ,xxxx
316,at,at,IN,xx
317,over,over,IN,xxxx
318,$,$,$,$
319,400,400,CD,ddd
320,million,million,CD,xxxx
