,Sentences
0,"Thanks, Marc"
1,"Obviously, this was an exceptional quarter"
2,"Salesforce is the fastest-growing top five enterprise software company in the world, and this year, we expect to deliver more than $10 billion in revenue"
3,"And that will reach the milestone that we've been talking about, about being faster than any other enterprise software company in history to that $10 billion mark"
4,"In FY 2017, we drove tremendous execution, growth of scale and delivered unprecedented customer success"
5,"And we did this while integrating Demandware, our largest acquisition ever, launching innovative new products, including Einstein, and adding more than 5,000 employees"
6,"When I joined Salesforce nearly four years ago, Marc and I put together a plan to become more strategic to our customers and to become more of an enterprise skilled company, and that plan really had three parts to it"
7,Number one was the focus on industry
8,This is all about speaking the language of the customer and bringing industry expertise and launching industry products in the marketplace
9,The second was expanding our international reach to serve our global customers
10,"Very, very important"
11,"And the last was building the world's strongest ecosystem in the cloud, and that was with our SI partners and our ever-expanding ISV community"
12,"Well today, we have strategic relationships with the largest and most successful companies in the world"
13,"We're inspiring companies of all sizes, all industries and all geographies"
14,We have clearly become the trusted advisor to our customers for their digital transformations
15,"All of this is translating to our results, including a record number of big transactions"
16,"In fact, we hit a huge milestone this fiscal year which we're incredibly proud of, and that was achieving 100 $10 million-plus relationships on an annual basis and the number of $20 million-plus relationships has nearly doubled in just one year"
17,Pretty incredible progress
18,"Now, let's talk about some of the highlights in the quarter, starting with our industry strategy, again one of our growth pillars"
19,We had strong growth in Q4 in all of our target industries
20,"In fact, the largest deal in the quarter was a massive expansion with one of the world's leading CPG brands based in Europe using Marketing Cloud, Sales Cloud and Service Cloud to deliver personalized consumer experiences"
21,"We expanded our relationships in Q4 with three of the five largest CPG companies in the world, all of them running on Salesforce"
22,"And, as you recall from last quarter, our momentum is continuing in financial services"
23,"In Q4, we expanded relationships with U.S"
24,"Bank, SunTrust, TD Bank and many, many more"
25,We're also building on a very strategic relationship with Farmers Insurance
26,"Now that's from our early days in helping them modernize their customers' self-service to bringing more synergy across their customer, agent, employee and partner channels"
27,Healthcare continues to be strong for us
28,"In Q4, we expanded relationships with Anthem, athenahealth and one of the largest healthcare companies in the United States, Humana"
29,And just a quick update on Financial Services Cloud and Health Cloud
30,It's been less than a year since they've been GA
31,and we've already seen great traction
32,"In fact, more than 70% of customers who have purchased one of these industry solutions are net new logos to Salesforce in this fiscal year"
33,So all of these are proof positive around the power of speaking the language of the customer
34,"Now on to international, our second growth strategy"
35,Each of our regions grew more than 25% in constant currency for the full year
36,"In fact, EMEA and Asia Pac both grew 29% year-over-year in constant currency"
37,"So today, nearly 30% of our revenue is outside of the Americas and this represents a huge, huge growth opportunity for us"
38,And we'll continue to accelerate our international expansion to meet our customers' demand
39,and I fully expect our revenue mix to be more balanced over time
40,"And this is, again, something that we're very, very focused on and very excited about"
41,"Now to that end, we expanded relationships in Q4 with some amazing brands like Shell, Michelin, Emirates and Maersk in Europe"
42,"We drove strong financial services momentum as well, again, in the industry with 5 of the top 15 banks in Europe this quarter including Banco Santander and BCC, again, all running their business on Salesforce"
43,"We had other huge international wins in the quarter with BRF, Latin America's largest food company, also with the Japanese Cabinet Secretary for Social Security and Tax and Fujisoft, all in Japan"
44,"So great progress, again, on the international front"
45,"As far as partner momentum, we continue to strengthen our partner ecosystem"
46,"In fact, we are seeing partners grow their Salesforce practices by more than 50%"
47,"Today, every single one of the top five SIs in the world run their business on Salesforce"
48,We have an incredible partnership with them
49,"In the quarter, they expanded their relationship with us, rolling out sales, service, analytics and of course, the Salesforce platform"
50,We're also seeing strong momentum in our ISV community and the innovation around our platform in that community
51,"In fact, today nearly 90% of the Fortune 100 are running apps from the AppExchange and these are apps that are being installed by customers at a rate of more than one per minute every single day, which is pretty incredible"
52,"Now before I wrap up, I want to say how proud I am of the company and our ability to integrate more than a dozen acquisitions in FY 2017 while still delivering really record-breaking results"
53,"And look, this operational excellence, it's already paying off"
54,We're driving incredible value and innovation for our customers
55,"In fact, this quarter, we had a huge set of Commerce Cloud wins with Levi's and The Gap and YETI and many, many others"
56,"And Commerce Cloud grew customer gross merchandise value by 26% in constant currency from a year ago, again, an acceleration from Q3."
57,"So look, in summary, I would tell you that no other technology company is building the relationships that we are"
58,We are driving incredible innovation
59,We're bringing huge value to our customers
60,We continue to inspire our customers
61,"We continue to paint a vision for their success, and as I said, we are executing at scale across every part of the company and delivering success for our customers better than anybody else in the world"
62,"And with that, I'll hand it over to Mark"
63,"Kash, hi, it's Keith"
64,So thank you for the complex multipart question
65,I'll lead off with this part
66,"So as you know, we did a dozen plus acquisitions in FY 2017; the integration has gone incredibly well as we continue to operate the company at scale and growth"
67,We have a standard template and process when we integrate these companies in all lines of business
68,"So for example, in the go-to-market business aspect of the company, we try to keep these companies together because we want to incubate them"
69,We want to grow them
70,We want to nurture them
71,"We want to bring them into our culture, but we also want to make sure that we allow or we put them in a position where we can attach to the install base and the customer"
72,So they can get the power of Salesforce when they come into the company
73,We've seen some great success
74,"A good example of that is the Demandware acquisition, now called Commerce Cloud"
75,The GMV growth was excellent
76,We signed up some great business in the quarter
77,But it's – because we have a standard model from an operational perspective on how we bring these companies in so that we minimize disruption
78,and we try to get them to hit the ground running as fast as we can
79,"Well, I think that the – I think it's pretty clear that customers – the company over the last 18 years has had an incredible vision and consistently has delivered new innovation to the marketplace"
80,"Obviously, pioneer in cloud, and bringing Sales Cloud to the market 18 years ago was a great start"
81,It was a first act
82,Many companies never get beyond that first act
83,"We've gotten beyond the first act, the second act, the third act, the fourth act, and we're well into our fifth act-plus around innovation and Einstein is certainly a great example of that"
84,"If I looked at use cases for Einstein, overall, I would tell you that this is really bringing insight to action across sales and service and marketing and commerce, if you think about opportunity insights or account insights, predictability scoring, et cetera, et cetera"
85,"I mean, I can go through every one of the lines of business"
86,"But at the end of the day, yet again, you're painting a vision for our customers and providing them with a very compelling technology to get insights about their customers and what sort of use cases that that technology can be applied to"
87,So every customer that I've spoken with is hugely excited about the potential for Einstein and what it means to their business models and their business
88,And we're just starting to see the beginning of it
89,Yeah
90,"So, hi, it's Keith,"
91,let me take this
92,"So, look, we put a premium on what we refer to as enablement, right?"
93,"We bring a lot of people into the company, 5,000-plus people this year"
94,"And we spend an incredible amount of focus time making sure that our people – all of our people are brought up to speed on the features and functions of any of our cloud, take Service Cloud as an example since it's the one that you asked about"
95,"And we take advantage of some amazing technology; Trailhead is an example, so we're making sure that we can bring people up to speed and hit the ground running very quickly"
96,So this is an ongoing thing
97,We don't just train somebody once
98,and then that's it
99,There's no end of job when it comes to the training and enablement
100,"As I said, I think it's one of the reasons why we're so different than the rest of the marketplace in terms of the effectiveness of our go-to-market teams"
101,"And specifically on Service Cloud, look, we're the market leader,"
102,okay?
103,So we had amazing growth
104,The Magic Quadrant
105,"We're the market leader of the Magic Quadrant with Gartner, if you take a look at that"
106,This is a $2.5 billion run rate business
107,"It is – after Sales Cloud, it is the largest cloud, I guess you could say, company in the world in terms of size and scale"
108,"And again, we're taking market share"
109,We're number one in the marketplace
110,So we've got incredible capabilities
111,We continue to improve the product
