,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Jim,Jim,NNP,Xxx
4,",",",",",",","
5,and,and,CC,xxx
6,good,good,JJ,xxxx
7,afternoon,afternoon,NN,xxxx
8,",",",",",",","
9,everyone,everyone,NN,xxxx
10,"
","
",_SP,"
"
11,Revenue,revenue,NN,Xxxxx
12,for,for,IN,xxx
13,the,the,DT,xxx
14,first,first,JJ,xxxx
15,quarter,quarter,NN,xxxx
16,totaled,total,VBD,xxxx
17,$,$,$,$
18,289,289,CD,ddd
19,million,million,CD,xxxx
20,",",",",",",","
21,up,up,RB,xx
22,2.4,2.4,CD,d.d
23,%,%,NN,%
24,year,year,NN,xxxx
25,-,-,HYPH,-
26,over,over,IN,xxxx
27,-,-,HYPH,-
28,year,year,NN,xxxx
29,and,and,CC,xxx
30,up,up,RB,xx
31,0.8,0.8,CD,d.d
32,%,%,NN,%
33,sequentially,sequentially,RB,xxxx
34,"
","
",_SP,"
"
35,During,during,IN,Xxxxx
36,the,the,DT,xxx
37,quarter,quarter,NN,xxxx
38,",",",",",",","
39,60,60,CD,dd
40,%,%,NN,%
41,of,of,IN,xx
42,our,-PRON-,PRP$,xxx
43,revenue,revenue,NN,xxxx
44,was,be,VBD,xxx
45,from,from,IN,xxxx
46,customers,customer,NNS,xxxx
47,in,in,IN,xx
48,the,the,DT,xxx
49,United,United,NNP,Xxxxx
50,States,States,NNP,Xxxxx
51,and,and,CC,xxx
52,40,40,CD,dd
53,%,%,NN,%
54,was,be,VBD,xxx
55,from,from,IN,xxxx
56,foreign,foreign,JJ,xxxx
57,customers,customer,NNS,xxxx
58,"
","
",_SP,"
"
59,As,as,IN,Xx
60,it,-PRON-,PRP,xx
61,relates,relate,VBZ,xxxx
62,to,to,IN,xx
63,our,-PRON-,PRP$,xxx
64,GAAP,GAAP,NNP,XXXX
65,results,result,NNS,xxxx
66,",",",",",",","
67,operating,operate,VBG,xxxx
68,income,income,NN,xxxx
69,in,in,IN,xx
70,the,the,DT,xxx
71,first,first,JJ,xxxx
72,quarter,quarter,NN,xxxx
73,totaled,total,VBD,xxxx
74,$,$,$,$
75,175,175,CD,ddd
76,million,million,CD,xxxx
77,",",",",",",","
78,up,up,RB,xx
79,5.1,5.1,CD,d.d
80,%,%,NN,%
81,from,from,IN,xxxx
82,$,$,$,$
83,167,167,CD,ddd
84,million,million,CD,xxxx
85,in,in,IN,xx
86,the,the,DT,xxx
87,first,first,JJ,xxxx
88,quarter,quarter,NN,xxxx
89,of,of,IN,xx
90,2016,2016,CD,dddd
91,.,.,.,.
92,The,the,DT,Xxx
93,operating,operate,VBG,xxxx
94,margin,margin,NN,xxxx
95,in,in,IN,xx
96,the,the,DT,xxx
97,quarter,quarter,NN,xxxx
98,came,come,VBD,xxxx
99,to,to,IN,xx
100,60.7,60.7,CD,dd.d
101,%,%,NN,%
102,",",",",",",","
103,compared,compare,VBN,xxxx
104,to,to,IN,xx
105,59.2,59.2,CD,dd.d
106,%,%,NN,%
107,in,in,IN,xx
108,the,the,DT,xxx
109,same,same,JJ,xxxx
110,quarter,quarter,NN,xxxx
111,a,a,DT,x
112,year,year,NN,xxxx
113,ago,ago,RB,xxx
114,"
","
",_SP,"
"
115,Net,net,JJ,Xxx
116,income,income,NN,xxxx
117,totaled,total,VBD,xxxx
118,$,$,$,$
119,116,116,CD,ddd
120,million,million,CD,xxxx
121,compared,compare,VBN,xxxx
122,to,to,IN,xx
123,$,$,$,$
124,107,107,CD,ddd
125,million,million,CD,xxxx
126,a,a,DT,x
127,year,year,NN,xxxx
128,earlier,earlier,RBR,xxxx
129,",",",",",",","
130,which,which,WDT,xxxx
131,produced,produce,VBD,xxxx
132,diluted,diluted,JJ,xxxx
133,earnings,earning,NNS,xxxx
134,per,per,IN,xxx
135,share,share,NN,xxxx
136,of,of,IN,xx
137,$,$,$,$
138,0.94,0.94,CD,d.dd
139,in,in,IN,xx
140,the,the,DT,xxx
141,first,first,JJ,xxxx
142,quarter,quarter,NN,xxxx
143,this,this,DT,xxxx
