,Sentences
0,"Thanks, Chuck"
1,"So I'll start with an overview of our financial results for the quarter, followed by some comments about our capital allocation and the Q3 outlook"
2,"Overall, Q2 was a solid quarter with revenue of $11.6 billion, down 2%, and non-GAAP EPS of $0.57, flat year-over-year"
3,We continued to make progress on our strategic growth priorities while maintaining rigorous discipline on profitability and cash generation
4,"As part of our strategy to drive long-term profitable growth, we're prioritizing key investments, both organically and inorganically, such as the intended acquisition of AppDynamics"
5,"Today our board approved an increase of $0.03 to the quarterly dividend, bringing it to $0.29 per share, a 12% increase, representing a yield of approximately 3.5% on today's closing price"
6,We remain firmly committed to our capital allocation strategy and returning value to our shareholders
7,Let me provide some more details on our revenue breakdown
8,Total product revenue was down 4% and let me walk through each of the product areas
9,"Switching declined 5%, driven by weakness in Campus partially offset by strength in the ACI portfolio, which was up 28%"
10,"Routing was down 10%, although we did see growth in orders"
11,"Collaboration grew 4% driven by ongoing solid performance of WebEx, unified communications and TelePresence"
12,We saw good momentum again in the transition to subscriptions and SaaS offers with deferred revenue growing 14%
13,"Data center declined 4%, impacted by the continued market shift from blade to rack, though last week we announced expansion of our UCS portfolio by offering the Microsoft Azure stack on UCS via an integrated validated system that enabled organizations to deliver Microsoft Azure services from their on-premise data centers"
14,The joint Cisco and Microsoft solution provides the tools for enterprises to grow and modernize their applications in a highly flexible and scalable hybrid cloud environment
15,"Wireless grew 3%, with ongoing strength in Meraki and the continued ramp of our 11ac Wave 2 portfolio"
16,"Security grew 14% with deferred revenue growth of 45%, as we offer more solutions to customers with increasing software content that result in greater recurring revenue"
17,We had very strong performance in our advanced threat security of 65% as well as strength in unified threat management and web security solutions
18,Our focus continues to be developing a best-of-breed portfolio while offering customers the benefit of deep architectural integration spanning the network cloud at endpoint which we believe is outpacing our competitors
19,"Services continues to execute well, growing 5% with a strong focus on renewals and attach rates"
20,"Overall, we drove 13% growth in total deferred revenue with product up 19% and services up 9%"
21,"We continued to build our product deferred revenue related to recurring software and subscription businesses to $4 billion, up 51%"
22,"We made good progress on increasing our recurring revenue, with 31% of our total Q2 revenue generated from recurring offers, up from 28% a year ago"
23,"In terms of orders, total product orders growth was flat with book-to-bill greater than 1."
24,"Let's take a look at our geographies, which is a primary way we run the business"
