,Sentences
0,"Thank you so much, John"
1,I really appreciate it
2,"And before I begin the script and talking about our quarter, I really wanted to review something that I sent to the Company last week, regarding some of the things that we’ve been seeing in the world"
3,And I thought it would be appropriate if we just took one minute and just allowed you to hear these words as well
4,As the world has watched with all of us the horrors of the last week taking place in the United States and Spain
5,The pure hatred that we have seen displayed is everything we all want to end
6,And I’ve been especially disheartened to see the display of symbols of hatred including Nazi flags and salutes to KKK hoods
7,The horrible tragic death of Heather Heyer was a senseless act of terror and this hatred must end now
8,"Salesforce is a company that is built on the values of love, equality and generosity"
9,We work hard every day to improve the state of the world through our own work and promote our Company’s mission to others
10,We all have to recommit to our own personal acts of love and kindness as this is the only way to fight this pure hatred
11,"We can all make our own choices between love and hate, and we can all love more"
12,"Now is the time for all of us to remember, love thy neighbor as thyself"
13,Thank you very much for allowing me to say that
14,"And now, I’d like to move into the quarter"
15,We had our best quarter ever and we reached a huge milestone for the company
16,"As you might remember, two and a half years ago, I talked about our dream of surpassing $10 billion in revenue"
17,"And at that time, we were just on a $5 billion revenue run rate"
18,While I can remember how many employees and customers and partners came up to me and said there is no way you are going to get to $10 billion
19,What kind of a dream is this?
20,"And now, I am absolutely thrilled that in the second quarter we broke through the $10 billion run rate, doubling the Company in such a short time"
21,"Now, Salesforce is the first enterprise cloud software company in the history of the industry to reach the $10 billion run rate"
22,"No competitor has pierced $10 billion this fast, not Oracle, not Microsoft, not SAP and certainly not which has $15 billion of deferred revenue on and off the balance sheet"
23,This makes Salesforce the fastest growing enterprise software company ever to reach this milestone
24,And this incredible achievement is now coupled with an incredible dream
25,We now set our sights on $20 billion and doubling the Company again
26,"And you can see today how we can get there organically with our unmatched product portfolio, world-class team, and as I mentioned $15 billion in booked business on and off the balance sheet"
27,"While this was a phenomenal quarter of growth, we continue to improve our profitability, executing at scale"
28,and we remain the fastest-growing of all the top five enterprise software companies
29,"Now, let’s talk about some of the highlights of the quarter"
30,"Revenue for the quarter rose to almost $2.6 billion, which was up 26%, and we are heading fast to $20 billion in revenue"
31,"As I mentioned, we have more than $15 billion in booked business on and off the balance sheet, that’s up 29% from a year ago"
32,"In fact, we added more than $3 billion to this balance since last year"
