,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,François,François,NNP,Xxxxx
4,"
","
",_SP,"
"
5,With,with,IN,Xxxx
6,François,François,NNP,Xxxxx
7,new,new,JJ,xxx
8,to,to,IN,xx
9,F5,F5,NNP,Xd
10,",",",",",",","
11,my,-PRON-,PRP$,xx
12,prepared,prepared,JJ,xxxx
13,remarks,remark,NNS,xxxx
14,for,for,IN,xxx
15,Q2,q2,NN,Xd
16,are,be,VBP,xxx
17,a,a,DT,x
18,bit,bit,NN,xxx
19,expanded,expanded,JJ,xxxx
20,and,and,CC,xxx
21,will,will,MD,xxxx
22,flow,flow,VB,xxxx
23,as,as,IN,xx
24,follows,follow,VBZ,xxxx
25,"
","
",_SP,"
"
26,I,-PRON-,PRP,X
27,will,will,MD,xxxx
28,open,open,VB,xxxx
29,with,with,IN,xxxx
30,high,high,JJ,xxxx
31,-,-,HYPH,-
32,level,level,NN,xxxx
33,comments,comment,NNS,xxxx
34,on,on,IN,xx
35,the,the,DT,xxx
36,quarterly,quarterly,JJ,xxxx
37,results,result,NNS,xxxx
38,",",",",",",","
39,next,next,JJ,xxxx
40,share,share,NN,xxxx
41,a,a,DT,x
42,number,number,NN,xxxx
43,of,of,IN,xx
44,Q2,q2,NN,Xd
45,customer,customer,NN,xxxx
46,wins,win,NNS,xxxx
47,",",",",",",","
48,followed,follow,VBN,xxxx
49,by,by,IN,xx
50,an,an,DT,xx
51,update,update,NN,xxxx
52,on,on,IN,xx
53,products,product,NNS,xxxx
54,for,for,IN,xxx
55,Q2,q2,NN,Xd
56,.,.,.,.
57,Then,then,RB,Xxxx
58,",",",",",",","
59,I,-PRON-,PRP,X
60,will,will,MD,xxxx
61,give,give,VB,xxxx
62,more,more,JJR,xxxx
63,detail,detail,NN,xxxx
64,on,on,IN,xx
65,revenue,revenue,NN,xxxx
66,and,and,CC,xxx
67,other,other,JJ,xxxx
68,selected,select,VBN,xxxx
69,financial,financial,JJ,xxxx
70,results,result,NNS,xxxx
71,",",",",",",","
72,as,as,IN,xx
73,is,be,VBZ,xx
74,normal,normal,JJ,xxxx
75,",",",",",",","
76,and,and,CC,xxx
77,conclude,conclude,VB,xxxx
78,with,with,IN,xxxx
79,commentary,commentary,NN,xxxx
80,on,on,IN,xx
81,new,new,JJ,xxx
82,products,product,NNS,xxxx
83,and,and,CC,xxx
84,functionality,functionality,NN,xxxx
85,being,be,VBG,xxxx
86,introduced,introduce,VBN,xxxx
87,in,in,IN,xx
88,Q3,Q3,NNP,Xd
89,",",",",",",","
90,combined,combine,VBN,xxxx
91,with,with,IN,xxxx
92,our,-PRON-,PRP$,xxx
93,Q3,Q3,NNP,Xd
94,outlook,outlook,NN,xxxx
95,"
","
",_SP,"
"
96,F5,F5,NNP,Xd
97,delivered,deliver,VBD,xxxx
98,revenue,revenue,NN,xxxx
99,of,of,IN,xx
100,$,$,$,$
101,518.2,518.2,CD,ddd.d
102,million,million,CD,xxxx
103,in,in,IN,xx
104,fiscal,fiscal,JJ,xxxx
105,Q2,q2,NN,Xd
106,",",",",",",","
107,reflecting,reflect,VBG,xxxx
108,year,year,NN,xxxx
109,-,-,HYPH,-
110,over,over,IN,xxxx
111,-,-,HYPH,-
112,year,year,NN,xxxx
113,revenue,revenue,NN,xxxx
114,growth,growth,NN,xxxx
115,of,of,IN,xx
116,7,7,CD,d
117,%,%,NN,%
118,"
","
",_SP,"
"
119,The,the,DT,Xxx
120,majority,majority,NN,xxxx
121,of,of,IN,xx
122,this,this,DT,xxxx
123,growth,growth,NN,xxxx
124,came,come,VBD,xxxx
125,from,from,IN,xxxx
126,sales,sale,NNS,xxxx
127,strength,strength,NN,xxxx
128,in,in,IN,xx
129,the,the,DT,xxx
130,U.S,U.S,NNP,X.X
131,"
","
",_SP,"
"
132,",",",",",",","
133,highlighted,highlight,VBN,xxxx
134,by,by,IN,xx
135,strong,strong,JJ,xxxx
136,enterprise,enterprise,NN,xxxx
137,and,and,CC,xxx
138,service,service,NN,xxxx
139,provider,provider,NN,xxxx
