,Sentences
0,Let's flip over to page four
1,"If we look at the results, it was a little bit of a noisy fourth quarter for LoyaltyOne and Alliance Data due to expiry"
2,"Not only do we have more AIR MILES redeemed and expected due to heavy media attention to the issue, but also had a new law and act in Ontario of Canada which forced a one-time charge"
3,Removed the noise though and it was a terrific 2016.
4,"Let's start with pro forma revenue of $7.4 billion, up 15% from 2015."
5,We estimate that elevated redemption activity in Q4 added about $175 million or 3% growth to 2016.
6,"Essentially, AIR MILES that would have redeemed in 2017 were instead redeemed in 2016 ahead of the expiry, creating a pull forward of revenue recognition to 2016."
7,"Adjusted for that, revenue was approximately $7.2 billion, up 12% and consistent with the guidance"
8,"Core EPS was $16.92, up 12% from 2015 and $0.02 better than guidance"
9,"In calculating core EPS, we added back the $242 million related to elimination expiry, but not the full breakage reset"
10,Let's turn over and talk about LoyaltyOne
11,Adjusting the breakage reset and revenue pull forward added the number
12,", we estimate that revenue and adjusted EBITDA for LoyaltyOne both increased about 4% for 2016."
13,Let's begin with BrandLoyalty which had a terrific year with high single-digit growth in both revenue and adjusted EBITDA
14,Expansion efforts in Canada continued to exceed expectations and U.S
15,market could be a growth driver in 2017 based upon early successes
16,"For AIR MILES it was tumultuous year with all the publicity surrounding the upcoming miles expiration date, AIR MILES issued increased 1% for 2016, below our expectations for about 3% as sponsor promotions dropped in Q4 as there was simply too much noise in Canada to be effective"
17,We believe issuance growth will return to 3% range in 2017.
18,"In addition, we reduced the breakage rate for the AIR MILES Dream [ph] program for 26% to 20% at the end of 2016."
19,The first 1.5 point reset resulted from higher than expected Q4 redemption activity
20,This is a normal change in accounted estimate and is reflected in our operating results
21,"However, the second 4.5 point reset is different and that it was driven by the enactment of a new law and one-time event, thus we headed it back for adjusted EBITDA and core EPS purposes"
22,Flipping over to Epsilon
23,"It was a disappointing year for Epsilon as revenue increased 1% while adjusted EBITDA decreased 6%, both substantially less than our 5% growth expectations for '16."
24,"Breaking down revenue by key offering, let's start with the good – collectively auto, CRM, affiliates and data grew revenue, double digits compares to 2015."
25,"In addition, after a slow start to 2016, due to the pull back of a large client, agencies growth rate turn positive in the back after the year"
26,Let's now shift to the problem childs; technology platform growth turn negative mid-year due to some flying attrition
27,"In addition to non-core offering, essentially the old-value click business was a consistent issue all year as we endeavor to pivot it towards a more of a data-driven solution"
28,This offering alone was a 3-point drag to Epsilon's revenue growth
29,"Turning to adjusted EBITDA, we start off the year in a big hole, down 22% in Q1."
30,"By significantly lowering our expense base, we cut that to a modest 9% in Q2, turn to flat in Q3 and then up 30% in Q4."
31,We believe that our lower expense base will enable us to be more price-competitive on certain product offerings going forward
32,Let's now flip over to card services on page seven
33,It was another stellar year for card services with 24% growth in revenue and 14% growth in adjusted EBITDA net despite over $200 million built and allowance for loan losses
34,Credit sales increase 16% for the fourth quarter and 18% for the year
35,"Growth in core credit sales which are pre-2013 programs were slight for Q4 and up 4% for the year, driven by tender share gains of about 150 basis points"
36,Growth in the core weekends as the year progressed is comparable sales growth turn negative at several of our large apparel-focused clients
37,Gross yields after being down in Q1 through Q3 due to cardholder changes made to the program in 2015 stabilized and increased slightly in the fourth quarter of 2016.
38,We believe that these changes have fully burned in at this point
39,"We continue to receive operating leverage, operate expenses up 21%, compared to revenue growth at 24% for 2016."
40,"As a percentage of average card receivables, operating expenses decreased 50 basis points compared to 2015."
41,Average receivables growth remained robust at 24% for 2016.
42,"Growth slowed over the course of 2016, due to softness in core spending as discussed before, resulting at ending card receivables growth of about 20%"
43,"The principal loss rate was 5.1% for 2016, just slightly higher than original guidance, primarily due to this low and receivables growth rate"
44,This creates what we call the denominator effect
