,Sentences
0,"Thanks, Dion"
1,We've continued the momentum from our strong first half and I'm very pleased with our third quarter results
2,"We delivered net revenue of $13.1 billion, up 10% year-over-year as reported or 11% in constant currency"
3,We continue to see broad-based and consistent performance across businesses and geographies
4,"Regionally, year-over-year, Americas grew 8%,"
5,"EMEA was up 14%, and APJ grew 15%, all in constant currency"
6,Gross margin at 18.6% was up 30 basis points year-over-year
7,"The increase was driven primarily by print margins, resulting from productivity improvements and higher supplies mix, partially offset by higher commodity costs in Personal Systems"
8,"Sequentially, gross margin was down 60 basis points, driven by an unfavorable Print mix and a higher sequential growth in Personal Systems"
9,"Non-GAAP operating expenses of $1.4 billion were up 35% as reported, but this year-over-year variance is largely driven by gains recorded last year, resulting from the divestiture of certain marketing optimization software assets"
10,"Sequentially, operating expenses were down 1%"
11,Net OI&E expense was $66 million for the quarter
12,"With a non-GAAP tax rate of 22% and a diluted share count of approximately 1.7 billion shares, we delivered non-GAAP diluted net earnings per share of $0.43."
13,"Non-GAAP diluted net earnings per share primarily excludes restructuring and other charges of $46 million and acquisition-related charges of $40 million, partially offset by non-operating retirement-related credits of $34 million, tax indemnification credits of $10 million and the related tax impact on these charges"
14,"In Q3, GAAP diluted net earnings per share from continuing operations was $0.41."
15,"Turning to the segments, Personal Systems net revenue was an impressive $8.4 billion, up 12% year-over-year as reported or 13% in constant currency"
16,This was our fifth consecutive quarter of year-over-year growth and third consecutive quarter of double-digit constant currency growth
17,We continue to segment the market and offer some of our most innovative products ever
18,"These efforts have helped us sustain revenue momentum, deliver consistently across each region, and drive strong market share as an end result"
19,"By customer segment, consumer revenue was up 14% year-over-year"
20,and we gained unit share across each of the three regions in calendar Q2.
21,Commercial revenue was up 11% year-over-year
22,"and, similarly, we gained unit share across each region"
23,"We also achieved strong results by product category, with notebooks up 16%, desktops up 5% and workstations up 11% year-over-year"
24,"We delivered 3.7% operating margin in the quarter, which is up 0.5 points quarter to quarter, above historical seasonality, and down 0.7 points year-over-year"
25,"Consistent with what we said last quarter, margins have been pressured by industrywide increases in component costs and currency headwinds"
26,"We have increased pricing globally and have continued to see positive mix shifts in the business, both of which have helped improve operating margin sequentially"
27,"However, we remain cautious about the potential negative impact on demand, which could result from higher prices"
28,"Turning to Printing, the momentum gained in Q2 carried into Q3."
29,"Revenue was $4.7 billion in the quarter, up 6% year-over-year or 7% in constant currency"
30,"Hardware units were up 1% year-over-year, with consumer units up 1% and commercial units flat"
31,"As noted previously, our total unit growth includes HP Sprocket, our handheld photo printer"
32,"In calendar Q2, overall print unit share was roughly flat sequentially and year-over-year"
33,We remain optimistic about our print growth businesses
34,Our A3 business is off to a strong start since launching its new product lineup in Q2 and we're excited about the opportunity to be a disruptive new entrant in this $55 billion market
35,"As Dion highlighted, both graphics and managed print services continued to grow revenue year-over-year and we have the opportunity to increase our growth rates"
36,"Now, moving to Q3 supplies performance"
37,Revenue of $3.1 billion was up 10% year-over-year and represented 66% of print revenue
38,"The supplies growth was better than anticipated, driven by improving four-box model drivers"
39,"As we described in the past, the way we look at supplies revenue growth operationally is to take our as-reported number and adjust for two things"
40,"First, we look at constant currency growth"
41,"In Q3, currency represented less than a point of delta, so supplies grew 10% year-over-year in constant currency"
42,"Second, we adjust for changes made in the second half of last year to our supply sales model"
43,"In Q3 2016, reported supplies revenue was negatively impacted by approximately $225 million or eight points of growth"
44,"Therefore, when you deduct the eight points against the 10% constant currency growth, net adjusted supplies growth for Q3 2017 was 2% year-over-year"
45,We are very pleased to have achieved supply stabilization a quarter earlier than expected
46,"We also expect to consistently operate with supplies channel inventory levels, remaining at or below our ceiling"
47,"And in Q3, channel inventory levels were below the ceiling"
48,"As a reminder, as part of making the supply sales model changes last year, we lowered our channel inventory ceiling to better reflect the more demand-driven sales model"
49,"Looking forward to Q4 2017, we expect that our year-over-year supplies revenue growth will remain flat to slightly up when making similar operational adjustments for currency and then backing out approximately $225 million for the supply sales model channel inventory adjustment taken in Q4 of 2016."
50,"Print operating profit was 17.3% in the quarter, down 3.1 points year-over-year and down 10 basis points sequentially"
51,The year-over-year decline was primarily due to the one-time adjustments I mentioned earlier
52,"The positive margin impact of deducting certain marketing optimization software asset, offset by the negative impact of changing the supply sales model, plus productivity improvements year-over-year"
53,"Excluding the one-time adjustments, we saw good operating profit dollar expansion year-over-year"
54,"Sequentially, the 10-basis point decline is consistent with normal seasonality"
55,"Now, turning to cash flow and capital allocation"
56,Cash flow from operations was $1.8 billion in Q3 and approximately $3 billion year-to-date
57,Free cash flow was $1.7 billion in the quarter and approximately $2.8 billion year-to-date
58,"Cash conversion cycle was minus 35 days, a five-day sequential improvement, driven by an eight-day increase in days payable outstanding, offset by a one-day increase in days of inventory and two-day increase in days sales outstanding"
59,"The strong Q3 results were driven by Personal Systems revenue performance, which grew sequentially by over $700 million or 10%, well above historical norms"
60,This incremental volume materially helped near-term working capital including days payable
61,"As you know, since Personal Systems has a negative cash conversion cycle, the timing of cash flow is impacted either positively or negatively depending on its sequential revenue performance"
