,Sentences
0,"Q1 results include revenue of $1.3 billion, up 7% from last year"
1,"Excluding Airwave, revenue grew 3%"
2,"GAAP operating earnings of $176 million, up 76% from last year"
3,"Non-GAAP operating earnings were $224 million or 17.5% of sales, an increase of 360 basis points from the year-ago quarter"
4,GAAP earnings per share from continuing operations were $0.45 compared to $0.10 in the first quarter of 2016.
5,"Non-GAAP EPS was $0.71 versus $0.52 in the year-ago quarter, a 37% year-over-year increase"
6,Ending backlog is up $129 million from last year
7,Product backlog is up $285 million
8,Services backlog is down $156 million driven by a $650 million reduction of Airwave backlog over the past 12 months
9,"For the remainder of the call, we'll reference non-GAAP financial results including those in our outlook, unless otherwise noted"
10,"Q1 product sales were $703 million, up $1 million from last year"
11,"Q1 Products segment operating income was $101 million or 14.4% of sales, up 240 basis points from last year, driven by improved gross margin and lower OpEx"
12,"Products segment backlog ended the quarter at $1.6 billion, an increase of 22% or $285 million from last year, driven by North America"
13,"Sequentially, product backlog increased $38 million, marking the fifth consecutive quarter of sequential backlog growth"
14,"Q1 Services revenue was $578 million, up 18%"
15,"Excluding Airwave, Managed and Support Services, grew 8%"
16,"Services operating income was $123 million, up $41 million from the prior year"
17,"Operating margins were 21.3%, an increase of 470 basis points from last year, driven by higher sales and gross margin"
18,"Services backlog ended at $6.9 billion, down $156 million from last year, driven by $650 million of Airwave backlog reduction"
19,"Sequentially, Services backlog is up $61 million driven primarily by the acquisition of Interexport"
20,Moving to operating expenses
21,"Total OpEx was $352 million, a decrease of $3 million from the year-ago quarter"
22,Q1 2017 included an incremental $10 million of operating expenses related to acquisitions
23,Other income and expense was $59 million compared to $42 million last year
24,Net interest expense was $51 million compared to $49 million a year ago
25,The Q1 effective tax rate was 26%
26,"Q1 operating cash flow was $142 million, an increase of $129 million, driven by higher earnings and a $52 million legal settlement"
27,"Free cash flow was $74 million, an increase of $112 million from last year"
28,We ended Q1 with cash of $829 million and net debt of $3.6 billion
29,"During the quarter, we repurchased $178 million of stock at an average price of $80.82, paid $77 million of dividends and invested $55 million of cash in acquisitions"
30,Turning to our outlook
31,"We expect Q2 sales to be up 2% to 3%, including approximately $25 million of FX headwind, primarily driven by the British pound"
32,"We expect Q2 non-GAAP EPS between $0.98 and $1.03, including $0.05 of Airwave currency headwinds"
33,"Inclusive of Q1 results, the first half of 2017 is slightly above our prior expectations"
34,"We now expect full year 2017 sales to be at the high end of our prior range at approximately 2%, and we are raising non GAAP EPS to be in the range of $5.08 to $5.23."
35,Looking at regional results
36,America's revenue grew 3% driven by strong demand for services in both North America and Latin America
37,"Backlog is up in both Products and Services versus last year and up sequentially, as customers continue to invest in LMR systems"
38,"EMEA revenue increased 27%, including $58 million of incremental Airwave revenue for the full quarter"
39,"Excluding Airwave, EMEA was up 2% with growth in both Products and Services"
40,"Asia Pac was flat versus last year, with Australia continuing to be an area of strength for some of our most advanced public safety solutions"
41,"Finally, I'll end with some notable segment highlights"
42,"In our product segment, we launched WAVE OnCloud, a new subscription-based SaaS version of our WAVE solution that makes it simple to deploy, maintain and improve workgroup communications"
43,"WAVE OnCloud customers can integrate their radio systems with broadband networks, extending their reach to mobile users across various devices and networks"
44,"Additionally, we announced the acquisition of Kodiak Networks, a leading provider of broadband push-to-talk for commercial customers, which adds a carrier-integrated push-to-talk solution for mobile operators around the world"
45,"We also won several notable deals that included an $80 million award from a country in Europe to upgrade and manage its nationwide TETRA network, a $34 million reward to upgrade an existing P25 network in Northern California, and two P25 wins in Argentina totaling $10 million"
46,"In our Services segment, we acquired Interexport, a provider of managed services for communication systems to public safety and commercial users in Chile"
47,"Similar to our Airwave business, Interexport helps us deliver on our strategy to drive growth in our Managed and Support Services business"
48,"We also grew double digits in our Command Center software business, driven by the demand for our Spillman, Emergency CallWorks and PremierOne solutions"
49,"Finally, building on our Managed Services business in Australia, we signed a significant multi-year managed services contract with the Victoria Police"
50,"This contract will allow us to administer a full spectrum of solutions including hardware, software and purpose-built applications on multiple networks"
51,I'd now like to turn the call back over to Greg
52,"Yes, Pierre"
53,This is Gino
54,"Managed services did grow year-over-year, as we said, excluding Airwave, up 8%"
55,"If we exclude Spillman and Interexport, managed and support services grew 4% in the quarter"
56,"So, in Q2, we mentioned in the prepared comments that part of it is the FX impact year-over-year of Airwave"
57,We also have a project mix within Q2 versus the prior year
58,The headwinds in gross margin in Q2 are temporary
59,The Airwave-related FX impact diminishes in Q3 and Q4.
60,"And with respect to expenses, we continue to expect OpEx to be down year-over-year"
61,"On the last call, we guided to approximately $20 million to $25 million"
62,Now our expectation with the addition of the acquisition OpEx is for OpEx to be down about $10 million to $15 million for the full year
63,"Yeah, Colin (21:09)"
64,The first thing we should articulate is that our expectation of gross margin for the year has not changed
65,"And the Q2, as we described it as specific to Q2, there is no underlying trend and no change in expectation for full year margins"
66,Unknown Speaker
67,Okay
68,Thanks
69,And I guess one other point on that
70,"I mean, you've had some larger projects over the past two years, LA-RICS, Nødnett in Norway"
71,I wonder if you could add some color on potential device opportunities into those networks and how that may impact your product segment and margins going forward
72,"This is Gino again, Colin (23:21)"
73,The impact of Interexport is approximately $50 million for the full year and the non-GAAP EPS impact is approximately $0.03 for 2017.
74,Unknown Speaker
75,Okay
76,That's it from me
77,"Thanks, guys"
78,"And Tavis, with respect to operating cash flow, the guidance for the full year was approximately $1.225 billion"
79,We continue to expect that to be our operating cash flow number for the full year
80,"We don't give forward guidance on the quarters as that moves around a little bit, but we continue to expect $1.225 billion for the full year"
81,On integration services specifically or managed
82,and support services
83,Really no comment on integration services
84,"That matches infrastructure deployments, and it kind of goes along with infrastructure deployments but no specific comments on integration services"
85,"Clearly, we're very pleased with the continued performance in managed and support services, continuing to grow mid-single digits recurring revenue, but no real commentary"
86,Nothing really to comment on in Q1 with respect to systems integration
87,"De minimis, Andrew"
88,"Very, very little"
89,Primarily Services
