,Sentences
0,"Thank you, Tom, and good afternoon, everyone"
1,"As Tom highlighted, Q1 was another solid quarter for Akamai with both revenue and earnings coming in at the high end of our guidance range"
2,"Revenue in the first quarter was $609 million, up 7% year-over-year or up 8% in constant currency, and up 13% if you exclude our six large Internet platform customers"
3,"Revenue from our Performance and Security Solutions was particularly strong, coming in at $369 million, growing 18% year-over-year and was the driver of delivering to the high end of our guidance in the quarter"
4,Performance and Security Solutions contributed over 60% of our total revenue in Q1.
5,"We are very pleased with the continued revenue diversification into our highly differentiated, higher margin and more stable subscription model offerings"
6,"Within this solution category, we saw solid growth across all major product lines with particularly strong growth continuing in our Cloud Security Solutions"
7,"First quarter revenue for our Cloud Security Solutions was $110 million, up 37% year-over-year"
8,Our Security business now has an annualized revenue run rate of $450 million
9,"We are pleased with the continued strong growth and execution of our Cloud Security business, led by our flagship Kona Site Defender and Prolexic offerings and our continued portfolio expansion into new areas, like bot management and Enterprise Application Access"
10,"And we plan to further broaden our performance, security and enterprise offerings where we see substantial long-term growth potential"
11,"And our recent SOASTA acquisition, which closed in early April, is a good example of extending our market-leading Web acceleration offerings into the natural adjacency of Digital Performance Management focusing on cloud application monitoring and testing and aligning performance to business value"
12,"Turning now to our Media Delivery Solutions, revenue was $187 million in the quarter, down 9% year-over-year and up 3%, excluding our large Internet platform customers"
13,"This revenue growth rate was lower than the past several quarters and below our expectations, driven by a moderation of traffic growth throughout the quarter in our Americas region and within our gaming vertical, most notably"
14,"It is important to note that while the pricing environment in the Media business remains highly competitive, aggregate price per bit declines remain roughly within historical norms"
15,"As we've discussed in the past, the drivers of the Media business, namely traffic volumes and price, can lead to revenue variability from period to period given the timing of customer renewals at lower price points; the size, timing and delivery mechanism of software and gaming releases; as well as the adoption of social media and video platform capabilities"
16,"And while Media growth rates have moderated more than we expected in the near term, we continue to remain bullish on the longer-term secular growth trends for our Media business, particularly in the OTT area, as more video content moves online"
17,"Finally, revenue from our Services and Support Solutions was $53 million in the quarter, up 15% year-over-year"
18,"Turning now to our Q1 revenue results by customer division, revenue from our Web Division customers was $305 million, up 15% year-over-year"
