,Word,Lemma,POSTag,Shape
0,Thanks,thanks,UH,Xxxxx
1,",",",",",",","
2,Chuck,Chuck,NNP,Xxxxx
3,"
","
",_SP,"
"
4,So,so,RB,Xx
5,I,-PRON-,PRP,X
6,'ll,will,MD,'xx
7,start,start,VB,xxxx
8,with,with,IN,xxxx
9,an,an,DT,xx
10,overview,overview,NN,xxxx
11,of,of,IN,xx
12,our,-PRON-,PRP$,xxx
13,financial,financial,JJ,xxxx
14,results,result,NNS,xxxx
15,for,for,IN,xxx
16,the,the,DT,xxx
17,quarter,quarter,NN,xxxx
18,",",",",",",","
19,followed,follow,VBN,xxxx
20,by,by,IN,xx
21,some,some,DT,xxxx
22,comments,comment,NNS,xxxx
23,about,about,IN,xxxx
24,our,-PRON-,PRP$,xxx
25,capital,capital,NN,xxxx
26,allocation,allocation,NN,xxxx
27,and,and,CC,xxx
28,the,the,DT,xxx
29,Q3,Q3,NNP,Xd
30,outlook,outlook,NN,xxxx
31,"
","
",_SP,"
"
32,Overall,overall,RB,Xxxxx
33,",",",",",",","
34,Q2,Q2,NNP,Xd
35,was,be,VBD,xxx
36,a,a,DT,x
37,solid,solid,JJ,xxxx
38,quarter,quarter,NN,xxxx
39,with,with,IN,xxxx
40,revenue,revenue,NN,xxxx
41,of,of,IN,xx
42,$,$,$,$
43,11.6,11.6,CD,dd.d
44,billion,billion,CD,xxxx
45,",",",",",",","
46,down,down,RB,xxxx
47,2,2,CD,d
48,%,%,NN,%
49,",",",",",",","
50,and,and,CC,xxx
51,non,non,JJ,xxx
52,-,-,JJ,-
53,GAAP,gaap,JJ,XXXX
54,EPS,EPS,NNP,XXX
55,of,of,IN,xx
56,$,$,$,$
57,0.57,0.57,CD,d.dd
58,",",",",",",","
59,flat,flat,JJ,xxxx
60,year,year,NN,xxxx
61,-,-,HYPH,-
62,over,over,IN,xxxx
63,-,-,HYPH,-
64,year,year,NN,xxxx
65,"
","
",_SP,"
"
66,We,-PRON-,PRP,Xx
67,continued,continue,VBD,xxxx
68,to,to,TO,xx
69,make,make,VB,xxxx
70,progress,progress,NN,xxxx
71,on,on,IN,xx
72,our,-PRON-,PRP$,xxx
73,strategic,strategic,JJ,xxxx
74,growth,growth,NN,xxxx
