,Sentences
0,"Thank you, Kathleen"
1,"Good afternoon, everyone"
2,We delivered good year-over-year revenue and earnings growth in the June quarter
3,"Total revenue was $1.309 billion at the high end of our guidance range, with growth driven by record revenue in Switching and continued strength in the Cloud vertical"
4,"We delivered strong profitability metrics, with year-over-year growth in operating margin, operating income and diluted earnings per share"
5,I'm pleased with our overall performance as we continued to benefit from our diversification strategy
6,"We're executing on our strategy to lead the transformation to the cloud, and I'm happy with the continued strength in our cloud-oriented solution across our key focus verticals"
7,Enterprises continued towards digital transformation by adopting hybrid cloud and SaaS models
8,Top of mind for many of our customers are security and visibility of data and workloads in a multi-cloud environment
9,"Telcos are going through a significant transformation as trends such as SD-WAN, 5G, IoT, and overall broadband growth are driving the need to evaluate Cloud-grade architectural shift in order to increase automation, reduce costs and enable greater service speed and agility"
10,"In the quarter, we unveiled Cloud-Grade Networking to accelerate agility and innovation in the cloud era"
11,"Cloud-Grade Networking builds on carrier-grade reach and reliability and enterprise-grade control and usability, bringing cloud-level agility and operational scale to networks everywhere"
12,This announcement includes two new foundational products:
13,"Junos Node Slicing and Universal Chassis, which reduce operational overhead and create an environment for operational agility to thrive"
14,"Junos Node Slicing is a critical technology in the transition to Cloud-Grade Networking and in particular, the movement to disaggregated networking at the edge"
15,"By enabling the ability to run multiple isolated services at the edge, combined with a powerful and efficient data plane, service providers and enterprises can optimize their infrastructure while offering differentiated services with enhanced operational and administrative isolation within a single chassis"
16,This is enabled by converging multiple concurrent services on the same physical routing infrastructure
17,"This differentiated technology has already enabled a Tier 1 service provider network win for us, and we expect that we'll have broader impact as our customers learn about its powerful benefits"
18,"Universal Chassis is a breakthrough system allowing customers to standardize on a hardware platform across their data center, core and network edge"
19,It is designed to provide customers with the ability to adapt to ever changing business requirements with a common hardware platform that supports a continuum of optimized switching and routing use cases across their network
20,Universal Chassis can create significant value for our customers by enhancing their ROI through reduced qualification and logistics cost along with greater investment protection
21,"Now, I would like to summarize the highlights across Switching, Routing and Security"
22,"In Switching, we saw continued momentum with year-over-year and sequential revenue growth across all verticals"
23,"Two effects continued to see strong year-over-year growth in cloud data center, driven by the industry's migration towards 100-gigabit infrastructure and as our customers adopt end-to-end solutions with Juniper's ToR and spine portfolio"
24,We also saw year-over-year and sequential growth in our EX products
25,"In Routing, the MX had good year-over-year and sequential growth"
26,And we also saw strength in our PTX products within our cloud customers and new insertions in telecom in the second quarter
27,"In Security, we announced enhancements to our Software-Defined Secure Networks platform and expanded our public cloud offering with the introduction of virtual SRX 4.0."
28,"Our SDSN enhancements deliver pervasive security across multivendor environments, public clouds and private cloud"
29,"Juniper's SDSN platform and its ecosystem help organizations unify security for their networks, giving customers a streamlined way to integrate products and manage their security operation regardless of the vendors they choose"
30,"In addition, we continue to add new logos to our Sky ATP customer portfolio"
31,"In the quarter, we continued to see momentum with Contrail and had several new customer wins, including a large Strategic Enterprise customer in APAC and a large telecom customer in EMEA"
32,AppFormix and Contrail have been integrated for seamless operations management of Juniper's hardware and software
33,"This allows us to bring the powerful machine-learning capabilities of AppFormix to our entire portfolio of products, and we are now applying this capability in various customer use cases"
34,"We had another strong quarter in our services business, where we saw strong renewal and attach rates of support contracts and an increase in demand for professional services"
35,"To summarize, I'm pleased with our execution and the continued momentum we are seeing in our Cloud vertical and our Switching business"
36,I am proud of the strength in our product and services portfolio and excited about the opportunity we have in front of us
