,Word,Lemma,POSTag,Shape
0,Thank,thank,VBP,Xxxxx
1,you,-PRON-,PRP,xxx
2,",",",",",",","
3,Hikmet,Hikmet,NNP,Xxxxx
4,"
","
",_SP,"
"
5,Third,third,JJ,Xxxxx
6,quarter,quarter,NN,xxxx
7,reported,report,VBD,xxxx
8,revenues,revenue,NNS,xxxx
9,of,of,IN,xx
10,$,$,$,$
11,1.4,1.4,CD,d.d
12,billion,billion,CD,xxxx
13,increased,increase,VBD,xxxx
14,2,2,CD,d
15,%,%,NN,%
16,compared,compare,VBN,xxxx
17,to,to,IN,xx
18,the,the,DT,xxx
19,prior,prior,JJ,xxxx
20,-,-,HYPH,-
21,year,year,NN,xxxx
22,period,period,NN,xxxx
23,or,or,CC,xx
24,3,3,CD,d
25,%,%,NN,%
26,on,on,IN,xx
27,a,a,DT,x
28,constant,constant,JJ,xxxx
29,-,-,HYPH,-
30,currency,currency,NN,xxxx
31,basis,basis,NN,xxxx
32,"
","
",_SP,"
"
33,The,the,DT,Xxx
34,impact,impact,NN,xxxx
35,of,of,IN,xx
36,currency,currency,NN,xxxx
37,translation,translation,NN,xxxx
38,net,net,NN,xxx
39,of,of,IN,xx
40,hedge,hedge,NN,xxxx
41,benefits,benefit,NNS,xxxx
42,reduced,reduce,VBN,xxxx
43,third,third,JJ,xxxx
44,quarter,quarter,NN,xxxx
45,revenue,revenue,NN,xxxx
46,by,by,IN,xx
47,approximately,approximately,RB,xxxx
48,$,$,$,$
49,8,8,CD,d
50,million,million,CD,xxxx
51,(,(,-LRB-,(
52,07:38,07:38,CD,dd:dd
53,),),-RRB-,)
54,compared,compare,VBN,xxxx
55,to,to,IN,xx
56,the,the,DT,xxx
57,prior,prior,JJ,xxxx
58,year,year,NN,xxxx
59,"
","
",_SP,"
"
60,In,in,IN,Xx
61,the,the,DT,xxx
62,consumer,consumer,NN,xxxx
63,-,-,HYPH,-
64,to,to,IN,xx
65,-,-,HYPH,-
66,consumer,consumer,NN,xxxx
67,segment,segment,NN,xxxx
68,revenues,revenue,NNS,xxxx
69,increased,increase,VBD,xxxx
70,1,1,CD,d
71,%,%,NN,%
72,on,on,IN,xx
73,both,both,CC,xxxx
74,the,the,DT,xxx
75,reported,reported,JJ,xxxx
76,and,and,CC,xxx
77,constant,constant,JJ,xxxx
78,-,-,HYPH,-
79,currency,currency,NN,xxxx
80,basis,basis,NN,xxxx
81,from,from,IN,xxxx
82,the,the,DT,xxx
83,quarter,quarter,NN,xxxx
84,"
","
",_SP,"
"
85,Transactions,transaction,NNS,Xxxxx
86,grew,grow,VBD,xxxx
87,2,2,CD,d
88,%,%,NN,%
89,led,lead,VBN,xxx
90,by,by,IN,xx
91,strong,strong,JJ,xxxx
92,growth,growth,NN,xxxx
93,in,in,IN,xx
94,westernunion,westernunion,NN,xxxx
95,"
","
",_SP,"
"
96,Total,total,JJ,Xxxxx
97,C2C,c2c,NN,XdX
98,cross,cross,JJ,xxxx
99,-,-,JJ,-
100,border,border,JJ,xxxx
101,principal,principal,NN,xxxx
102,increased,increase,VBD,xxxx
103,4,4,CD,d
104,%,%,NN,%
105,",",",",",",","
106,or,or,CC,xx
107,2,2,CD,d
108,%,%,NN,%
109,on,on,IN,xx
110,a,a,DT,x
111,constant,constant,JJ,xxxx
112,currency,currency,NN,xxxx
113,basis,basis,NN,xxxx
114,"
","
",_SP,"
"
115,Principal,principal,NN,Xxxxx
116,per,per,IN,xxx
117,transaction,transaction,NN,xxxx
118,increased,increase,VBD,xxxx
119,1,1,CD,d
120,%,%,NN,%
121,",",",",",",","
122,or,or,CC,xx
123,was,be,VBD,xxx
124,flat,flat,JJ,xxxx
125,constant,constant,JJ,xxxx
126,currency,currency,NN,xxxx
127,"
","
",_SP,"
"
128,The,the,DT,Xxx
129,spread,spread,NN,xxxx
130,between,between,IN,xxxx
131,C2C,c2c,NN,XdX
132,transaction,transaction,NN,xxxx
133,growth,growth,NN,xxxx
134,and,and,CC,xxx
135,revenue,revenue,NN,xxxx
136,growth,growth,NN,xxxx
137,in,in,IN,xx
138,the,the,DT,xxx
